,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,avg,upper,lower,side,mom1,mom2,mom3,mom4,mom5,log_ret,volatility,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,log_t1,log_t2,log_t3,log_t4,log_t5,fast_mavg,slow_mavg,rsi,kdj_k,kdj_d,srsi,cci,williams,sma
9906,2018-08-30 10:15:00,86421,6924.0,6927.88,6909.87,6909.87,1155.643227,708.5106149999998,7,7997370.729375822,6983.763240406101,7059.1171992877535,6908.409281524449,1.0,-0.0009267987993545335,-0.00481758006256372,-0.0043716256424517486,-0.010210352162609238,-0.011288125504381408,-0.0009272285429062777,0.003178853276469572,0.10385254390074682,-0.07604246867578501,0.002154956325558755,0.04187426492750514,-0.16300508168412634,-0.0039019934642041676,0.00044801286877671487,-0.005881626223517955,-0.0010894845783173679,-0.00046206391752434683,6953.082857142867,6985.073999999975,16.0,5.214054125587311,7.01456223921954,38.53044298189442,-130.2774647801771,-94.78594587441269,-1.0
9910,2018-08-30 12:15:00,86445,6875.17,6904.99,6870.14,6883.08,1063.810673,720.834861,6,7326263.20983835,6954.4350033509345,7047.92620142072,6860.943805281149,1.0,0.0030719906732730173,-0.001585434311815681,-0.00740651011473159,-0.003877062810154208,-0.004800268352351256,0.003067281751302886,0.0033054361503799417,0.07417521959584267,-0.16566047440876952,0.0843052163643431,0.027919628021714476,-0.08642108500704063,-0.004653974194061661,-0.005847382056277439,0.003549476398029938,-0.0009272285429062777,-0.0039019934642041676,6906.142857142869,6948.519333333309,26.0,13.012345679012302,4.337448559670631,34.28825019063212,-105.15418474552511,-86.9876543209877,-1.0
9912,2018-08-30 13:10:00,86456,6850.14,6850.14,6823.03,6845.38,1036.951744,351.19530299999997,5,7087124.05741499,6936.476696984244,7040.7159478399235,6832.237446128564,1.0,-0.0017091773490250928,-0.005477199160840773,-0.0024220343923054832,-0.007053949733174192,-0.012843142344587277,-0.0017106396590982342,0.003317284463587481,0.05215458274915951,-0.14647701844453873,0.13838914229214758,-0.014826092169468365,-0.10637088239566007,-0.003781614354515739,0.003067281751302886,-0.004653974194061661,-0.005847382056277439,0.003549476398029938,6883.697142857154,6926.558666666643,18.0,12.773618334571829,13.42905584797992,32.36602211921572,-126.02132718933045,-87.22638166542816,-1.0
9913,2018-08-30 13:40:00,86462,6843.72,6851.83,6832.02,6851.83,1040.0777480000002,465.04377800000003,6,7116308.869482218,6928.78154271295,7034.9746841076285,6822.588401318271,1.0,0.0009422413364925664,-0.0007685464700821765,-0.0045401186678056815,-0.0014820751967357104,-0.006118354919705693,0.0009417977057744054,0.003316817135859132,0.046171884180709624,-0.1474456145633283,0.1364157405000582,-0.03917467493018992,-0.1339221590969764,-0.0017106396590982342,-0.003781614354515739,0.003067281751302886,-0.004653974194061661,-0.005847382056277439,6875.4057142857255,6917.76933333331,19.0,16.45996456535414,14.578262143427201,31.853152672266592,-107.54828587914513,-83.54003543464586,-1.0
9958,2018-08-31 18:05:00,86803,7066.39,7072.45,7048.71,7072.45,1086.450292,841.8245440000002,4,7671646.62562198,6978.2016587270655,7056.824444050161,6899.57887340397,-1.0,0.003919180563362712,0.008221212924710342,0.011218203057196341,0.013496181718391398,0.014506578381138668,0.003911520582594363,0.003658603633147697,-0.05682782127657338,0.12030608193978382,-0.2610870050889795,-0.044082820938668034,0.17388862896514745,0.004276082255938007,0.002968142850956923,0.002250173791912502,0.000996445139255897,9.467808740204475e-05,7006.615714285724,6971.598666666643,81.0,100.0,99.99999999999987,51.883135073550655,166.3360473477854,-0.0,1.0
9959,2018-08-31 18:30:00,86808,7087.94,7087.94,7044.0,7044.0,1043.481833,423.427115,5,7374688.125203019,6984.183326115514,7064.587894512686,6903.778757718343,-1.0,-0.0040226512736039055,-0.00011923620692588788,0.00416549057846427,0.007150424864776683,0.009419240012209285,-0.004030763898722256,0.003641670504589691,-0.060633772942639254,0.05721355185321668,-0.3006262095324301,-0.05643735170155041,0.15822193191220016,0.003911520582594363,0.004276082255938007,0.002968142850956923,0.002250173791912502,0.000996445139255897,7017.092857142867,6977.8653333333095,83.0,75.98250888220845,91.99416962740268,52.726660095230024,133.95365891786508,-24.01749111779155,1.0
9960,2018-08-31 19:00:00,86814,7042.13,7059.11,7035.2,7035.2,1139.693426,386.677179,6,8031384.120575122,6988.821205559559,7068.729583856424,6908.912827262693,-1.0,-0.0012492901760363662,-0.005266915990922549,-0.0013683774223404166,0.002910996495969931,0.0058922017332023735,-0.0012500711895508942,0.003631294719009151,-0.031099605575106194,0.05646774446735279,-0.31072895096648656,-0.05863283172604298,0.13080936681630662,-0.004030763898722256,0.003911520582594363,0.004276082255938007,0.002968142850956923,0.002250173791912502,7026.218571428581,6983.172666666643,77.0,71.17245148947809,82.38498679056204,53.10491759390279,99.63467577469515,-28.82754851052191,1.0
9981,2018-09-01 12:00:00,87018,7083.08,7084.98,7056.0,7056.0,1063.443901,558.214774,8,7521546.225194541,7046.877545155638,7099.169634580711,6994.585455730564,-1.0,-0.002826455624646673,-0.0045245038494258205,-0.0018079498866847565,-0.0026460411154081154,0.001306978070866327,-0.0028304575930491183,0.0029282942604002163,0.04489248617210891,-0.03596958107582978,-0.2799709948718464,-0.061901683070673154,0.08686476881678086,-0.0017043128029765597,0.0027251841953983558,-0.0008399618693033517,0.003955672788418241,-0.00045684127688616627,7065.767142857154,7054.283999999975,63.0,34.10194174757283,64.99744328440703,56.12048740766604,58.62195437067348,-65.89805825242718,1.0
9987,2018-09-01 15:00:00,87054,7171.81,7171.81,7171.81,7171.81,1697.444527,1697.444527,1,12173749.63318387,7068.113851888608,7140.358537747989,6995.869166029227,-1.0,0.006285945999795262,0.014182240876077445,0.016819363747983207,0.016924614850158504,0.01612352490291169,0.006266271845309035,0.0029838892486766864,0.13524670437980155,0.046896963241214264,-0.17684716719852825,0.014219203924444462,-0.003938824691105912,0.007816341904987922,0.0025968707734218555,0.00010350477088216792,-0.0007880678996645685,0.0002848233795482713,7084.282857142867,7070.870666666641,84.0,100.0,85.00988852930612,57.21029889446021,236.6302102070942,-0.0,1.0
9988,2018-09-01 15:20:00,87058,7180.01,7188.0,7180.01,7180.55,1075.5678560000001,707.542612,4,7725573.582002289,7078.335319898735,7163.265383481288,6993.405256316182,-1.0,0.0012186602824113546,0.0075122667149336575,0.015418184492160147,0.018058521120969617,0.01816390048848282,0.001217918318708655,0.002984453270226245,0.13671666464323134,0.0562065715097099,-0.1783485915331813,0.015199768968680059,-0.011696239243938698,0.006266271845309035,0.007816341904987922,0.0025968707734218555,0.00010350477088216792,-0.0007880678996645685,7102.075714285725,7080.859999999974,86.0,95.13071895424848,98.37690631808273,58.754114484364685,186.66535277326324,-4.869281045751515,1.0
9989,2018-09-01 15:55:00,87065,7186.69,7186.69,7166.53,7166.53,1163.943146,161.61937,7,8353735.829069478,7086.353018089759,7176.220004382755,6996.486031796762,-1.0,-0.0019524966750458228,-0.0007362158227840476,0.005545102364104881,0.01343558386315813,0.016070765243478835,-0.0019544052814470803,0.0029643851734009945,0.13692244246898777,-0.013145622056551108,-0.20376934055562418,-0.06421126586163613,-0.004095694831749605,0.001217918318708655,0.006266271845309035,0.007816341904987922,0.0025968707734218555,0.00010350477088216792,7117.578571428581,7089.428666666641,78.0,85.96732026143773,93.69934640522865,59.76977659240863,140.53879716743623,-14.032679738562258,1.0
9990,2018-09-01 16:25:00,87071,7184.06,7214.45,7184.06,7214.45,1118.0175769999998,970.8094960000001,6,8047003.1957179,7097.998198263417,7200.690350087209,6995.306046439626,-1.0,0.006686639140560446,0.004721086824825305,0.0059455005082398316,0.012268819603171499,0.020212061904653966,0.006664382727707974,0.0030894710755987763,0.10287796814131493,-0.004446698611508463,-0.10651334570173605,0.05413963343699216,0.03450150995352419,-0.0019544052814470803,0.001217918318708655,0.006266271845309035,0.007816341904987922,0.0025968707734218555,7140.721428571438,7100.391333333308,82.0,100.0,93.69934640522865,61.24698439193733,149.96673912392924,-0.0,1.0
9991,2018-09-01 16:55:00,87077,7195.08,7204.67,7180.0,7186.99,1086.194215,401.016757,6,7815741.51646043,7106.088362057652,7211.602598139283,7000.574125976022,-1.0,-0.0038062499566841046,0.002854938163937115,0.0008968672316187476,0.002116620490503651,0.0084158714524043,-0.0038135121597466792,0.003096105009205415,0.05103585943483046,-0.04675157085238325,-0.10559975281645315,-0.011625401183835945,-0.02621236154077624,0.006664382727707974,-0.0019544052814470803,0.001217918318708655,0.006266271845309035,0.007816341904987922,7159.837142857153,7109.737999999975,80.0,84.69768737809972,90.22166921317906,61.723781205259854,114.51013779734127,-15.302312621900285,1.0
10016,2018-09-02 08:35:00,87265,7264.53,7298.23,7264.53,7298.23,1017.427303,672.077447,5,7411410.688363749,7208.481501332877,7295.380206882501,7121.5827957832535,-1.0,0.0022397939005096568,0.008225245175577323,0.01238179656733207,0.008926324986244794,0.011043830374966479,0.002237289301310952,0.003023613209057744,0.05670963929808854,-0.0017082141121165263,-0.09541338920867608,-0.01328432380406017,-0.18355984642797377,0.005954312900408709,0.004114166850680334,-0.003419048199939212,0.002096571732751684,-0.0002631775798960234,7242.912857142868,7207.133333333308,77.0,100.0,99.93256324914614,56.21358521941924,155.1758059401553,-0.0,1.0
10017,2018-09-02 09:15:00,87273,7289.99,7298.76,7277.79,7298.76,1906.9787210000002,1324.1611489999998,8,13902378.82856293,7216.688637575343,7308.646272487475,7124.731002663211,-1.0,7.262034767352432e-05,0.0023125769027949605,0.008298462843415066,0.012455316085376866,0.008999593566742181,7.261771094313474e-05,0.0030087618227504307,0.06407470179638748,-0.023826240588032413,-0.09691192978942499,-0.0012996874534297348,-0.20438287562669735,0.002237289301310952,0.005954312900408709,0.004114166850680334,-0.003419048199939212,0.002096571732751684,7254.105714285725,7214.183999999975,77.0,100.0,99.93256324914614,56.81701517657414,142.3030550946495,-0.0,1.0
10020,2018-09-02 10:45:00,87291,7274.07,7284.73,7274.07,7284.0,1067.006205,803.8104589999998,7,7766477.561836429,7231.920013204614,7321.64261824007,7142.197408169159,-1.0,0.0001661451174619355,0.0025793983973043666,-0.002022261315620777,-0.001949787825267113,0.00028563895236422,0.00016613131689169336,0.003071960338811995,0.06121307873380203,-0.027645462646902215,-0.1712555142452762,-0.030404965456251883,-0.11959218904005336,0.0024099461418245482,-0.004600386305645188,7.261771094313474e-05,0.002237289301310952,0.005954312900408709,7278.52142857144,7234.64666666664,66.0,81.15183246073299,79.41694495423359,59.906444472156196,83.83707728501663,-18.848167539267017,1.0
10047,2018-09-03 06:30:00,87528,7210.21,7252.28,7210.21,7252.28,1188.866836,786.033682,17,8596995.92178944,7259.9779702286905,7314.315318706831,7205.64062175055,1.0,0.006143174250832439,0.004894027402119416,-0.0014787237264940467,-0.0033833088265607936,-0.003051764524749534,0.0061243818798288885,0.003407845579213226,-0.04665042685094597,-0.23458252034598645,0.08733278550849474,0.20227790349605437,-0.17192251560828148,-0.0012422912995706525,-0.006361908697684271,-0.0019092270406186884,0.0003326145042343853,0.001133369032901399,7251.125714285723,7273.835333333311,44.0,40.71016975548958,16.616378893225647,49.866487766889925,-75.82427698628682,-59.28983024451042,-1.0
10066,2018-09-03 20:05:00,87691,7314.99,7324.04,7306.61,7308.6,980.0717279999999,456.595748,8,7170132.262844939,7276.98055625846,7320.652944766469,7233.308167750451,-1.0,-0.0021231132622897553,0.0025211859175717777,0.004376953997320188,0.0028238122288357648,0.005352360279461843,-0.002125370262396231,0.0031277131020039,-0.1614673329242787,-0.27098012540517047,0.2940785975025455,0.055124804473753175,-0.24318455040424974,0.004643383322541439,0.0018493899334224295,-0.0015475702327307772,0.0025182545450910254,-0.0014996267489664206,7291.147142857153,7275.257999999978,64.0,84.45777111444339,92.78554583363022,51.85693273593165,118.16828368342982,-15.542228885556607,1.0
10067,2018-09-03 20:50:00,87700,7306.83,7309.26,7295.7,7299.98,991.407962,310.156451,9,7237686.723546308,7279.071414780417,7321.933633736335,7236.2091958245,-1.0,-0.0011794324494431851,-0.0033000416430575275,0.0013387798996462585,0.003192359226302788,0.0016410492836187451,-0.001180128527265012,0.00313236582002042,-0.15817741826015227,-0.27877304364055605,0.2872155620874737,0.06070458059297315,-0.253679576600679,-0.002125370262396231,0.004643383322541439,0.0018493899334224295,-0.0015475702327307772,0.0025182545450910254,7293.915714285724,7279.2559999999785,56.0,75.84207896051949,86.76661669165416,52.52371999575234,80.41418438582149,-24.15792103948051,1.0
10070,2018-09-03 23:15:00,87729,7288.39,7288.39,7258.18,7269.88,986.055042,121.504788,7,7164337.496114079,7282.0826407065515,7323.209014576011,7240.956266837092,-1.0,-0.0025423926480535597,-0.006846994535519069,-0.004123298967942279,-0.005297868264783956,-0.007409733552698916,-0.0025456300165132006,0.003150594425000769,-0.13999634101001646,-0.2800810403438573,0.33735003439583355,-0.030050169255228344,-0.2604230932358241,-0.004324912737327935,0.0027387195486543447,-0.001180128527265012,-0.002125370262396231,0.004643383322541439,7300.177142857151,7289.895999999978,50.0,14.742943548386927,51.46180528495853,53.29615895889568,-10.462019870414062,-85.25705645161307,1.0
10077,2018-09-04 06:00:00,87810,7268.58,7277.94,7262.96,7277.94,1046.855034,657.3913049999999,14,7611726.77623132,7277.847524040587,7310.027007967612,7245.668040113562,1.0,0.0016501627454084122,0.002074937318167658,-0.0014954368596376,-0.0011884829687371923,0.001088028522578277,0.001648802722833409,0.002840387407325731,-0.11138264633852651,-0.2267492926755995,0.10339576553458782,-0.09926653044327859,-0.05479900875349939,0.0004239848860585482,-0.003569343750244869,0.0003073663666590676,0.002276626823228156,0.001408137836488521,7273.147142857152,7286.00133333331,46.0,36.770634415446395,25.17757547049874,50.21303939518117,-43.7225177010193,-63.2293655845536,-1.0
10081,2018-09-04 08:50:00,87844,7319.96,7319.96,7303.62,7304.47,1136.6686630000002,345.97264999999993,11,8309365.6797523,7286.737286415264,7321.781198570413,7251.693374260115,-1.0,-0.0025549010129479743,0.0023176417960419915,-0.0003476114032963107,0.0036452622582765493,0.00530144027966073,-0.002558170342268795,0.0028193881709773923,-0.23591128056046712,-0.12576366723124346,0.06799406398624334,-0.12789294007969415,-0.10345701804590103,0.004873130549073679,-0.0026626320409484094,0.003986306225945313,0.001648802722833409,0.0004239848860585482,7289.857142857153,7287.502666666644,68.0,64.91618926373899,65.55979913713855,49.37821400453197,69.52517037255956,-35.083810736261015,1.0
10085,2018-09-04 11:50:00,87880,7332.68,7343.16,7325.5,7340.01,1049.945792,592.130341,8,7701874.31637912,7298.524320343735,7340.167762945879,7256.880877741591,-1.0,0.001087009890835322,0.0027336065573770885,0.005894203097163153,0.004865513856583625,0.0022981819373550927,0.0010864195233697416,0.0026210060302478523,-0.15249586220073022,-0.1424204149461354,0.05784125827374147,-0.1575412402363522,-0.014748705222875034,0.0016434575267272322,0.0031470231897365863,-0.0010231847412214279,-0.002558170342268795,0.004873130549073679,7314.897142857153,7294.887999999976,74.0,96.84621545855063,94.87876612964304,51.170913393972086,122.51909470089319,-3.153784541449372,1.0
10086,2018-09-04 12:00:00,87882,7345.0,7380.0,7345.0,7380.0,1120.214397,1120.214397,2,8259079.0381700015,7305.931200312487,7359.528174286014,7252.3342263389595,-1.0,0.005448221460188751,0.006541153621638651,0.008196721311475308,0.011374537481156688,0.010340243713780728,0.005433433589063341,0.00271666932059326,-0.1277740470288358,-0.11677693482548457,0.09497404030774244,-0.1616471527326178,-0.07348149520564344,0.0010864195233697416,0.0016434575267272322,0.0031470231897365863,-0.0010231847412214279,-0.002558170342268795,7328.10000000001,7302.90133333331,82.0,100.0,96.20542445254678,52.56505861233999,170.37471440612495,-0.0,1.0
10087,2018-09-04 12:20:00,87886,7389.21,7389.21,7372.99,7374.66,993.9477880000001,542.1455080000001,4,7336771.80239888,7312.179273011352,7371.624789415957,7252.733756606747,-1.0,-0.0007235772357724324,0.00472070201539232,0.005812843356010067,0.007467213114754179,0.010642729888995506,-0.0007238391441273251,0.0027157231591581734,-0.13447072403311428,-0.11383530861588774,0.08500086556779374,-0.15731324715896422,-0.07330478389058388,0.005433433589063341,0.0010864195233697416,0.0016434575267272322,0.0031470231897365863,-0.0010231847412214279,7335.454285714296,7309.876666666643,84.0,90.02946618241612,95.62522721365544,53.56567704052455,155.9110469205308,-9.970533817583878,1.0
10088,2018-09-04 12:50:00,87892,7376.46,7379.96,7367.92,7371.0,976.217958,561.292228,6,7197563.705169502,7317.526611828503,7379.880855237834,7255.172368419171,-1.0,-0.000496294066438252,-0.0012195121951219523,0.004222065092554406,0.0053136644099049946,0.006967213114754012,-0.0004964172611021667,0.002715433589542436,-0.13672969612298821,-0.11734821374470107,0.07662262117930484,-0.15894737113715163,-0.07947525255586962,-0.0007238391441273251,0.005433433589063341,0.0010864195233697416,0.0016434575267272322,0.0031470231897365863,7344.958571428581,7315.5033333333095,79.0,87.52141437675598,92.51696018639056,54.4489298883916,124.40490862548,-12.47858562324402,1.0
10089,2018-09-04 13:20:00,87898,7363.9,7369.93,7344.6,7361.42,1081.18366,419.24079899999987,6,7955059.45302827,7321.5169198440935,7384.05301232251,7258.980827365677,-1.0,-0.0012996879663546013,-0.001795337005367048,-0.0025176151761517884,0.0029168897590057252,0.004007070337859631,-0.0013005332932785052,0.002712893018964812,-0.12616467354415212,-0.13581939550157596,0.05439671252477741,-0.16288751639585267,-0.09786596841755334,-0.0004964172611021667,-0.0007238391441273251,0.005433433589063341,0.0010864195233697416,0.0016434575267272322,7354.161428571439,7320.341999999976,63.0,80.95662303844315,86.1691678658716,55.57873460066026,88.83503126250075,-19.04337696155685,1.0
10118,2018-09-05 09:55:00,88145,7092.11,7092.11,7092.11,7092.11,1565.453247,0.0,1,11102366.62758117,7329.425615441886,7469.245296407946,7189.605934475827,1.0,-0.01406862765541883,-0.04017999729327382,-0.038228860552128374,-0.037708174468997435,-0.0383683973597575,-0.014168528886441933,0.004788123633735084,0.2842981802320845,-0.08196665086849908,-0.026176657448170174,-0.03925780148401935,0.0747631301444138,-0.0268409803941001,0.002030751879393833,0.0005412360253469473,-0.00068632972290672,0.0008247378398138494,7308.93285714287,7342.454666666644,10.0,0.0,30.85284280936416,47.74106111705045,-259.39062217975993,-100.0,-1.0
10119,2018-09-05 10:05:00,88147,7129.97,7141.0,7129.97,7141.0,1467.017457,1467.017457,2,10466878.26359567,7312.296014038079,7469.47246307628,7155.119564999878,1.0,0.006893576100765575,-0.00727203471002924,-0.03356340506157807,-0.031598818010824536,-0.031074542538554906,0.006869924041003728,0.004872930903269043,0.1597971883684098,-0.2326974775061053,0.018323696851466276,-0.008760431235302386,0.0706146044111492,-0.014168528886441933,-0.0268409803941001,0.002030751879393833,0.0005412360253469473,-0.00068632972290672,7276.361428571441,7327.795999999977,24.0,16.272258279247865,5.4240860930825034,45.746339462325366,-165.06413964791454,-83.72774172075214,-1.0
10120,2018-09-05 10:15:00,88149,7150.03,7152.04,7150.03,7152.04,1104.6396619999998,1104.6396619999998,2,7899012.67375163,7297.727285489163,7463.476897236813,7131.977673741512,1.0,0.0015460019605098019,0.00845023554344193,-0.00573727532943813,-0.03206929219109489,-0.03010166788490931,0.0015448081297648741,0.004870657711034946,0.16617988084803365,-0.23192237096990828,-0.03536199546880942,0.0028381773164935114,0.05403117537415724,0.006869924041003728,-0.014168528886441933,-0.0268409803941001,0.002030751879393833,0.0005412360253469473,7244.498571428584,7313.745999999976,27.0,19.946746546846445,12.073001608697984,43.55025927963547,-129.35281988521592,-80.05325345315354,-1.0
10123,2018-09-05 11:00:00,88158,6992.26,6995.99,6992.26,6995.99,1037.999389,1037.999389,2,7259510.878555709,7232.109297888176,7467.0523587697335,6997.166237006619,1.0,0.0043859397252721255,-0.022219520137750415,-0.021818949558447653,-0.020306679736731614,-0.013553089278085073,0.004376349522777545,0.006170393868416641,0.01659101758874524,-0.20118492059736542,-0.1547064661436682,0.25225886546960363,0.45503656916215784,-0.026846441883172645,0.0004095894307702963,0.0015448081297648741,0.006869924041003728,-0.014168528886441933,7099.265714285727,7245.283333333311,14.0,7.212673529134044,9.461832827045429,36.23274467918644,-142.11157315054476,-92.78732647086596,-1.0
10124,2018-09-05 11:10:00,88160,7034.94,7034.94,7000.76,7000.76,1046.752725,511.683282,2,7345553.941649759,7211.077543534705,7457.309907265977,6964.845179803433,1.0,0.000681819156402419,0.005070749299398214,-0.02155285067582391,-0.021152006979826665,-0.01963870606357654,0.0006815868233207567,0.00617200853663223,0.022430457745146046,-0.18061565246174657,-0.15521689879994194,0.2530337861089809,0.45347774294324295,0.004376349522777545,-0.026846441883172645,0.0004095894307702963,0.0015448081297648741,0.006869924041003728,7071.758571428584,7220.667999999977,24.0,8.338842194730518,5.183838574621401,34.18921420020508,-115.1818712784119,-91.66115780526948,-1.0
10156,2018-09-05 23:55:00,88313,6693.75,6700.0,6693.75,6700.0,1614.713459,652.8771429999998,2,10812568.698325,6905.64694850143,7086.812115301063,6724.481781701797,1.0,-0.0028292858620541095,-0.027717312436511432,-0.02912902730321032,-0.02972516603285036,-0.03458769690088237,-0.002833295856699891,0.007304759603160626,-0.03050341116287622,-0.1583288867110057,-0.1552214658141357,0.2792628470987059,0.14738801257622275,-0.02527539012145219,-0.0014530143898987546,-0.0006142132614002094,-0.005024098164494006,-0.0023588735268571526,6858.965714285727,6891.357999999977,16.0,2.1385799828913603,1.7530394762469748,32.368537747776294,-204.76860051960375,-97.86142001710864,-1.0
10157,2018-09-06 00:15:00,88317,6707.25,6707.25,6498.94,6498.94,2369.302165,326.357344,4,15598487.95531771,6868.673589546755,7117.938856933287,6619.408322160222,1.0,-0.030008955223880696,-0.03275333717318485,-0.056894500072558474,-0.058263850851033694,-0.05884210008022883,-0.03046843971689306,0.00833183426859029,-0.019304839502536593,0.09867107488948659,-0.13746365006637506,0.23316693790659215,0.16561965784913002,-0.002833295856699891,-0.02527539012145219,-0.0014530143898987546,-0.0006142132614002094,-0.005024098164494006,6793.610000000013,6864.121333333311,9.0,0.0,0.7128599942970165,31.07325724515694,-212.93090768621045,-100.0,-1.0
10158,2018-09-06 00:20:00,88318,6416.35,6416.35,6416.35,6416.35,1707.8659760000005,0.0,1,10958265.855107602,6827.553263224322,7138.087918980641,6517.018607468003,1.0,-0.012708226264590672,-0.04233582089552235,-0.04504532661805827,-0.06887969815701633,-0.07023164691596318,-0.012789666481477724,0.008454049539436896,0.06522533268456059,0.0996836709192987,-0.042980318119160345,0.22980103699850535,0.1601453528927549,-0.03046843971689306,-0.002833295856699891,-0.02527539012145219,-0.0014530143898987546,-0.0006142132614002094,6718.797142857155,6831.752666666644,7.0,0.0,0.7128599942970165,29.23451206658813,-207.27030082984743,-100.0,-1.0
10159,2018-09-06 00:25:00,88319,6351.63,6351.63,6351.63,6351.63,1327.925496,0.0,1,8434491.41815848,6784.2875120221115,7147.453426102388,6421.121597941835,1.0,-0.010086731552985784,-0.022666773350730973,-0.05199552238805971,-0.05467769805373113,-0.07827165868524155,-0.010137947320551177,0.008512636383139437,0.08345436448735766,0.14329972520014583,-0.041681898953720924,0.2564571718648818,0.15855463334821104,-0.012789666481477724,-0.03046843971689306,-0.002833295856699891,-0.02527539012145219,-0.0014530143898987546,6639.707142857155,6793.149999999978,6.0,0.0,0.0,27.485855905123106,-176.47334381141397,-100.0,-1.0
10160,2018-09-06 00:35:00,88321,6350.01,6388.61,6350.01,6388.61,2072.005695,1300.196289,2,13207444.46006235,6748.31682911101,7136.218466456407,6360.415191765612,1.0,0.005822127548361422,-0.004323330242271828,-0.016976614647927213,-0.04647611940298513,-0.04917391103748925,0.005805244462390391,0.008598108370605236,0.06200513183198114,0.11350729390494642,-0.10975360356745725,0.2504857831685909,0.06840796662633913,-0.010137947320551177,-0.012789666481477724,-0.03046843971689306,-0.002833295856699891,-0.02527539012145219,6566.505714285726,6758.5933333333105,14.0,6.0692778188335454,2.023092606277745,25.85259203508446,-138.42579744949995,-93.93072218116646,-1.0
10161,2018-09-06 00:45:00,88323,6402.67,6404.03,6402.67,6404.03,1449.922465,1449.922465,2,9284465.37820171,6717.018026464553,7116.933274635733,6317.102778293373,1.0,0.0024136705793591506,0.008249850825693406,-0.0019200947579232075,-0.014603920023880779,-0.04417462686567164,0.0024107623552502844,0.008610198735517315,0.07147252143051866,0.09743398554974785,-0.12611766344493874,0.171247307664504,0.06129044832465259,0.005805244462390391,-0.010137947320551177,-0.012789666481477724,-0.03046843971689306,-0.002833295856699891,6496.938571428583,6723.796666666644,17.0,8.493844242833935,4.854374020555723,24.51500057538177,-112.11158833369684,-91.50615575716607,-1.0
10217,2018-09-07 10:20:00,88726,6399.91,6399.91,6325.29,6325.29,1194.084984,184.240394,3,7575638.62108828,6454.974496490571,6548.762158818188,6361.186834162954,1.0,-0.010815629178428154,-0.017004651336268495,-0.0197452229299363,-0.024022601520140463,-0.023879519076300593,-0.010874543276139903,0.004457474412243643,-0.09177197079799941,0.013324599901312156,0.08095449605659993,-0.012696553670740934,0.06615668653017985,-0.006276347346494404,-0.0027918738808416776,-0.004373085628929019,0.00014659351419332722,-0.007268241536962705,6442.208571428583,6473.574666666645,18.0,0.0,0.2892060826568989,47.57671835786076,-202.4219912675565,-100.0,-1.0
10218,2018-09-07 10:45:00,88731,6348.08,6374.69,6342.9,6374.69,1213.199446,961.889151,5,7710264.55859764,6447.675905900519,6543.878650034045,6351.473161766993,1.0,0.0078099185966176154,-0.0030901797652652663,-0.00932753768235095,-0.012089512917073497,-0.016400297485874016,0.007779579046271579,0.004607430083878758,-0.1694456527458582,-0.04002791689496186,0.05579349221827893,-0.0526848929098378,0.06439964479774833,-0.010874543276139903,-0.006276347346494404,-0.0027918738808416776,-0.004373085628929019,0.00014659351419332722,6420.407142857154,6465.219999999978,18.0,22.904302670622943,7.63476755687416,46.313911211735636,-147.8477360905514,-77.09569732937706,-1.0
10219,2018-09-07 11:35:00,88741,6367.01,6384.7,6348.14,6362.07,1183.2139080000004,458.080338,10,7535759.9425033415,6439.893550818653,6539.112785719837,6340.674315917469,1.0,-0.001979704111101821,0.0058147531575627465,-0.005063766234781775,-0.011288776028756553,-0.014045283369752193,-0.001981666315435504,0.004601576995672995,-0.18048447971110929,-0.013501374532018462,0.057654458475394035,-0.050945178260439504,0.04533662227478255,0.007779579046271579,-0.010874543276139903,-0.006276347346494404,-0.0027918738808416776,-0.004373085628929019,6403.555714285726,6456.724666666645,23.0,17.053041543026566,13.319114737883018,44.70202743974338,-126.34430968025279,-82.94695845697343,-1.0
10247,2018-09-08 12:35:00,89041,6399.0,6413.25,6391.48,6413.25,1140.181469,778.7649670000002,6,7299039.345690529,6430.758470298491,6475.087218384793,6386.4297222121895,1.0,0.006239919165040186,-0.001988786233490969,-0.006927852164527959,-0.005696132862221481,-0.006463236854702736,0.006220531479375069,0.004198501791525801,-0.11206903278330746,-0.051611315861690335,-0.05125178558279495,-0.03800887107267736,0.1529295541001127,-0.008211297974188625,-0.004961194651016854,0.0012395434489853585,-0.0007717963088929025,0.0008477683047214413,6432.172857142869,6431.953999999977,30.0,40.046319605276686,26.505191756235437,46.64646617727261,-92.22211726324045,-59.95368039472332,1.0
10249,2018-09-08 14:45:00,89067,6417.94,6417.98,6392.07,6407.5,1353.905348,640.4350850000002,14,8671273.76468009,6427.614438263217,6469.413157229956,6385.815719296479,1.0,-0.001682688562391954,-0.000896581296534471,0.005337743273690521,-0.00288358442148573,-0.00781822207838656,-0.00168410587294332,0.004191340528678585,-0.10409437445845734,-0.06602532267470108,-0.05338092478019726,-0.039809138227740674,0.14838902702149034,0.0007871224069955218,0.006220531479375069,-0.008211297974188625,-0.004961194651016854,0.0012395434489853585,6420.934285714298,6430.381999999978,34.0,34.256368945725804,39.811365085758574,46.74789945269674,-85.24582148881608,-65.74363105427419,-1.0
