date_time,mom1,mom2,mom3,mom4,mom5,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,log_t1,log_t2,log_t3,log_t4,log_t5,log_ret,volatility,rsi,y
2017-11-26 07:45:00,0.014922966432760363,0.03555655127590285,0.0387114670212243,0.044346354620211186,0.06284446190290273,-0.0570940796980437,0.13544230748808292,0.30609693132284976,0.20480221855443756,-0.04235269785988845,0.020126298419910427,0.0030419580790219673,0.00541022076785147,0.017557576972963673,0.02480824829539152,0.014812714473432463,0.024750209661980216,86.0,0.0
2017-11-26 12:50:00,0.004760708213094933,0.01975471853471533,0.040486533854686264,0.043656469233308126,0.04931818288796741,0.07798308105811648,0.03854429819840473,0.10925104805890908,0.024275651872162195,-0.17790882302635294,0.014812714473432463,0.020126298419910427,0.0030419580790219673,0.00541022076785147,0.017557576972963673,0.004749411879926058,0.0214672752592487,86.0,0.0
2017-11-26 21:25:00,-0.01846845818645848,0.012685909354961169,0.017507011480912826,0.032691234458340546,0.053686051708224485,0.015949792121241313,0.11409331556247106,0.1874088402838538,0.0040182793661049,-0.14012745378296165,0.03124724676750468,0.004749411879926058,0.014812714473432463,0.020126298419910427,0.0030419580790219673,-0.018641129446228533,0.02098382489180895,92.0,0.0
2017-11-27 02:00:00,0.05254759083509608,0.033108659664500495,0.0659001141642126,0.07097455359205296,0.08695667090564774,-0.2146229380918319,0.09438124612627884,0.07962038797559184,-0.02055871046899589,0.05994590459101709,-0.018641129446228533,0.03124724676750468,0.004749411879926058,0.014812714473432463,0.020126298419910427,0.051213502497603265,0.020031199747003764,94.0,1.0
2017-11-27 09:40:00,-0.03317988653641224,-0.03392143391470037,0.016843667290506126,-0.0019358674610135962,0.02974325388191978,-0.33163571394380104,-0.10069169421310704,0.16242346410990174,0.01011885922118829,0.004194476422104079,-0.0007672905181372869,0.051213502497603265,-0.018641129446228533,0.03124724676750468,0.004749411879926058,-0.03374282620745461,0.019380570221440185,75.0,0.0
2017-11-27 12:50:00,0.03679619263357359,0.002395412600607383,0.0016265791021408127,0.054259642750357,0.03478909262055141,-0.4088963108614104,-0.0430319574104092,0.21318242320492709,-0.03755395332046303,0.12455163846751915,-0.03374282620745461,-0.0007672905181372869,0.051213502497603265,-0.018641129446228533,0.03124724676750468,0.03613537438070935,0.019445699570663628,75.0,0.0
2017-11-29 06:15:00,-0.034644508600941815,0.03966988465308674,0.05417582573139379,0.05288341129612117,0.06277255296115603,-0.4079603938232292,-0.010633935197535846,0.12509308136189135,-0.1159815513621339,0.14436972190671968,0.07416210477324015,0.013856009626099564,-0.0012267472832654394,0.009348602849357237,-0.011046789286025316,-0.035258860610708716,0.02089968224329793,86.0,0.0
2017-11-29 20:30:00,0.05443047496238984,0.0782976301150986,-0.024989020292090047,-0.0525693275749034,-0.09437150728423027,-0.1630967488492242,-0.041081873535780855,0.08865696519891843,-0.033647986104175805,0.2532420792596873,0.0223827420998699,-0.10069007591492253,-0.02869496683820749,-0.04512459557662396,0.047148465162495164,0.053000787006237005,0.02974679086362455,39.0,0.0
2017-11-30 15:40:00,-0.02119565217391306,-0.047502192172911406,-0.042240338645948006,-0.11779516389122367,-0.1108166366651625,-0.20571526124109468,0.09871656282945046,0.1717968767890647,-0.07884229762691414,0.19888259805630532,-0.027243968050724376,0.005509065578715777,-0.08217260155376671,0.00787920268581388,-0.018966309207288038,-0.02142350542707661,0.03414452969033966,27.0,1.0
2017-12-01 15:15:00,-0.019668943064280908,0.02408271116707139,0.06109228256431187,0.07994726217328463,0.09160048812146736,-0.2014359514978224,0.055704821274088635,0.06885690182784039,-0.1101946847136648,0.21426463345494212,0.04366224714331324,0.035501536839284135,0.017613375804048204,0.010732748390614331,-0.04875405749149842,-0.01986495116383757,0.03642347161962076,69.0,0.0
2017-12-03 16:50:00,0.004398842146821068,0.007064780074796495,0.04687943619250223,0.05160455341727399,0.06258908630622062,-0.16156423294283448,0.06808475131354604,0.030969648306715933,-0.0714495935212968,0.17258435371279104,0.002650745914099417,0.03877383214554797,0.004503370274681728,0.010391320382812095,0.0023300137541593107,0.004389195519685529,0.034544563286309005,79.0,1.0
2017-12-06 06:35:00,0.009233785329194609,0.0457079983072366,0.0514999251058732,0.054724261567355326,0.05463332937829346,-0.13660607516640907,-0.006528532501340316,-0.05025712297624473,-0.1077680153691213,0.15178128367595084,0.03550275179000728,0.00552347858251956,0.0030617243887611782,-8.621789829099669e-05,-0.005413400094024468,0.009191414562099707,0.02616855288371792,78.0,0.0
2017-12-06 08:40:00,0.015989426177495103,0.025370854435549758,0.06242826914938648,0.06831280553399521,0.07158869728529971,-0.15357521508142485,-0.10820416407562007,-0.15561583528353048,-0.018318651495110805,0.1903126148019857,0.009191414562099707,0.03550275179000728,0.00552347858251956,0.0030617243887611782,-8.621789829099669e-05,0.015862941796518367,0.023085084136319226,81.0,0.0
2017-12-06 10:40:00,0.02050652494823768,0.03682383869254968,0.04639764744322816,0.08421498095641143,0.09022018873319992,-0.15071584703780486,-0.10763871916323124,-0.13906533156520107,-0.018011858392798147,0.1980364011128929,0.015862941796518367,0.009191414562099707,0.03550275179000728,0.00552347858251956,0.0030617243887611782,0.020299097121146303,0.023176121142652845,85.0,1.0
