,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,avg,upper,lower,side,mom1,mom2,mom3,mom4,mom5,log_ret,volatility,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,log_t1,log_t2,log_t3,log_t4,log_t5,fast_mavg,slow_mavg,rsi,srsi,sma
897,2017-12-31 16:45:00,17469,13743.79,13936.32,13660.0,13900.0,573.490505,408.95395,6,7934718.91346373,13075.14679972894,13829.706537108077,12320.587062349803,-1.0,0.017726749885963455,0.056632459141011005,0.038243202868240234,0.06511614363589269,0.045191367772012825,0.01757146351801353,0.020887219069594107,-0.0506244550639704,0.11742217125778845,-0.1247971734247559,-0.12591222015510845,0.07506386608820743,0.03751546212637713,-0.017556868856823726,0.025553791484927757,-0.018883852566874637,0.022899499770854703,13349.718571428562,13106.620666666666,78.0,50.41352194534083,1.0
898,2017-12-31 17:25:00,17477,13887.93,13887.93,13701.99,13786.99,580.122654,192.3032,8,7999589.68654806,13139.8598179354,13925.0582253747,12354.661410496099,-1.0,-0.008130215827338194,0.009452411756135204,0.04804180919802348,0.029802061547654635,0.05645651950695085,-0.008163446268371288,0.020861495081792757,-0.057107240427236215,0.10961853350485458,-0.12346599380349166,-0.11691759196089725,0.10223364180914982,0.01757146351801353,0.03751546212637713,-0.017556868856823726,0.025553791484927757,-0.018883852566874637,13462.442857142849,13157.753333333332,78.0,50.602335968675696,1.0
935,2018-01-02 14:20:00,18016,13806.86,13864.98,13689.85,13740.0,560.3181549999998,221.12687400000002,8,7728978.50500955,13474.860566067742,13842.533393857506,13107.187738277978,-1.0,-0.005429601571044884,0.006365591964895945,0.012805278971095957,0.02155146455833523,0.013275083536197219,-0.005444395431801752,0.017682757168292568,-0.27900763336206597,0.1722775059131663,0.020633661602075963,-0.22324576260383444,0.1042441205080126,0.011789812587306159,0.006378567492928866,0.008598530717122799,-0.008134773620202651,0.008076783297134682,13605.058571428564,13429.838,76.0,49.09653535619333,1.0
936,2018-01-02 15:10:00,18026,13760.0,13760.0,13650.05,13670.03,579.2592589999998,258.614142,10,7937178.21130759,13492.603241879764,13853.617267586073,13131.589216173455,-1.0,-0.005092430858806396,-0.01049438255925983,0.0012407447691329399,0.0076476381145016425,0.016349284356359517,-0.005105441474066552,0.017025003550768927,-0.269292154224609,0.08155575943603584,0.07082112707813717,-0.2931602784378981,0.21983591762276206,-0.005444395431801752,0.011789812587306159,0.006378567492928866,0.008598530717122799,-0.008134773620202651,13636.36142857142,13447.84,71.0,49.54125966453046,1.0
943,2018-01-02 18:45:00,18069,14560.0,14682.93,14560.0,14632.0,497.48675499999996,159.056433,3,7274130.696316688,13779.809176124005,14456.936149541094,13102.682202706916,-1.0,0.003045743739361617,0.049362042096400494,0.06275266886596609,0.06818513651627978,0.0573117602810056,0.003041114858440608,0.015574989439764778,-0.09021021085983237,-0.025283400553182404,0.15531611147460814,-0.1434396672615762,-0.13680296088752045,0.045141285704291434,0.012679998973837314,0.005098674776283119,-0.010231462681636216,0.013668520436509013,14017.024285714275,13801.640666666666,86.0,56.68545319813989,1.0
944,2018-01-02 19:10:00,18074,14589.85,14930.0,14548.99,14930.0,527.7175139999998,190.638913,5,7742215.35297971,13884.371978294548,14706.028918665477,13062.71503792362,-1.0,0.02036632039365771,0.023474094725852268,0.07073368565467875,0.08439703021930534,0.08994013724631333,0.02016170046253407,0.015428588892161204,-0.04996850598883783,-0.03055878621815593,0.1399517711113629,-0.11248524022042031,-0.15818490290624057,0.003041114858440608,0.045141285704291434,0.012679998973837314,0.005098674776283119,-0.010231462681636216,14199.738571428561,13900.246666666666,88.0,58.26625384613821,1.0
945,2018-01-02 19:25:00,18077,15099.99,15247.0,15099.99,15100.0,506.814852,318.756973,3,7680739.218474532,13994.883616631409,14944.764396130236,13045.00283713258,-1.0,0.011386470194239884,0.03198469108802615,0.03512785200002466,0.0829255628523542,0.09674448468261954,0.011322132269778962,0.015213692199839554,0.02740847589507944,-0.0006813235462268436,0.15199671728263225,-0.10316555117078045,-0.14432037818030677,0.02016170046253407,0.003041114858440608,0.045141285704291434,0.012679998973837314,0.005098674776283119,14379.89999999999,14002.913999999999,91.0,60.20757240812331,1.0
946,2018-01-02 19:40:00,18080,14800.0,15056.01,14800.0,14900.0,592.2957,197.244548,3,8834171.13793348,14077.16692421037,15067.218793300142,13087.1150551206,-1.0,-0.013245033112582738,-0.002009377093101117,0.018316019682886875,0.021417549324527663,0.06858217791391241,-0.013333530869465093,0.01452688871618401,-0.03968615442010222,0.0069836160730241785,0.1610128978743124,-0.18837863178257294,-0.17486910123329868,0.011322132269778962,0.02016170046253407,0.003041114858440608,0.045141285704291434,0.012679998973837314,14551.614285714275,14099.571999999998,73.0,61.437182280959476,1.0
990,2018-01-04 02:45:00,18453,15259.99,15259.99,15125.51,15125.51,513.011334,183.673985,6,7812748.172692698,14892.606124804894,15266.841019806392,14518.371229803395,-1.0,-0.007111793801304334,-0.0002967614011897268,0.026919663982847508,0.02177920720713411,0.02128660893637857,-0.0071372031492042964,0.013560146180116719,-0.1217780702363258,0.12896444462991985,0.11545107705163786,-0.09497711330019562,-0.004074135217751236,0.006840397705635937,0.026860509360371765,-0.0050182753900163135,-0.00048221479348242724,0.0026523555613771066,14943.250000000004,14910.856000000003,68.0,50.95190093720227,1.0
998,2018-01-04 08:50:00,18502,14307.54,14361.58,14307.54,14315.0,501.03938700000003,248.28500899999997,4,7177759.646871598,14791.55987086903,15198.244920645338,14384.874821092722,1.0,-0.007560289932439179,-0.032442085085616856,-0.028173794976238953,-0.037452931683700896,-0.04927940492794047,-0.007589013789743859,0.012248881855768634,-0.19806342749060837,-0.027120614358807617,0.08876798455500277,-0.08196039479455867,0.07433182787288661,-0.025390981703393933,0.004401703568678528,-0.00959401994460407,-0.012362748921763256,0.011218299159185818,14726.008571428576,14839.654000000004,28.0,47.20731361726723,-1.0
999,2018-01-04 09:10:00,18506,14221.05,14312.54,14110.0,14312.54,608.312849,115.12023700000002,4,8636971.40277466,14748.012609880938,15189.780224224423,14306.244995537452,1.0,-0.0001718477121899209,-0.007730838426100783,-0.03260835769970616,-0.028340801086218503,-0.037618343195266246,-0.00017186247970002455,0.01224909160085269,-0.20404520928705644,-0.026089370915267373,0.08817542598112639,-0.08393569844511259,0.07630372812707455,-0.007589013789743859,-0.025390981703393933,0.004401703568678528,-0.00959401994460407,-0.012362748921763256,14643.652857142863,14809.088666666672,23.0,46.18943897329169,-1.0
1000,2018-01-04 09:50:00,18514,14260.0,14399.99,14260.0,14351.0,581.234997,310.64985099999996,8,8332059.348213959,14711.920554437214,15168.200861273102,14255.640247601326,1.0,0.0026871540621020706,0.002514844568634267,-0.005064458317878717,-0.030008827318455333,-0.025729803122878425,0.0026835501184159227,0.011964249567553913,-0.15274155458526129,-0.06030571552633714,0.050445849940447464,-0.044108154808999336,0.04838707118934939,-0.00017186247970002455,-0.007589013789743859,-0.025390981703393933,0.004401703568678528,-0.00959401994460407,14542.79571428572,14778.472000000005,29.0,45.28933695863942,-1.0
1019,2018-01-04 20:30:00,18642,14969.97,15004.99,14969.97,14981.76,546.042347,440.221296,6,8184278.985297311,14650.72575017425,15020.612480543694,14280.839019804806,-1.0,0.004136045120492371,0.013991163475699508,0.011051423943852168,0.01159756920999322,0.02741462076532719,0.004127515197879461,0.01063375613031151,-0.048315109474291004,-0.14460692143479018,0.0644833884377685,-0.056667349753526185,0.12033466197357005,0.009766675412134163,-0.0029033874301642726,0.0005400297147577504,0.015514736895468673,0.0077124239980062015,14765.260000000004,14585.247333333338,76.0,47.410436957718716,1.0
1026,2018-01-05 00:55:00,18695,14846.0,14951.98,14846.0,14906.01,501.677036,391.974846,9,7476248.521262579,14761.55420068683,15087.663108764507,14435.445292609154,-1.0,-0.00033599311113530206,-0.0032098413736516562,0.0006457940480881774,0.012034965628447747,0.0003818709933747222,-0.0003360495694675336,0.009625010418888186,-0.08701960269821628,-0.10524330012948334,0.09879058797196621,-0.12054175396097577,0.07565926776791229,-0.0028789543953653407,0.003860589577676876,0.011317535671809154,-0.011581323185449577,0.006821726869400635,14870.788571428575,14788.48866666667,57.0,53.82892600834509,1.0
1041,2018-01-05 09:10:00,18794,15800.0,15800.0,15726.0,15726.0,501.88534500000003,199.623093,3,7912474.31892405,15033.303353910978,15502.613287446431,14563.993420375526,-1.0,0.019526334522110833,0.038706102183686975,0.05475454454604178,0.05777826207152614,0.05043153458789296,0.019338141519861907,0.009212542954861389,0.06758543751856824,0.01230545065085205,0.17033879936577326,-0.07427621666028067,-0.0327147700020368,0.018637664542358934,0.01533227459839459,0.0028626486470617607,-0.00696966424777834,-0.003201737714018549,15151.061428571431,15069.86266666667,83.0,54.70576007337494,1.0
1042,2018-01-05 09:30:00,18798,16025.04,16025.04,15851.0,15883.26,520.0724299999998,252.310623,4,8287184.84625192,15110.572139919073,15694.764885562921,14526.379394275225,-1.0,0.010000000000000009,0.029721597867331973,0.04909316320552404,0.06530208999150222,0.06835604469224132,0.009950330853168765,0.009290018290158238,0.11003172470617464,0.04634116550405378,0.19646665674432184,-0.06551630431971575,-0.06635388826321924,0.019338141519861907,0.018637664542358934,0.01533227459839459,0.0028626486470617607,-0.00696966424777834,15274.527142857145,15125.88066666667,86.0,55.539608998611975,1.0
1043,2018-01-05 10:05:00,18805,16050.0,16050.0,15875.01,15948.1,462.050679,197.534338,7,7372878.06857376,15186.711036290068,15855.450773661827,14517.971298918308,-1.0,0.004082285374664929,0.014123108228411674,0.03392521528628234,0.0533758608823387,0.06965095713307456,0.004073975455687773,0.009188631419241883,0.15308785844200026,0.08704702051982155,0.19465792820269523,0.03312340462743182,-0.0302591138444032,0.009950330853168765,0.019338141519861907,0.018637664542358934,0.01533227459839459,0.0028626486470617607,15414.114285714288,15180.447333333337,86.0,56.3614441822284,1.0
1044,2018-01-05 10:45:00,18813,15900.0,16280.02,15867.9,16280.02,519.312108,373.16243700000007,8,8345976.56026533,15286.102760263697,16086.06636003833,14486.139160489063,-1.0,0.02081251058119782,0.024979758563418386,0.03522955614905254,0.05544379476959538,0.07529925713293073,0.02059888919668751,0.009379804930977726,0.12726939707682217,0.13382465526777257,0.19586315353388456,0.08978908667980563,0.04512501526484822,0.004073975455687773,0.009950330853168765,0.019338141519861907,0.018637664542358934,0.01533227459839459,15615.97285714286,15254.516000000003,89.0,58.09285107436638,1.0
1045,2018-01-05 11:10:00,18818,16298.99,16298.99,15925.01,15925.01,546.746038,193.09801399999998,5,8804919.75807278,15344.185236603362,16157.490790718566,14530.879682488157,-1.0,-0.021806484267218318,-0.0014478213705707565,0.002628553584087978,0.012654839119928818,0.032428276264018896,-0.022047759673352374,0.009842716820588878,0.021915960267926214,0.04515318515618603,0.10140372935879889,-0.04477311316998313,-0.08050069291782623,0.02059888919668751,0.004073975455687773,0.009950330853168765,0.019338141519861907,0.018637664542358934,15761.027142857145,15316.18466666667,89.0,58.96449670311,1.0
1046,2018-01-05 11:35:00,18823,15925.01,16128.0,15925.01,16128.0,461.06317199999995,260.894427,5,7379392.986508799,15415.441124184874,16264.726864849807,14566.155383519941,-1.0,0.012746616799612642,-0.009337826366306756,0.011280340604836958,0.015408675548974182,0.02556276230446386,0.012666062487442176,0.009960100481065869,-0.019804525225402374,0.09709068867085187,0.10850591994671993,-0.021821453779091185,-0.026556274776593624,-0.022047759673352374,0.02059888919668751,0.004073975455687773,0.009950330853168765,0.019338141519861907,15902.17142857143,15393.788000000002,89.0,59.9180996485457,1.0
1101,2018-01-06 17:30:00,19182,16863.16,16870.0,16799.98,16802.07,432.22185700000006,175.42665800000003,7,7278353.334843059,16564.646572164664,16907.128570187073,16222.164574142254,-1.0,-0.005337953995444122,0.011503227682395645,0.010912296112678632,0.014495230044680563,0.02507713060131067,-0.005352251775164518,0.008140497658040844,0.11605563411184303,-0.11805140450038815,0.03031055445476287,-0.06703985264280204,-0.1933134171191177,0.016789820381791998,-0.0005843819725281918,0.0035379918590638937,0.01037668063324837,0.004250976901220227,16600.075714285722,16514.561333333342,73.0,46.737858856284646,1.0
1110,2018-01-06 23:05:00,19249,16962.01,17022.0,16853.32,17022.0,471.588877,238.313423,8,8004115.50763219,16721.759160066398,17069.181270096175,16374.337050036624,-1.0,-0.0032207062130350517,0.016602962255136244,0.0165653206821057,0.016683718905049272,0.017249374901394443,-0.003225903850331946,0.007911380679109146,-0.05688355845572149,-0.06849837779278674,0.007912545162292837,-0.045559920171371816,-0.1203430768307323,0.01969254376140306,-3.702750367473584e-05,0.0001164620966456198,0.0005562188969250315,-0.002485351203942443,16834.09285714286,16747.703333333342,71.0,55.03225873490856,1.0
1113,2018-01-07 01:05:00,19273,16877.0,17040.0,16877.0,16948.89,485.21614399999993,279.572632,9,8239311.27259877,16779.771487653194,17128.335829922955,16431.207145383432,-1.0,0.0070641711229946225,-0.008837421732501904,-0.00429502996122666,-0.007501903144580435,0.012236622073578562,0.007039336753733139,0.007812750261538265,-0.07900049100934396,0.03943796687330043,-0.18120893320383405,-0.03924867792980559,-0.06562045027585765,-0.0159160401010503,0.004572423248994539,-0.003225903850331946,0.01969254376140306,-3.702750367473584e-05,16923.788571428577,16834.714666666678,53.0,56.10306795485266,1.0
1121,2018-01-07 05:45:00,19329,16679.99,16679.99,16534.3,16558.0,466.982023,99.187607,8,7759527.702647368,16735.41227932105,17021.414474177236,16449.410084464867,1.0,-0.005523136391919259,-0.0018085362912949599,-0.004509706902118049,-0.013288838567427463,-0.010148991766386062,-0.005538445304551942,0.007332469217876252,-0.10736690993039714,0.11509584327630062,-0.10908224842835078,-0.06691523841409981,-0.010396927145013626,0.003728271637029934,-0.0027097326385341347,-0.008858018996354744,0.003177081389415193,-0.007873739944100677,16685.39142857143,16816.803333333344,31.0,50.87162305124925,-1.0
1130,2018-01-07 15:30:00,19446,16558.0,16579.4,16425.0,16425.0,444.30474100000004,157.78958699999995,18,7333288.860260611,16655.17858700838,16922.66277319179,16387.69440082497,1.0,-0.00024347190942841657,-0.010663153843234796,-0.018565689773544114,-0.019227324296889003,-0.022612899367509987,-0.00024350155352514946,0.006936973316315498,-0.09025463769324703,0.12242293887184756,-0.19812541424871608,-0.018849351543490437,0.004902049114686835,-0.01047691111821436,-0.008019782774097095,-0.0006743779358302504,-0.0034579184855445533,0.008489364346047523,16629.52857142858,16628.229333333344,27.0,42.834287867041084,1.0
1132,2018-01-07 16:55:00,19463,16100.0,16146.91,15999.99,15999.99,496.82269,52.213961,5,7978028.084528099,16556.342551246595,16971.480633081817,16141.204469411372,1.0,-0.011123630019091446,-0.025875799086757967,-0.02611297096597487,-0.036263035303514046,-0.043961086801814764,-0.011185960248125681,0.007359730158130209,-0.026136720148799055,0.17691008585494333,-0.07716500812069291,0.03639719841852054,0.02153440780559079,-0.01503050688296348,-0.00024350155352514946,-0.01047691111821436,-0.008019782774097095,-0.0006743779358302504,16445.52857142858,16539.64200000001,15.0,40.2919381167278,-1.0
1133,2018-01-07 17:35:00,19471,16144.98,16260.0,16100.0,16109.79,490.343224,256.046077,8,7924739.91758316,16515.746864769633,16958.021235229,16073.472494310265,1.0,0.006862504289065319,-0.004337461688742272,-0.01919086757990862,-0.019429667052163757,-0.029649386249753662,0.006839064482585755,0.007398936179100289,-0.060250479707769644,0.13055902565213742,-0.0657122716885848,-0.00027328394635705677,-0.009550237884799091,-0.011185960248125681,-0.01503050688296348,-0.00024350155352514946,-0.01047691111821436,-0.008019782774097095,16354.498571428578,16504.760666666676,26.0,39.55980268727,-1.0
1135,2018-01-07 18:35:00,19483,15849.5,15877.8,15681.99,15800.0,454.49254800000006,296.3170090000001,7,7182600.56413894,16397.2288138592,16963.063354582926,15831.394273135478,1.0,-0.004348100069317518,-0.01922992168116411,-0.012499382812114268,-0.023483974321336754,-0.03805175038051756,-0.0043575805477846785,0.007676922843634548,-0.0787460883910297,0.17580404653562698,0.0331103650567164,0.02826179614456593,0.034968883198659574,-0.015059641141466074,0.006839064482585755,-0.011185960248125681,-0.01503050688296348,-0.00024350155352514946,16116.10714285715,16400.163333333345,16.0,37.09391902623383,-1.0
1136,2018-01-07 19:40:00,19496,15877.99,16191.06,15877.99,16112.0,452.38057699999996,236.91222599999998,13,7257484.570661829,16371.298921690182,16925.326870599554,15817.27097278081,1.0,0.019746835443037902,0.01531287415716176,0.00013718366285342398,0.0070006293753934745,-0.004200873054770793,0.01955439594328645,0.008156268304854213,-0.09274689857609154,0.06945033543897176,0.10641539069415075,-0.06506738232686812,-0.08921702024062043,-0.0043575805477846785,-0.015059641141466074,0.006839064482585755,-0.011185960248125681,-0.01503050688296348,16070.821428571437,16370.430000000011,38.0,36.800974820797535,-1.0
1141,2018-01-08 01:35:00,19567,15820.0,15919.33,15800.03,15825.05,455.203322,378.592687,6,7207349.55151284,16252.819722442073,16812.687365790127,15692.952079094019,1.0,0.007965610169178516,-0.02663176288886182,-0.03476305871488805,-0.02719541169636308,-0.01780970705064555,0.007934052171526318,0.00964299851893291,-0.02480278552778808,-0.026559898292838453,-0.06917157217818239,-0.18888178290822286,0.05890335935254012,-0.03492686515671295,-0.008388859786274239,0.00780962158512466,0.009601842793038884,0.01955439594328645,16051.072857142864,16180.533333333342,35.0,34.245411767004846,-1.0
1155,2018-01-08 09:35:00,19663,14974.37,15089.98,14974.37,15089.98,619.7328339999998,418.00775600000003,3,9311678.49613198,15764.662763159875,16423.450671383016,15105.874854936734,1.0,-0.00228436850599667,-0.02505275317972777,-0.040382219638931405,-0.049091878389465826,-0.049508754735140714,-0.0022869816560895373,0.01007755270822193,0.09093997112848914,-0.15976629954270935,-0.06625803760694134,-0.14437881169842032,0.016990342056155273,-0.023084933617335324,-0.01584830398499726,-0.009117614242518002,-0.0004384942580895057,0.005430446889311824,15564.60571428572,15673.114666666674,16.0,34.16402121941607,-1.0
1156,2018-01-08 09:50:00,19666,14850.0,14900.01,14631.42,14900.01,557.162327,218.208916,3,8239679.773335181,15686.057966508979,16421.257901940935,14950.858031077023,1.0,-0.012589148560833041,-0.014844758812339931,-0.03732650890892342,-0.05246299043751379,-0.06106300200012349,-0.012669063305704498,0.01018032145095845,0.08923130956747423,-0.10816382347663053,-0.0456045269874527,-0.12419426128297349,0.01230977499041847,-0.0022869816560895373,-0.023084933617335324,-0.01584830398499726,-0.009117614242518002,-0.0004384942580895057,15437.464285714292,15611.445333333342,12.0,32.840198902764776,-1.0
1157,2018-01-08 10:10:00,19670,14650.0,14700.03,14637.87,14700.03,504.38016899999985,282.086675,4,7402135.194377218,15596.41906046271,16421.774067440238,14771.064053485181,1.0,-0.01342146750237072,-0.02584165121491211,-0.028066987866730453,-0.050246999884996035,-0.06518032761865022,-0.013512349493192133,0.010295233078037699,0.1085204346826066,-0.12284926009477054,0.0032202270091322063,-0.09084037213249248,0.03515403751210157,-0.012669063305704498,-0.0022869816560895373,-0.023084933617335324,-0.01584830398499726,-0.009117614242518002,15269.471428571434,15525.742666666676,12.0,31.50250535368473,-1.0
1158,2018-01-08 10:25:00,19673,15065.02,15080.0,14950.0,14950.0,495.78195599999987,384.595076,3,7458311.837981542,15537.653691329735,16374.832560171102,14700.474822488368,1.0,0.017004727201237024,0.0033550313053480885,-0.009276354243014207,-0.011539532137527675,-0.034096709209484044,0.01686176523775984,0.010652424502058834,0.05581751762672623,-0.15714587518896234,-0.0005417977256924358,-0.1649142174263548,-0.03095938752808101,-0.013512349493192133,-0.012669063305704498,-0.0022869816560895373,-0.023084933617335324,-0.01584830398499726,15138.182857142863,15464.742666666676,36.0,31.120227540916538,-1.0
1165,2018-01-08 14:00:00,19716,14498.95,14609.88,14497.99,14497.99,547.264398,256.883961,4,7958223.59215119,15266.122128065039,16097.8179409399,14434.426315190178,1.0,-0.008472918667093432,-0.02508435870572434,-0.053656005221932146,-0.06253196724226562,-0.052101129332907115,-0.00850901789765679,0.011361202674994502,0.27096712838810283,-0.1303942706982933,-0.06538664535452252,-0.3761508820335394,-0.23522913313966826,-0.01689531557931545,-0.029744811707335117,-0.009423474926377295,0.01106516118172074,0.007302238661575089,15036.342857142865,15139.380000000006,28.0,30.14541792425592,-1.0
1167,2018-01-08 14:40:00,19724,14322.0,14448.98,13972.0,13972.0,791.074641,252.16020200000003,5,11218520.54784137,15068.62985790499,16079.301208802655,14057.958507007326,1.0,-0.02293706293706299,-0.03628020160035972,-0.0444457210700675,-0.06045449471522468,-0.0879895561357702,-0.02320421032127662,0.011749620919116742,0.3116205990363008,-0.08889151627928125,0.02429994290275429,-0.23394022129532815,-0.22792616728302112,-0.013750481862276231,-0.00850901789765679,-0.01689531557931545,-0.029744811707335117,-0.009423474926377295,14721.134285714294,14917.912666666674,19.0,28.449976993408153,-1.0
1168,2018-01-08 14:50:00,19726,13255.0,13722.0,13255.0,13722.0,802.2372320000001,405.005438,2,10822792.049705999,14946.20896173181,16078.755575219038,13813.662348244583,1.0,-0.017892928714572043,-0.04041958041958038,-0.053523971253946256,-0.061543385665865036,-0.07726571546538163,-0.018054942675885144,0.011903574047571825,0.34093453671683527,-0.05783826984047582,0.03453866048761514,-0.19216928199912725,-0.15130998162092582,-0.02320421032127662,-0.013750481862276231,-0.00850901789765679,-0.01689531557931545,-0.029744811707335117,14472.12714285715,14800.863333333342,12.0,27.981503637708116,-1.0
1169,2018-01-08 15:00:00,19728,13489.95,13489.95,13216.0,13216.0,564.682616,0.0,2,7525055.103898,14788.917237938009,16112.002619250248,13465.83185662577,1.0,-0.03687509109459264,-0.054108216432865786,-0.07580419580419584,-0.08842536103280518,-0.09614905880775926,-0.037572167490077746,0.012821211860521884,0.3761837723462113,0.03784489763524706,0.08160143969836921,-0.1514055853790444,-0.07213848100802067,-0.018054942675885144,-0.02320421032127662,-0.013750481862276231,-0.00850901789765679,-0.01689531557931545,14171.555714285723,14673.628000000008,12.0,27.267558300130464,-1.0
1170,2018-01-08 15:05:00,19729,13332.13,13332.13,13332.13,13332.13,540.901797,540.901797,1,7211373.074837609,14656.4820344891,16072.735686856904,13240.228382121295,1.0,0.008787076271186356,-0.02841203906136136,-0.04579659318637286,-0.06768321678321687,-0.0804152851533213,0.00874869459442884,0.012906699471163295,0.29300460937805656,0.00564588277303229,0.042824374924245553,-0.18565903061633904,-0.09652589326294929,-0.037572167490077746,-0.018054942675885144,-0.02320421032127662,-0.013750481862276231,-0.00850901789765679,13951.714285714294,14556.438000000007,12.0,27.009808526278473,-1.0
1205,2018-01-09 14:05:00,20005,14041.03,14371.4,14041.03,14371.4,510.660616,357.711548,3,7276056.16726404,14668.600655704922,15223.278606636899,14113.922704772946,1.0,0.012063295328906154,0.0016706824845982293,-0.0153196405067767,-0.02540217740699502,-0.013021083716777682,0.011991113700839051,0.016974322219427403,0.3280202804922695,-0.2683436708098511,-0.06588282132692559,0.054776589647765155,0.0380284157957506,-0.010321825253775785,-0.01710748704997478,-0.010292184126834414,0.01262378153775856,0.015299465373411536,14451.545714285725,14742.898666666675,27.0,43.87164896994893,-1.0
1206,2018-01-09 14:40:00,20012,14280.0,14522.29,14189.99,14522.29,578.0951699999998,289.524108,7,8303441.034406492,14655.299687004474,15188.10122585413,14122.498148154817,1.0,0.010499325048360042,0.022689276836078687,0.012187548571416684,-0.004981161343721285,-0.015169558076167156,0.010444589923027436,0.016964104943431126,0.32750590320434625,-0.26328718336021567,-0.06519019508768574,0.05395026022878206,0.0611797818201496,0.011991113700839051,-0.010321825253775785,-0.01710748704997478,-0.010292184126834414,0.01262378153775856,14477.598571428582,14688.65200000001,38.0,43.09309314664665,-1.0
1217,2018-01-10 00:55:00,20135,14030.52,14070.01,13900.0,13989.04,568.809823,421.247074,6,7948459.68751993,14490.20513294238,15034.338155171934,13946.072110712825,1.0,0.0011866199652745824,-0.028571944426890927,-0.014578060424105588,-0.027915809925389667,-0.03523862068965511,0.0011859164882555007,0.016457047725391888,0.1951619507527236,-0.37367049746725656,-0.14349274917634514,0.10849669299762803,0.09096657316971794,-0.0301739843893305,0.014302703420581153,-0.013627498488995471,-0.007561620577313022,-0.007961327808585494,14294.950000000015,14455.972666666674,26.0,41.920471416615804,-1.0
1218,2018-01-10 01:40:00,20144,14139.99,14268.37,14092.31,14112.04,531.358916,312.2969960000001,9,7538195.31864184,14455.826484493073,15000.882903955175,13910.77006503097,1.0,0.008792597633576094,0.009989651070749339,-0.020030568404269533,-0.0059136418101167765,-0.019368664776102995,0.0087541678478118,0.016291890723504072,0.15261523144757863,-0.3724907995006117,-0.06433741410388319,0.14201397868130403,0.07497052350152879,0.0011859164882555007,-0.0301739843893305,0.014302703420581153,-0.013627498488995471,-0.007561620577313022,14222.970000000018,14440.280000000008,40.0,42.071640458148266,-1.0
1227,2018-01-10 08:20:00,20224,13640.01,13640.01,13171.0,13171.0,714.8075040000001,142.699731,3,9513995.168420313,14129.69006444523,14826.400136624672,13432.97999226579,1.0,-0.033549502429517486,-0.06289843358681302,-0.07283434912563025,-0.06567978162543764,-0.057867709490493136,-0.034125199886027247,0.014666434010636052,0.14864751719074176,-0.287298782571354,-0.13226006111445024,0.044797649097843055,-0.0010376018947709405,-0.03083840741379973,-0.010659426423265117,0.007686980436901081,0.008326474805274486,-0.012421822352148837,13898.78857142859,14041.119333333341,22.0,36.62191497572304,-1.0
1228,2018-01-10 08:35:00,20227,13300.0,13620.0,13300.0,13620.0,547.1072320000002,547.1072320000002,3,7372867.2253399985,14083.354604041118,14784.781354349201,13381.927853733036,1.0,0.03409004631387136,-0.0006031602072756881,-0.030952597786986114,-0.04122722914669219,-0.03382876210906238,0.03352185770445715,0.015402806174504718,0.04290240913896319,-0.36384515883197827,-0.19972747976647348,0.07390282089946923,0.05092041444137286,-0.034125199886027247,-0.03083840741379973,-0.010659426423265117,0.007686980436901081,0.008326474805274486,13822.39857142859,13989.734666666676,22.0,36.639016996763274,-1.0
1229,2018-01-10 09:00:00,20232,13547.54,13547.54,13314.99,13487.65,538.685039,213.4648,5,7243262.3614588315,14029.199640037381,14747.919834567896,13310.479445506866,1.0,-0.009717327459618286,0.024041454711107635,-0.010314626561649276,-0.04036914871818231,-0.050543938120439336,-0.009764848790243974,0.015373382866302228,0.01706463124532909,-0.30800994455591574,-0.16821604915656904,0.06783914405199944,0.04854876698058787,0.03352185770445715,-0.034125199886027247,-0.03083840741379973,-0.010659426423265117,0.007686980436901081,13752.064285714301,13942.51200000001,22.0,36.13315531866942,-1.0
1241,2018-01-10 16:35:00,20323,14449.41,14559.99,14398.76,14405.0,506.67063499999995,234.529399,6,7328769.232741038,14007.791664215596,14576.803413929676,13438.779914501516,-1.0,-0.004806360396198306,0.014579518242005873,0.03269051544913615,0.06245275017056029,0.04106139841177603,-0.004817948090996893,0.016155083445644258,-0.015487422007107706,-0.13225869187989123,-0.12383174065759223,-0.06412373671509707,0.15918781677851018,0.01929220701029344,0.017693288507096838,0.028412602973494572,-0.020339382283674823,0.006308140020491848,14024.498571428589,13824.73133333334,70.0,43.351751184514164,1.0
1244,2018-01-10 19:55:00,20363,14523.73,14556.75,14280.0,14349.98,499.890528,206.37853,17,7202411.451374601,14103.41190399369,14661.953569635343,13544.870238352038,-1.0,-0.010346206896551746,0.001742405944284764,-0.0038195071155848748,-0.008607509584049877,0.01070432455275383,-0.01040010095009336,0.016173217968530527,-0.04294366249127484,-0.13403573264867008,-0.09298101158654243,-0.09641331791482155,0.15014750341100797,0.012140990666141604,-0.005567709776103769,-0.004817948090996893,0.01929220701029344,0.017693288507096838,14314.510000000018,14017.821333333342,64.0,47.1738806823565,1.0
