,side,log_ret,mom1,mom2,mom3,mom4,mom5,volatility_50,volatility_31,volatility_15,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,log_t1,log_t2,log_t3,log_t4,log_t5
2018-01-10 18:00:00,-1.0,-0.015515106738311246,-0.015395367525140147,-0.06895661398878128,-0.06457795698924729,-0.053120588845540384,-0.09616363636363634,0.05007906502026369,0.04567146182410736,0.034094437474863994,0.21653018120780723,-0.21862572070019715,-0.0582820233676798,0.010190756494685834,0.03124856035705118,-0.055934294536767126,0.004691932638213103,0.0121739369865832,-0.046523417001221645,-0.02366008732172631
2018-01-11 00:00:00,-1.0,0.06857637793406646,0.0709824212519794,0.05449425326384061,-0.002868900159063714,0.0018205645161291084,0.014091204391851742,0.05112263210075759,0.04104605504822328,0.03834735405051634,0.2113141480197355,-0.24511059050640605,-0.05163465254248232,0.025832961716558422,0.007680308651727945,-0.015515106738311246,-0.055934294536767126,0.004691932638213103,0.0121739369865832,-0.046523417001221645
2018-01-11 06:00:00,-1.0,-0.1470280532463839,-0.13673024044263504,-0.07545326271563924,-0.08968699953030113,-0.139206875193144,-0.13515860215053765,0.054490590402390134,0.04871937614126446,0.04924591858390103,0.1341022570096565,-0.22484497691851615,-0.03881197603297794,-0.012612642709980706,-0.024268198969353262,0.06857637793406646,-0.015515106738311246,-0.055934294536767126,0.004691932638213103,0.0121739369865832
2018-01-11 18:00:00,-1.0,0.01959810623734448,0.019791409851252606,0.060702440934847335,-0.08432765885226423,-0.01933101900412959,-0.034428778387065706,0.054625910560403994,0.04819036996182176,0.04968438208596107,0.08150432608880838,-0.19353060931191263,-0.01784756144019537,-0.03092408153037112,-0.008297571949336276,0.03933326253832625,-0.1470280532463839,0.06857637793406646,-0.015515106738311246,-0.055934294536767126
2018-01-12 06:00:00,-1.0,-0.0305898529832902,-0.030126717855884277,-0.010931558225190652,0.028746957767755266,-0.11191386112245916,-0.04887535670460974,0.05244338726062744,0.04629993064184029,0.04985013209415205,0.030563369941891436,-0.23390751977081334,-0.024453001749486385,-0.0030323435101060657,0.06470825919385251,0.01959810623734448,0.03933326253832625,-0.1470280532463839,0.06857637793406646,-0.015515106738311246
2018-01-13 06:00:00,-1.0,-0.011578264388555581,-0.011511494228065855,0.03786073943369406,0.006593401763075546,0.026515304330935185,0.0676960782790057,0.052078591550418524,0.045965641887077524,0.05200607196444413,-0.008325570209443068,-0.24033167775888692,0.028169797504045687,-0.04670912144344369,0.04720082783678482,0.04873987773638788,-0.0305898529832902,0.01959810623734448,0.03933326253832625,-0.1470280532463839
2018-01-14 00:00:00,-1.0,0.031379452836850064,0.03187697825547442,0.019998532376212408,0.07094460365683242,0.03868055774318102,0.05923751036600389,0.05177560506335521,0.043761067908431664,0.05221298523504586,0.007444001224308845,-0.20524469201291168,-0.00846538413127502,-0.07931944321481299,0.062433036113153574,-0.011578264388555581,0.04873987773638788,-0.0305898529832902,0.01959810623734448,0.03933326253832625
2018-01-14 12:00:00,-1.0,-0.02964297139235761,-0.0292079277754268,0.001737990001462908,-0.009793511088473372,0.0396645310217405,0.008342851030878284,0.05147948863912285,0.04346989203792623,0.05250240084619889,-0.026877742901963656,-0.17820175435751923,0.014801767571119697,-0.07696557417962435,0.032162704638676966,0.031379452836850064,-0.011578264388555581,0.04873987773638788,-0.0305898529832902,0.01959810623734448
2018-01-15 06:00:00,-1.0,-0.03648613083076313,-0.03582853393916974,-0.06398998448300186,-0.03415281357146027,-0.04527115788322611,0.0024148750866770374,0.0507287743609996,0.04399015403242187,0.05286029903331194,0.02303965413720093,-0.14481995303420053,0.009925478465377632,-0.13259415108544043,0.03308720241140972,-0.02964297139235761,0.031379452836850064,-0.011578264388555581,0.04873987773638788,-0.0305898529832902
2018-01-16 00:00:00,-1.0,-0.007722727837913723,-0.007692984191895791,0.020283706648079436,-0.016271562763143232,-0.04500423190859071,-0.014561852575070922,0.048284326547143784,0.04189184725985437,0.052455028172962735,-0.03012450898568692,-0.10039311507810646,0.07313697993049621,-0.06387657138689096,0.1622968021259785,0.02780346023191349,-0.03648613083076313,-0.02964297139235761,0.031379452836850064,-0.011578264388555581
2018-01-16 06:00:00,-1.0,-0.0364718954526122,-0.03581480849605578,-0.04323226993235563,-0.016257558917167403,-0.05150360835490542,-0.07920722245732825,0.04853741729328343,0.04230958836775251,0.05291412369478659,-0.035444294424722946,-0.11004822087928798,0.0750868081724457,-0.061313871894474486,0.15225333418674433,-0.007722727837913723,0.02780346023191349,-0.03648613083076313,-0.02964297139235761,0.031379452836850064
2018-01-16 12:00:00,-1.0,-0.07372363686346617,-0.07107162006893908,-0.1043410121027214,-0.11123130253794455,-0.08617372793549727,-0.11891478353866525,0.04881185362378607,0.044032813246664304,0.05422348509597128,-0.020273307927988378,-0.16216386948375655,0.025281742208213928,-0.03548883468294921,0.17244670664310352,-0.0364718954526122,-0.007722727837913723,0.02780346023191349,-0.03648613083076313,-0.02964297139235761
2018-01-17 00:00:00,-1.0,-0.0009976673020464233,-0.0009971697974864302,-0.10119104555394665,-0.165070854078897,-0.19497368154783667,-0.20116673628974924,0.04896414476599621,0.04736009759086403,0.055047297699428496,-0.02417347163320138,-0.13977694928207393,0.029823525850685373,0.04924464432987414,0.2058668169337389,-0.10568710875048204,-0.07372363686346617,-0.0364718954526122,-0.007722727837913723,0.02780346023191349
2018-01-17 06:00:00,-1.0,-0.033586194888934884,-0.0330284403669725,-0.03399267520126692,-0.13087730350716908,-0.19264726158559942,-0.22156244530067737,0.048374940655781754,0.047137509532537154,0.04293778326936626,-0.02656221064560139,-0.112995016548525,0.11841176247164024,0.03865863364566454,0.17825264978955577,-0.0009976673020464233,-0.10568710875048204,-0.07372363686346617,-0.0364718954526122,-0.007722727837913723
2018-01-17 18:00:00,-1.0,0.004257786801083796,0.004266864053734887,-0.06546495774663919,-0.09633119266055046,-0.09723230390215998,-0.18777438410971736,0.04925006213312339,0.04505133635754715,0.04194976773528826,-0.01785872039167815,-0.12446189557506725,0.17552617498804582,0.06675268934948982,0.18502142517368303,-0.07196394119219107,-0.033586194888934884,-0.0009976673020464233,-0.10568710875048204,-0.07372363686346617
2018-01-18 06:00:00,-1.0,-0.017239717351197115,-0.01709196371939048,0.09654629090993994,0.10122510486187997,0.024760934308286853,-0.009085321100917532,0.04865881767777912,0.050105347803487243,0.05102310920967318,0.002908339634788876,-0.12009936202402768,0.16641636033009177,0.008899280418871787,0.0010734115559715488,0.10940522230802152,0.004257786801083796,-0.07196394119219107,-0.033586194888934884,-0.0009976673020464233
2018-01-18 12:00:00,-1.0,0.055185452441795846,0.056736570882059745,0.03867486775159046,0.15876056726961152,0.16370484108097982,0.08290235569483473,0.0486367503375017,0.05138743792401762,0.05431834122916552,0.005052308961142512,-0.010537200211640056,0.20972475733760004,-0.02896177427929275,-0.07245684876354115,-0.017239717351197115,0.10940522230802152,0.004257786801083796,-0.07196394119219107,-0.033586194888934884
2018-01-19 06:00:00,-1.0,0.014316876044963678,0.014419853365772894,0.019221233454900233,-0.02573555824626017,0.029540865311171283,0.011943990193642895,0.04719318040449158,0.05160356507714763,0.05384105254682413,-0.06563644066636946,0.029441555186980856,0.2151681145541206,-0.04154778674537595,-0.0001866060135437382,0.004721963026394604,-0.04511135048676529,0.055185452441795846,-0.017239717351197115,0.10940522230802152
2018-01-19 12:00:00,-1.0,0.036222528819815025,0.03688655796202167,0.05183831008477502,0.05681679655885752,0.010201703554825636,0.06751708411374158,0.04751126305977529,0.052241055411812586,0.05432496111648558,-0.06276141015394304,0.033122415765888154,0.19582705924491375,-0.019519953934337458,-0.0077295874079563905,0.014316876044963678,0.004721963026394604,-0.04511135048676529,0.055185452441795846,-0.017239717351197115
2018-01-20 00:00:00,-1.0,-0.025854735510574045,-0.025523363821332024,0.010421725101708246,0.02499185821526617,0.02984327696779121,-0.015582042057933565,0.04596249907901315,0.05188127271262989,0.05444303572652902,-0.04212923011600958,0.031045204522777987,0.15999369987312376,-0.07247352506473768,-0.028686190789022587,0.036222528819815025,0.014316876044963678,0.004721963026394604,-0.04511135048676529,0.055185452441795846
2018-01-20 06:00:00,-1.0,0.12649380490580242,0.1348424206985981,0.10587742471522676,0.14666943644087604,0.163204241573367,0.168709837374305,0.04921751001974891,0.05720223842180986,0.06461400111254295,-0.06606609808759324,0.09239285724023698,0.1969277268656849,-0.05286803463800588,-0.07220115334749871,-0.025854735510574045,0.036222528819815025,0.014316876044963678,0.004721963026394604,-0.04511135048676529
2018-01-20 18:00:00,-1.0,-0.03438571435995641,-0.03380124397988871,0.09648333515783736,0.06849739207057626,0.10791058305545653,0.12388649120550421,0.049445789264429635,0.05741216556449591,0.0622306671986469,-0.09656981235825816,0.10081403982414393,0.1832747536019474,-0.05784005804037703,-0.07455335956095126,0.12649380490580242,-0.025854735510574045,0.036222528819815025,0.014316876044963678,0.004721963026394604
2018-01-21 00:00:00,-1.0,0.038215713621228886,0.03895532552327485,0.0038373430810578757,0.13919720040975703,0.11012105579945586,0.15106960046906304,0.04931539263102296,0.0571856106620861,0.05530732724079263,-0.13613304338774931,0.1370666039384115,0.16897253908193716,-0.03314610190033474,-0.07256829932826918,-0.03438571435995641,0.12649380490580242,-0.025854735510574045,0.036222528819815025,0.014316876044963678
2018-01-21 12:00:00,1.0,0.02122047179953057,0.021447227122483037,-0.047325221836977405,-0.010213465735823268,-0.043669481868495064,0.08528444018430159,0.049465991049157804,0.05700517860555493,0.058117673964300426,-0.17390284158201597,0.15582133804659642,0.0851518746040813,0.0020923142306891697,-0.130571258807742,-0.06970216647939331,0.038215713621228886,-0.03438571435995641,0.12649380490580242,-0.025854735510574045
2018-01-22 12:00:00,1.0,-0.00521740313968877,-0.005203816131829964,0.014018563523798377,-0.059387347078688424,-0.039213813877203574,-0.10390204954085724,0.05046390166895523,0.051737972773411495,0.05172420978653355,-0.19421157848055828,0.1892209297308843,0.0503407539673287,0.023761790041377174,-0.20105813342939177,0.01913861536378647,-0.0751450698175411,0.02122047179953057,-0.06970216647939331,0.038215713621228886
2018-01-23 00:00:00,1.0,0.02066265844977444,0.02087760910815928,-0.06189625108979957,-0.06677797051170864,-0.04874538409378837,-0.11760774402214835,0.05047350738606781,0.05273579763756794,0.054497910815891386,-0.25893534543531593,0.1472995045534889,0.09932170472353591,-0.023985905264350457,-0.14774223467653072,-0.08455738802806323,-0.00521740313968877,0.01913861536378647,-0.0751450698175411,0.02122047179953057
2018-01-23 12:00:00,-1.0,-0.02147415273274511,-0.021245224721540557,-0.057337094158484314,-0.037656546489563514,-0.11568439407149078,-0.12028620988725058,0.05013209302722362,0.0524985606375061,0.054265139557004,-0.2717600938916185,0.15677976108685435,0.09788946165907654,-0.01901172472190448,-0.12137558482845352,-0.03757237746891562,0.02066265844977444,-0.08455738802806323,-0.00521740313968877,0.01913861536378647
2018-01-23 18:00:00,-1.0,0.09281635138460409,0.09726020644576128,0.073948666781817,0.03434649467242257,0.05594117647058838,-0.02967567567567564,0.052187540590249444,0.055552161154692026,0.05978388181262297,-0.26888020182968486,0.12706271076652637,0.1158121377299236,-0.07790120898606091,-0.11533010702326325,-0.02147415273274511,-0.03757237746891562,0.02066265844977444,-0.08455738802806323,-0.00521740313968877
2018-01-24 06:00:00,-1.0,-0.030139817424204907,-0.029690142161187927,0.0646823949285722,0.04206297819124649,0.0036366002016721133,0.024590132827324584,0.05217358668820676,0.05545091842409772,0.059370467978853654,-0.2729380253239357,0.13746635753867392,0.11930203471382911,-0.08003795575320077,-0.09184265180737441,0.09281635138460409,-0.02147415273274511,-0.03757237746891562,0.02066265844977444,-0.08455738802806323
2018-01-25 00:00:00,-1.0,0.001256522817582706,0.0012573125731256685,0.030168031276448737,-0.0004178040220601531,0.09680176671826146,0.07349996670934944,0.052122996686601156,0.05548228220406537,0.0482078871162748,-0.27824855571897017,0.1540076963290588,0.1055232358317316,-0.0863906724076824,-0.07984647043909154,0.028465403280142354,-0.030139817424204907,0.09281635138460409,-0.02147415273274511,-0.03757237746891562
2018-01-25 12:00:00,-1.0,0.04396495983854187,0.04494573917952138,0.046259562595625914,0.07646969492128108,0.04450915664685762,0.14609833285681884,0.05261625979985515,0.055905274787839736,0.049499220611506724,-0.2720670999432111,0.16798874212829215,0.09534313587094242,-0.044495074334365135,-0.08147018843763827,0.001256522817582706,0.028465403280142354,-0.030139817424204907,0.09281635138460409,-0.02147415273274511
2018-01-26 00:00:00,-1.0,-0.05018382423268086,-0.04894541844767175,-0.006199567279731921,-0.004950049500495046,0.023781435257121286,-0.006614781097647571,0.05292971139661972,0.05507677958314934,0.04939274759565057,-0.29119133328901037,0.16650935222950317,0.0836821732957254,-0.0430450701397724,-0.11389823998937976,0.04396495983854187,0.001256522817582706,0.028465403280142354,-0.030139817424204907,0.09281635138460409
2018-01-26 06:00:00,-1.0,0.027125146267691136,0.02749638205499272,-0.02279485831815764,0.021126349104761744,0.022410224102241028,0.05193172074176,0.05282147338628506,0.05189506208108157,0.04728205069806693,-0.29540937603140616,0.1808119308202403,0.07128181034070558,-0.037582979679798234,-0.09946943586470457,-0.05018382423268086,0.04396495983854187,0.001256522817582706,0.028465403280142354,-0.030139817424204907
2018-01-26 12:00:00,-1.0,-0.07739356423822663,-0.07447447183098599,-0.04902586830680178,-0.09557169511543673,-0.05492149641751842,-0.05373323733237334,0.05373270605985101,0.05378730956301355,0.05038192734642855,-0.30760364315825683,0.2077171735114314,0.04447613169944761,-0.05210707592536206,-0.10432384361230648,0.027125146267691136,-0.05018382423268086,0.04396495983854187,0.001256522817582706,0.028465403280142354
2018-01-28 00:00:00,-1.0,0.018083879519325663,0.01824838299273135,0.023062462624061197,0.08855265898609188,0.00748327464788745,0.03518541968162081,0.05419680529591728,0.05290931845495265,0.05011465268526605,-0.3255137293766725,0.2601307325456043,-0.04510175022375681,0.005843756731490715,-0.09973217773122832,0.0047166638697220264,0.062048434704314204,-0.07739356423822663,0.027125146267691136,-0.05018382423268086
2018-01-29 00:00:00,-1.0,-0.0057025807657336,-0.005686351915469068,0.034337235179348946,0.053212217190544475,0.058191599006347516,0.12593054764280298,0.04945084215071774,0.04958512444624591,0.04517134756971437,-0.24024230244305217,0.29103336188136536,-0.07282263823881047,0.05930828278499326,-0.138759558012582,0.039463449886126156,0.018083879519325663,0.0047166638697220264,0.062048434704314204,-0.07739356423822663
2018-01-29 18:00:00,1.0,-0.021172038916873248,-0.02094948471025515,-0.026516710483214023,0.0126684030857116,0.031147963949857305,0.03602303028244358,0.04916647312495282,0.04879443772657643,0.044220368649620825,-0.24947361941929233,0.29488187459728127,-0.09638769012939971,0.06141590943384762,-0.16126461591802588,-0.0057025807657336,0.039463449886126156,0.018083879519325663,0.0047166638697220264,0.062048434704314204
2018-01-30 12:00:00,1.0,-0.029685643762725533,-0.029249352890422742,-0.04958607872951515,-0.0549904667512201,-0.016951492397123347,0.0009875532700469591,0.04920064343762642,0.04839083741998911,0.04465283938509052,-0.24042311322422838,0.2887651301717013,-0.10351680811130012,0.049482529619941984,-0.15832671885568153,-0.021172038916873248,-0.0057025807657336,0.039463449886126156,0.018083879519325663,0.0047166638697220264
2018-02-01 06:00:00,-1.0,-0.005252822182477246,-0.005239050236450438,-0.018867869237734536,-0.01862725940400578,-0.10724824460047988,-0.13336065573770484,0.049842793294231205,0.05061056481607659,0.04373202869528188,-0.195802478937627,0.28564343280533544,-0.0916627389423647,0.02757973271587574,-0.18430032285599834,-0.01379531643437204,0.0002452068664346996,-0.09464379447568128,-0.029685643762725533,-0.021172038916873248
2018-02-01 12:00:00,-1.0,-0.04613925332690805,-0.04509102132044385,-0.05009383743098361,-0.06310811906410829,-0.0628783585735222,-0.1475033330370633,0.050050615647192376,0.04500409896790309,0.042428026822532584,-0.20181019802144537,0.2946442936993063,-0.09363523607668262,0.04991498326826251,-0.19274863282637872,-0.005252822182477246,-0.01379531643437204,0.0002452068664346996,-0.09464379447568128,-0.029685643762725533
2018-02-02 06:00:00,-1.0,0.01333473134733687,0.013424035384346666,-0.03825494399172591,-0.08162101081702644,-0.08643244447745668,-0.09894886549561366,0.05012326727757796,0.044791928572647355,0.041781128973933185,-0.18445151580039018,0.2943154439882343,-0.0807335252198366,0.06140089950462866,-0.18461848206938825,-0.05234060933074147,-0.04613925332690805,-0.005252822182477246,-0.01379531643437204,0.0002452068664346996
2018-02-02 12:00:00,-1.0,-0.1056397621855325,-0.10025128678782202,-0.08817302822464135,-0.1346711234183814,-0.17368968624151893,-0.17801876748619672,0.05199680813276389,0.04679377109282374,0.04533356085110153,-0.1941949812848209,0.32083216586705426,-0.04804940281600218,0.05765258469629527,-0.17103979116447493,0.01333473134733687,-0.05234060933074147,-0.04613925332690805,-0.005252822182477246,-0.01379531643437204
2018-02-03 12:00:00,-1.0,-0.022105127279097303,-0.021862599277563732,0.026091147323714425,-0.0767758105570806,-0.06438241637031406,-0.11209370021602605,0.051663269223457965,0.046200977401054555,0.04332092262290466,-0.31409047198933066,0.32509262562418256,-0.0864235126566714,0.0011511356957360141,-0.1815859106608359,0.04786170762933395,-0.1056397621855325,0.01333473134733687,-0.05234060933074147,-0.04613925332690805
2018-02-04 12:00:00,-1.0,0.005317327149233719,0.005331489223574071,0.0873759731338728,0.0636031079691961,0.11574685984517608,0.003891801416225471,0.051063146069117514,0.048630144302078654,0.047431456914579596,-0.31180443357815874,0.3462181470069288,-0.20592917408231579,0.00920560298968906,-0.12210641117534934,0.07845010263454455,-0.022105127279097303,0.04786170762933395,-0.1056397621855325,0.01333473134733687
2018-02-04 18:00:00,-1.0,-0.08780902780210731,-0.0840642217091665,-0.07918091997772292,-0.004033441752873679,-0.025807859509685005,0.02195246844784493,0.05228158221368919,0.04880641006326112,0.050691022396546694,-0.3319411899236995,0.27468148859105446,-0.17121120427172773,-0.0316115966229513,-0.027108453264207175,0.005317327149233719,0.07845010263454455,-0.022105127279097303,0.04786170762933395,-0.1056397621855325
2018-02-05 06:00:00,-1.0,-0.035660378840102425,-0.03503203862319404,-0.11615131927061617,-0.11143908955403725,-0.03892418068879666,-0.05993579620175371,0.051570593752149625,0.04879035798792435,0.05080742660885234,-0.3023265295680274,0.3589654630043523,-0.19642263882139413,0.008883172142349292,-0.06390861165958198,-0.08780902780210731,0.005317327149233719,0.07845010263454455,-0.022105127279097303,0.04786170762933395
2018-02-05 12:00:00,-1.0,-0.07703068476238961,-0.07413855666777858,-0.10657337051031901,-0.1816785847726129,-0.1773157129659082,-0.110176954780832,0.05258848958990499,0.05006342241390668,0.05267598636239523,-0.2997720036480352,0.39018823473381165,-0.20238507265623262,-0.0364518743753113,-0.05173050749427772,-0.035660378840102425,-0.08780902780210731,0.005317327149233719,0.07845010263454455,-0.022105127279097303
2018-02-06 00:00:00,-1.0,-0.021383596510322178,-0.021156588373185348,-0.0841923990498813,-0.15208905276970397,-0.18179310182210473,-0.2505750279145007,0.050627771878792444,0.04724659840068769,0.05008166100872358,-0.2535149532349352,0.36307073255890704,-0.12496521770394153,-0.04278562748940593,-0.11331438255968501,-0.0665653824906034,-0.07703068476238961,-0.035660378840102425,-0.08780902780210731,0.005317327149233719
