date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,avg,upper,lower,side,mom1,mom2,mom3,mom4,mom5,log_ret,volatility,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,log_t1,log_t2,log_t3,log_t4,log_t5,fast_mavg,slow_mavg,rsi,srsi,sma
2020-08-11 18:30:00,289433,21.4725,21.4911,21.4451,21.4451,39139.18,7188.83,4,840432.4620640002,21.525275253574193,21.9675115285672,21.083038978581182,,-0.003095989624251061,-0.003957213787081471,-0.00591949121115487,0.003143433171639787,0.005056895937611383,-0.0031007921149970308,0.005901844003642189,-0.041879234459340095,-0.07252861164092478,-0.22256339490532376,0.1520341565324037,-0.3605323449766447,-0.0008642721601130887,-0.0019720165729615324,0.009075583762912842,0.001905649866995152,0.0066206723301278645,21.424485714285574,21.416379999999908,44.0,34.741453774657074,1.0
2020-08-11 18:55:00,289438,21.3902,21.3902,21.3524,21.3524,37137.58,4572.74,5,793858.6279869998,21.509559321431084,21.93807853616888,21.08104010669329,,-0.0043226657837921465,-0.0074052724796274125,-0.008262773858237038,-0.010216569012831078,-0.0011928206231669456,-0.004332035514757582,0.005891795863158718,-0.045669677500755984,-0.07311778041614997,-0.21424167158065013,0.1288510480313933,-0.3604308904482553,-0.0031007921149970308,-0.0008642721601130887,-0.0019720165729615324,0.009075583762912842,0.001905649866995152,21.44677142857129,21.391339999999907,37.0,34.9771255777809,1.0
2020-08-11 19:20:00,289443,21.2819,21.41,21.2819,21.2931,39063.93,12210.57,5,833028.173407,21.48988120130099,21.9095042093284,21.070258193273574,,-0.0027772053726982104,-0.007087866225851225,-0.01016191188980886,-0.01101703181098268,-0.012965400875176279,-0.002781068962518507,0.005879884361210469,-0.04217802595170187,-0.06533238385114913,-0.21370311842933706,0.13609243634340493,-0.3621246199618728,-0.004332035514757582,-0.0031007921149970308,-0.0008642721601130887,-0.0019720165729615324,0.009075583762912842,21.440471428571293,21.365433333333236,33.0,35.91528776462518,1.0
2020-08-11 19:40:00,289447,21.2642,21.2802,21.2598,21.2608,34833.770000000004,14057.4,4,740802.338246,21.469055637546354,21.881756667693328,21.056354607399378,,-0.0015169233225786893,-0.004289915887675354,-0.008594037798844491,-0.011663420371239908,-0.012517243141061727,-0.0015180750155963096,0.005880300484536946,-0.04169597250537673,-0.06423625877866006,-0.21314132682441606,0.13602368617933994,-0.3618111119975603,-0.002781068962518507,-0.004332035514757582,-0.0031007921149970308,-0.0008642721601130887,-0.0019720165729615324,21.423742857142717,21.364499999999907,32.0,35.836598932912295,1.0
2020-08-11 20:00:00,289451,21.2926,21.2963,21.1634,21.1634,37658.33,10303.75,4,799364.694954,21.441268761405773,21.85729690897869,21.02524061383286,,-0.0045812010836845385,-0.0060911750754939495,-0.00885146400404635,-0.013135867867251738,-0.01619118898088023,-0.004591726945063712,0.0058853032608911435,-0.04184075931378877,-0.06590701129617177,-0.2039079980472612,0.13759286988378847,-0.3571286192230473,-0.0015180750155963096,-0.002781068962518507,-0.004332035514757582,-0.0031007921149970308,-0.0008642721601130887,21.365257142857,21.338139999999907,26.0,35.69383056198915,1.0
2020-08-11 20:15:00,289454,21.17,21.17,21.0,21.0,48324.88000000001,14523.88,3,1018390.193992,21.4011534194598,21.843152556861487,20.9591542820581,,-0.007720876607728354,-0.012266706803130578,-0.013765022472068345,-0.016503999550401827,-0.020755324060041658,-0.007750836888242406,0.005957526071206924,-0.029335332355773694,-0.06323984842641979,-0.19552350952815786,0.14939966468677926,-0.3443459166482961,-0.004591726945063712,-0.0015180750155963096,-0.002781068962518507,-0.004332035514757582,-0.0031007921149970308,21.289499999999855,21.305966666666574,20.0,35.38997768682117,-1.0
2020-08-11 20:30:00,289457,21.1548,21.1548,20.8284,20.8284,52202.39,21740.42,3,1096935.004164,21.349084926781632,21.840667412728706,20.85750244083456,,-0.008171428571428606,-0.015829214587448237,-0.02033789885611081,-0.021823971145582436,-0.02454056686836148,-0.008204997690723914,0.006019381209941533,-0.002448679336395444,-0.05201493485899505,-0.18744773467495726,0.16085624988999606,-0.3234876145779181,-0.007750836888242406,-0.004591726945063712,-0.0015180750155963096,-0.002781068962518507,-0.004332035514757582,21.19188571428557,21.26785999999991,15.0,35.406398480906674,-1.0
2020-08-11 20:35:00,289458,20.9076,20.9076,20.9076,20.9076,36204.24,36204.24,1,756943.7682239999,21.308949933437848,21.816631352177733,20.801268514697963,1.0,0.0038025004321022853,-0.004400000000000071,-0.012086904750654435,-0.016612733293196902,-0.018104456373191358,0.0037952892020238775,0.006065027426939323,-0.021616744162407404,-0.07175595620069694,-0.19822190595356493,0.1577560981018109,-0.3250399726934171,-0.008204997690723914,-0.007750836888242406,-0.004591726945063712,-0.0015180750155963096,-0.002781068962518507,21.11509999999986,21.261486666666574,15.0,35.29526558028838,-1.0
2020-08-11 20:50:00,289461,21.0084,21.0084,20.9199,20.9199,40421.69,19697.23,3,848205.0234300002,21.27358175767077,21.787256921094194,20.759906594247344,,0.0005883028181139505,0.0043930402719363215,-0.0038142857142857704,-0.011505712692667536,-0.016034203792895885,0.0005881298358514363,0.006066680637891845,-0.012767561296028143,-0.07464599378662863,-0.2010131064700797,0.1505469343282083,-0.327639884796721,0.0037952892020238775,-0.008204997690723914,-0.007750836888242406,-0.004591726945063712,-0.0015180750155963096,21.053314285714148,21.246466666666574,28.0,35.084529475385736,-1.0
2020-08-11 21:00:00,289463,20.8929,20.8929,20.8139,20.8139,41139.47,0.0,2,857237.076783,21.231792506973427,21.76201134907342,20.70157366487344,,-0.005066945826700753,-0.004481623907095944,-0.0006961648518368778,-0.008861904761904738,-0.01651435969645709,-0.0050798263249856035,0.006074346789461268,-0.023033570107358143,-0.08819212670154522,-0.17740479003390214,0.16649504346994864,-0.31539720825573553,0.0005881298358514363,0.0037952892020238775,-0.008204997690723914,-0.007750836888242406,-0.004591726945063712,20.984857142857003,21.220966666666573,24.0,34.29592918045681,-1.0
2020-08-11 21:15:00,289466,20.775,20.8569,20.775,20.8034,39979.89,12227.25,3,831975.839897,21.192847733612204,21.732668530057047,20.653026937167365,,-0.000504470570147908,-0.0055688602717985924,-0.0049838336298762,-0.0012002842273050038,-0.009361904761904792,-0.0005045978582365329,0.006053567628807377,-0.0283546581348869,-0.07909950783736028,-0.1697870588857307,0.16586398696102567,-0.3107125305349221,-0.0050798263249856035,0.0005881298358514363,0.0037952892020238775,-0.008204997690723914,-0.007750836888242406,20.91951428571415,21.18537999999991,22.0,33.38070625005876,-1.0
2020-08-11 21:35:00,289470,20.9697,21.1898,20.9548,21.1898,44608.06999999999,30692.0,4,938070.59891,21.192570666920187,21.707271363026468,20.677869970813905,,0.01857388696078544,0.018060046411292552,0.012901591307798109,0.013497484168436548,0.017351308789921527,0.0184034989339672,0.0066574343234530545,-0.014236349930628956,-0.10769648673100607,-0.13374687086780745,0.20361315186231044,-0.35190209002278183,-0.0005045978582365329,-0.0050798263249856035,0.0005881298358514363,0.0037952892020238775,-0.008204997690723914,20.923285714285573,21.17283999999991,52.0,33.261222507290924,-1.0
2020-08-11 21:50:00,289473,21.1365,21.2109,21.1365,21.2109,39334.2,17748.91,3,832305.201736,21.19423696992744,21.685051656836066,20.70342228301882,,0.0009957621119593973,0.019588144245652032,0.01907379203320847,0.01391020033556578,0.014506686563737548,0.000995266669735262,0.0066396269570494345,0.0012331882136122105,-0.1111895549432267,-0.14346431907353582,0.21480213505417195,-0.3451594062828789,0.0184034989339672,-0.0005045978582365329,-0.0050798263249856035,0.0005881298358514363,0.0037952892020238775,20.95341428571415,21.148713333333237,53.0,33.292255616972305,-1.0
2020-08-11 22:05:00,289476,21.1256,21.1256,20.9524,20.9524,38184.58,0.0,3,802784.9960800002,21.17225179084313,21.65227079199883,20.692232789687427,,-0.012187130201924412,-0.011203503572473572,0.007162290779391789,0.006654207044330951,0.0015535447110168745,-0.012262002211675059,0.006824720632077148,-0.010114091600276407,-0.1992430800617439,-0.14104495678979898,0.2291285265528687,-0.3475380401753224,0.000995266669735262,0.0184034989339672,-0.0005045978582365329,-0.0050798263249856035,0.0005881298358514363,20.97112857142844,21.11018666666657,42.0,32.79246132830161,-1.0
2020-08-11 22:25:00,289480,21.0315,21.0794,20.9714,21.0794,36476.62,28459.9,4,767091.4395890002,21.163810718948294,21.623326170154932,20.704295267741653,,0.00606135812603803,-0.006199642636568914,-0.005210053893854649,0.013267062114846516,0.012755898702309532,0.006043061990600672,0.006896069137781379,-0.04688975257915783,-0.1883717114401009,-0.06334112551192737,0.229123244448006,-0.3575901034550937,-0.012262002211675059,0.000995266669735262,0.0184034989339672,-0.0005045978582365329,-0.0050798263249856035,20.99567142857129,21.081366666666568,42.0,32.79561306572259,-1.0
2020-08-11 22:45:00,289484,21.0018,21.0018,20.9566,20.9976,35751.78,18286.13,4,750317.0315790002,21.14870065358936,21.592944405195944,20.704456901982773,,-0.003880565860508445,0.0021572707661172696,-0.01005615037551444,-0.009070401797091177,0.009335012546026087,-0.0038881147919531678,0.0068972255286186245,-0.05105603467226903,-0.1694376540938955,-0.06688673576668905,0.18134858070034365,-0.3578493218176033,0.006043061990600672,-0.012262002211675059,0.000995266669735262,0.0184034989339672,-0.0005045978582365329,21.006771428571295,21.051533333333236,41.0,32.83529761297606,-1.0
2020-08-11 23:10:00,289489,21.0035,21.1091,21.0035,21.0428,39910.5,28877.04,5,840136.5686550002,21.139073321444872,21.56522009076498,20.712926552124763,,0.0021526269668914466,-0.0017362923043350298,0.0043145415322349825,-0.007925170549104466,-0.00693730002170867,0.002150313385053337,0.006894598829775952,-0.054971694923644586,-0.15617069815377982,-0.07874031052110474,0.1827836494771673,-0.3139276423398571,-0.0038881147919531678,0.006043061990600672,-0.012262002211675059,0.000995266669735262,0.0184034989339672,21.039471428571296,21.030893333333236,50.0,33.13280273217261,1.0
2020-08-11 23:25:00,289492,20.9878,21.1029,20.9878,21.0512,46118.91,14126.04,3,970775.703926,21.13108483767716,21.53925089568334,20.722918779670973,,0.00039918642005831734,0.0025526726864024685,-0.001337798988585881,0.004715450258681697,-0.00752914774950597,0.0003991067663564607,0.006897594935877153,-0.05281014567873205,-0.15761240782639122,-0.07332846326596368,0.17338875448897445,-0.3124772835958975,0.002150313385053337,-0.0038881147919531678,0.006043061990600672,-0.012262002211675059,0.000995266669735262,21.074871428571296,21.01476666666657,49.0,33.52676601841082,1.0
2020-08-11 23:40:00,289495,21.0851,21.0851,21.0402,21.0569,38486.58,23150.93,3,810578.4595390002,21.124340761524692,21.514889919201387,20.733791603847987,,0.00027076841225182063,0.0006700629193832075,0.002824132281784575,-0.0010673928100420893,0.004987495465913039,0.0002707317611010396,0.006898936566604718,-0.05250695300966475,-0.15504014159413726,-0.0723419222877386,0.17522336101763974,-0.317005538075911,0.0003991067663564607,0.002150313385053337,-0.0038881147919531678,0.006043061990600672,-0.012262002211675059,21.05588571428558,21.001173333333234,49.0,34.15081166235826,1.0
2020-08-11 23:55:00,289498,21.058000000000003,21.2902,21.058000000000003,21.2902,39435.81,39435.81,3,836781.211636,21.139418874113353,21.51893637778639,20.759901370440318,,0.01107950363063881,0.011353272022497364,0.011756990514570242,0.01393492589629286,0.010000284638082668,0.011018575552454557,0.00710376951464412,-0.043866251794430544,-0.14054643237750655,-0.053426045957825914,0.15319909936353213,-0.2694857146645127,0.0002707317611010396,0.0003991067663564607,0.002150313385053337,-0.0038881147919531678,0.006043061990600672,21.06721428571415,21.00962666666657,65.0,35.751870813738726,1.0
2020-08-12 00:15:00,289502,21.1119,21.1271,21.1032,21.1032,34388.73,7514.63,4,726018.223117,21.13612624919396,21.49833572641465,20.773916771973266,,-0.008783383904331421,0.00219880419245011,0.002470167971422077,0.002870340448989817,0.00502914618813599,-0.008822185192227659,0.0071922327160106,-0.08577560942828369,-0.14345066789217065,-0.055165149443709705,0.14128995832975824,-0.2556249975586198,0.011018575552454557,0.0002707317611010396,0.0003991067663564607,0.002150313385053337,-0.0038881147919531678,21.088757142857013,21.01650666666657,65.0,37.147083397944186,1.0
2020-08-12 00:35:00,289506,21.0161,21.0446,21.0161,21.0238,36270.4,18624.19,4,762603.8542780002,21.125914771994506,21.474816337810346,20.777013206178665,,-0.003762462564919078,-0.012512799316117151,-0.0015719312909306946,-0.0013015885080185365,-0.0009029216644171887,-0.00376955843140836,0.007097879858274848,-0.07864518921219854,-0.12958955297713226,-0.04589295777165525,0.16098317298675915,-0.26408353018553504,-0.008822185192227659,0.011018575552454557,0.0002707317611010396,0.0003991067663564607,0.002150313385053337,21.08081428571415,21.029533333333237,55.0,38.06741250755917,1.0
2020-08-12 00:55:00,289510,21.0019,21.0239,20.9256,20.9256,40492.48,9811.35,4,849387.428018,21.107704338176823,21.451942990561964,20.763465685791683,,-0.004670896793158352,-0.008415785283748534,-0.017125250115076374,-0.006235485755263115,-0.005966405715588707,-0.004681839519778741,0.00711837749588719,-0.07230322786465407,-0.1143924374439101,-0.06043597667951879,0.1587524500590728,-0.2689434634820462,-0.00376955843140836,-0.008822185192227659,0.011018575552454557,0.0002707317611010396,0.0003991067663564607,21.070528571428444,21.030733333333234,47.0,38.72111716085536,1.0
2020-08-12 01:20:00,289515,20.9746,20.9971,20.9746,20.991,38476.79,22842.0,5,807597.925583,21.09709485288802,21.42933987940752,20.764849826368522,,0.0031253584126620377,-0.0015601366070834286,-0.005316729216422234,-0.014053414246930518,-0.003129615470463309,0.0031204846322916424,0.007055713270118831,-0.0895807100779977,-0.13711115835263946,-0.07325697716732245,0.19694456721576495,-0.2482704627286073,-0.004681839519778741,-0.00376955843140836,-0.008822185192227659,0.011018575552454557,0.0002707317611010396,21.063128571428443,21.035473333333236,47.0,39.76525800140629,1.0
2020-08-12 01:40:00,289519,21.0073,21.2351,21.0073,21.2351,40492.69,40492.69,4,855260.207429,21.109640775352744,21.4322398715832,20.787041679122293,,0.011628793292363326,0.014790495851970897,0.010050514179168244,0.006250236930891885,-0.0025880452038965496,0.0115616985287752,0.007262235411742923,-0.07269585516378965,-0.15044879277323825,-0.07790114887874937,0.1591863773796753,-0.1683078979299428,0.0031204846322916424,-0.004681839519778741,-0.00376955843140836,-0.008822185192227659,0.011018575552454557,21.089399999999863,21.063553333333235,65.0,41.47113044705841,1.0
2020-08-12 02:05:00,289524,21.1013,21.147,20.9579,20.9579,42101.51,6827.09,5,886492.9220319998,21.095846159411586,21.41065544568866,20.781036873134514,,-0.013053858941092787,-0.0015768662760231589,0.0015435638643575,-0.00313454275630487,-0.006885211721445184,-0.013139809366935484,0.007435616339666634,-0.12546571908023493,-0.15557256665329594,-0.04433895288638598,0.17756110186614935,-0.10861249051583162,0.0115616985287752,0.0031204846322916424,-0.004681839519778741,-0.00376955843140836,-0.008822185192227659,21.075257142857012,21.073853333333236,60.0,41.26611314764994,1.0
2020-08-12 02:20:00,289527,20.8989,20.9,20.8809,20.8809,42217.34,14796.8,3,882010.625146,21.07630559946508,21.391132802237912,20.761478396692244,,-0.003674032226511192,-0.016679930869174076,-0.005245105045019294,-0.0021361394655350363,-0.0067970585717139756,-0.003680798059922274,0.007444308985224826,-0.11213386549378,-0.16678587643076986,-0.049773665727331,0.18161727863877355,-0.1052996592187442,-0.013139809366935484,0.0115616985287752,0.0031204846322916424,-0.004681839519778741,-0.00376955843140836,21.016785714285586,21.053259999999906,53.0,40.85190341364983,-1.0
2020-08-12 02:45:00,289532,20.9368,20.9575,20.8852,20.8852,40212.24,17771.25,5,841370.023317,21.05893236315007,21.370759759433945,20.7471049668662,,0.0002059298210326244,-0.0034688589982774247,-0.016477435943320184,-0.005040255347529832,-0.001930649539320206,0.000205908620397377,0.007397214416724109,-0.13072648192758127,-0.17779244745000186,-0.0613974452533412,0.1796640877799886,-0.0838192901593764,-0.003680798059922274,-0.013139809366935484,0.0115616985287752,0.0031204846322916424,-0.004681839519778741,20.98564285714273,21.031546666666568,57.0,41.023020084468094,-1.0
2020-08-12 03:05:00,289536,20.7915,20.8371,20.7915,20.8371,37754.070000000014,22623.53,4,785394.523458,21.03876578468188,21.351822858336984,20.72570871102678,,-0.0023030662861740487,-0.0020976107351694533,-0.0057639362722409215,-0.01874255360229049,-0.007331713591539278,-0.0023057224222884365,0.007331870832767876,-0.14350618877878585,-0.19791435356144,-0.056904496595014065,0.2018058564263337,-0.0762682076724225,0.000205908620397377,-0.003680798059922274,-0.013139809366935484,0.0115616985287752,0.0031204846322916424,20.958971428571296,21.023859999999907,49.0,40.744491254621245,-1.0
2020-08-12 03:35:00,289542,20.8421,20.8778,20.7815,20.7826,38429.92,16167.06,6,800269.2948789998,21.01547798607444,21.334707617032027,20.69624835511685,,-0.00261552711269808,-0.004912569666558286,-0.00470765149011787,-0.00836438765334313,-0.02130905905788061,-0.0026189535797191965,0.007314452409867053,-0.15468313808497616,-0.20175707955166566,-0.039743786150841766,0.21133555209725785,-0.08548460018029902,-0.0023057224222884365,0.000205908620397377,-0.003680798059922274,-0.013139809366935484,0.0115616985287752,20.93854285714273,21.004073333333235,52.0,40.52271175202432,-1.0
2020-08-12 03:55:00,289546,20.8859,20.9837,20.8859,20.9812,37846.73,31080.47,4,792623.607049,21.012361805522218,21.317111943132954,20.70761166791149,,0.009556070943962823,0.006915549668619958,0.004596556413153818,0.00480343280222595,0.0011117526088015859,0.009510700511060843,0.007390145946331294,-0.16486831511010933,-0.1820656420940576,-0.02584314799145141,0.19162195401530852,-0.13783649547001134,-0.0026189535797191965,-0.0023057224222884365,0.000205908620397377,-0.003680798059922274,-0.013139809366935484,20.937142857142728,21.00297999999991,61.0,40.75435115760575,-1.0
2020-08-12 04:20:00,289551,20.9439,20.9829,20.8976,20.8976,35200.45,4480.73,5,737455.813602,21.001928914111108,21.296888482390575,20.70696934583165,,-0.003984519474577231,0.00553347511860891,0.0029034750517107355,0.00059372187003226,0.0007997739561034223,-0.003992478822117729,0.007402286298386271,-0.17093159995794968,-0.1773525981999293,-0.024935061896420276,0.1891522209042575,-0.1304429364777634,0.009510700511060843,-0.0026189535797191965,-0.0023057224222884365,0.000205908620397377,-0.003680798059922274,20.888928571428444,20.993299999999905,61.0,40.76438042231796,-1.0
2020-08-12 04:45:00,289556,20.873,20.873,20.8252,20.8329,36709.55,4784.1,5,765014.067808,20.98656264919192,21.277544326106653,20.695580972277178,,-0.0030960493070976147,-0.007068232512916439,0.002420293899704662,-0.00020156355730882594,-0.0025041656292494885,-0.0031008519831967622,0.00726409367118213,-0.18541559833891186,-0.17914865812638475,-0.016409763578151174,0.1714433537349324,-0.12875094627182335,-0.003992478822117729,0.009510700511060843,-0.0026189535797191965,-0.0023057224222884365,0.000205908620397377,20.8710714285713,20.97874666666657,52.0,40.60787564871161,-1.0
2020-08-12 05:15:00,289562,20.8296,20.8765,20.7603,20.8527,40545.68,19856.62,6,844775.456053,20.974393317447195,21.25806869795218,20.69071793694221,,0.0009504197687311144,-0.002148572084832767,-0.006124530532095496,0.003373013963604121,0.0007486646414327502,0.0009499684058296154,0.007250262403390814,-0.18476015605865306,-0.17898267913826438,-0.017280159494583832,0.1723642658136086,-0.11054830673474454,-0.0031008519831967622,-0.003992478822117729,0.009510700511060843,-0.0026189535797191965,-0.0023057224222884365,20.867042857142728,20.965133333333238,46.0,39.85304277854869,-1.0
2020-08-12 05:40:00,289567,20.8436,20.8436,20.7052,20.7235,38263.75,3456.23,5,793647.168137,20.951584834042908,21.243897117962792,20.659272550123013,,-0.0061958403468134185,-0.005251309227231825,-0.008331100222034982,-0.012282424265532943,-0.0028437250392153728,-0.006215114218745654,0.007286105836158777,-0.1887469096471584,-0.17021841320199424,-0.011376393372216291,0.14232569183390184,-0.1001092223849423,0.0009499684058296154,-0.0031008519831967622,-0.003992478822117729,0.009510700511060843,-0.0026189535797191965,20.84394285714273,20.927353333333237,41.0,39.28588224005966,-1.0
2020-08-12 06:00:00,289571,20.7223,20.7923,20.6125,20.6125,54786.22,3428.09,4,1131654.363387,20.920758940039004,21.237188915997105,20.604328964080906,,-0.005356238087195764,-0.011518892037961416,-0.010579420051937016,-0.013642714952913249,-0.017572874764074542,-0.005370634159289622,0.007310001812421923,-0.17523091798729487,-0.1733407109544809,-0.021128094320349927,0.16586680657222816,-0.1199583050098977,-0.006215114218745654,0.0009499684058296154,-0.0031008519831967622,-0.003992478822117729,0.009510700511060843,20.81185714285702,20.894639999999907,34.0,38.671042372029525,-1.0
2020-08-12 06:15:00,289574,20.6472,20.8413,20.6472,20.8413,42656.37,42656.37,3,885363.6009360001,20.913535400035453,21.21727563777678,20.609795162294134,,0.011100060642813771,0.005684367988032957,-0.000546691795306975,0.000403208386734466,-0.0026940892734094173,0.011038907092282724,0.007458282668627927,-0.18833290168752206,-0.16247014625222592,-0.04733610063640454,0.15698079392008935,-0.1254355911737237,-0.005370634159289622,-0.006215114218745654,0.0009499684058296154,-0.0031008519831967622,-0.003992478822117729,20.820242857142734,20.882473333333234,40.0,38.983379240306576,-1.0
2020-08-12 06:35:00,289578,20.8368,20.8431,20.83,20.8431,42180.42,18568.870000000006,4,878905.4195669999,20.907132181850415,21.198404704646148,20.61585965905468,,8.636697326935837e-05,0.011187386294724044,0.0057712259029603094,-0.00046037203815330047,0.0004896101838918199,8.636324385724592e-05,0.007456993236345763,-0.2010980445209362,-0.16352187400194546,-0.050355929181337265,0.1561070473463932,-0.14745824858731774,0.011038907092282724,-0.005370634159289622,-0.006215114218745654,0.0009499684058296154,-0.0031008519831967622,20.800514285714158,20.876973333333236,40.0,39.104124858282745,-1.0
