,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
0,2017-11-09 15:00:00.000,85,1.7,2.14,1.5389,2.0711,821721.45,454525.94000000006,85,1533933.819491
1,2017-11-12 02:00:00.000,144,2.091,2.1294,1.53,1.53,860868.9,352594.3400000001,59,1544829.0813750003
2,2017-11-15 15:00:00.000,229,1.53,1.7198,1.37,1.5004,967646.2499999999,404828.9,85,1514348.0633099996
3,2017-11-19 09:00:00.000,319,1.51,1.6895,1.4914,1.6717,963403.0000000003,473581.3100000001,90,1503191.1747160002
4,2017-11-23 10:00:00.000,416,1.64,1.6601,1.556,1.556,948247.6099999995,472858.58999999985,97,1510429.3084469999
5,2017-11-25 04:00:00.000,458,1.5658,1.8031,1.5471,1.8016,893700.96,550384.4600000001,42,1504837.8157849999
6,2017-11-27 13:00:00.000,515,1.8038,1.94,1.7523,1.7768,826246.67,450208.47,57,1506452.280466
7,2017-11-29 07:00:00.000,557,1.81,1.9532,1.808,1.9406,803032.3099999999,439240.93,42,1516982.4634350005
8,2017-11-30 04:00:00.000,578,1.9787,2.0213,1.6923,2.0213,889583.4200000002,425173.7,21,1660230.4603149998
9,2017-12-01 17:00:00.000,615,1.988,2.1383,1.7943,2.0343,788842.2699999998,481063.62,37,1518134.8687619993
10,2017-12-04 03:00:00.000,673,2.035,2.46,2.0,2.46,737902.9199999999,501742.61,58,1614292.649667
11,2017-12-05 11:00:00.000,705,2.4889,2.74,2.3901,2.5376,594592.86,287521.57,32,1524040.806255
12,2017-12-07 04:00:00.000,746,2.5697,2.8,2.3655,2.565,591421.2700000001,343689.37,41,1514072.7940139999
13,2017-12-08 04:00:00.000,770,2.53,2.81,2.5084,2.5522,582785.74,360466.78,24,1543109.0953300004
14,2017-12-09 04:00:00.000,794,2.492,2.7999,2.3,2.63,599972.48,314369.23,24,1547533.5645050001
15,2017-12-10 08:00:00.000,822,2.5908,2.65,2.1576,2.3499,632428.62,251968.32,28,1513034.999931
16,2017-12-11 14:00:00.000,852,2.3986,2.7501,2.3496,2.745,614252.3199999998,473336.82999999996,30,1569912.7374169999
17,2017-12-12 20:00:00.000,882,2.71,2.7388,2.4968,2.5277,576383.2699999999,225603.08,30,1522482.5727020002
18,2017-12-13 15:00:00.000,901,2.5738,2.6556,2.43,2.6345,605246.5900000001,231561.04000000004,19,1555460.6689349997
19,2017-12-14 08:00:00.000,918,2.6035,2.978,2.5655,2.978,566900.8999999999,350469.14999999997,17,1592084.426387
20,2017-12-14 20:00:00.000,930,2.8347,3.04,2.7902,3.04,519064.38000000006,344067.62000000005,12,1508178.0690109998
21,2017-12-15 13:00:00.000,947,3.0442,3.4788,3.0345,3.4788,471480.18,312751.98,17,1519576.634521
22,2017-12-15 20:00:00.000,954,3.6,4.39,3.55,4.2285,413334.85,273951.18,7,1628971.317735
23,2017-12-16 07:00:00.000,965,3.9521,4.2496,3.8765,4.1261,371624.06,185835.64999999997,11,1507177.443716
24,2017-12-16 16:00:00.000,974,4.192,4.52,4.192,4.35,358134.11,165121.27000000002,9,1563747.9593379998
25,2017-12-17 03:00:00.000,985,4.275,5.4896,4.275,5.4896,358874.58,252474.24,11,1760114.273362
26,2017-12-17 08:00:00.000,990,5.32,5.825,5.32,5.825,334276.31999999995,274307.83999999997,5,1868096.505126
27,2017-12-17 11:00:00.000,993,5.9998,6.5,5.9998,6.5,251268.86,251268.86,3,1567302.6881499998
28,2017-12-17 13:00:00.000,995,6.1998,6.1998,5.7919,5.7919,332771.7,0.0,2,1995929.7010940001
29,2017-12-17 17:00:00.000,999,5.81,5.8995,5.7,5.8995,263112.59,172067.54,4,1523303.798553
30,2017-12-18 01:00:00.000,1007,5.5999,5.999,5.31,5.31,464742.66000000003,113191.48999999999,8,2550566.4377969997
31,2017-12-18 05:00:00.000,1011,5.3565,5.5,5.3565,5.383,279518.02,228972.09000000003,4,1510728.570941
32,2017-12-18 10:00:00.000,1016,5.51,6.0,5.51,5.8798,283256.26,233405.9,5,1655275.493218
33,2017-12-18 16:00:00.000,1022,5.7209,5.7209,5.4,5.5018,297414.19,30443.95,6,1644052.34845
34,2017-12-19 00:00:00.000,1030,5.441,6.0,5.441,5.92,308657.48000000004,165123.47,8,1759876.693155
35,2017-12-19 04:00:00.000,1034,6.0,6.2501,5.9887,5.9887,250274.87000000002,137032.48,4,1528264.751144
36,2017-12-19 10:00:00.000,1040,6.114,6.4115,5.6989,5.6989,524847.29,173338.34,6,3114845.4090179997
37,2017-12-19 12:00:00.000,1042,6.15,6.15,5.7,5.7,495383.76,218916.22,2,2922199.7309999997
38,2017-12-19 17:00:00.000,1047,5.72,5.74,5.389,5.74,283432.39999999997,169416.37,5,1581583.3942790001
39,2017-12-20 00:00:00.000,1054,5.79,5.79,5.1097,5.1097,395167.28,88362.39,7,2096894.1491520002
40,2017-12-20 02:00:00.000,1056,5.05,5.28,5.05,5.28,292806.52,130656.89,2,1508724.0107
41,2017-12-20 05:00:00.000,1059,5.48,5.48,5.3545,5.3545,301299.08,83581.82,3,1627779.213426
42,2017-12-20 12:00:00.000,1066,5.199,5.637,5.1664,5.637,304733.98,170129.66,7,1638632.2983330002
43,2017-12-21 00:00:00.000,1078,5.35,5.35,4.9001,5.2577,304254.21,118607.25,12,1575004.135941
44,2017-12-21 11:00:00.000,1089,5.335,5.6697,5.2701,5.356,279435.11,149525.77000000002,11,1523075.7543009997
45,2017-12-21 15:00:00.000,1093,5.39,5.39,4.499,4.499,426977.97,22142.98,4,2025896.5808249998
46,2017-12-22 00:00:00.000,1102,4.8751,5.16,4.75,4.98,314966.93999999994,222914.94,9,1575976.8341009999
47,2017-12-22 07:00:00.000,1109,4.7899,4.7899,4.0,4.0,465801.48,67906.22,7,2034457.5233110003
48,2017-12-22 11:00:00.000,1113,4.24,4.4849,4.24,4.3381,357159.2,287022.83,4,1562706.0694460003
49,2017-12-22 15:00:00.000,1117,4.3491,4.3491,3.734,3.9807,405378.97,126035.0,4,1557070.546017
50,2017-12-23 00:00:00.000,1126,3.9895,4.6999,3.98,4.3581,362782.82000000007,254320.75,9,1554501.52343
51,2017-12-23 07:00:00.000,1133,4.3472,4.62,4.2799,4.4606,362488.11,165934.0,7,1610548.018285
52,2017-12-23 15:00:00.000,1141,4.55,4.945,4.5068,4.6997,367256.35000000003,205443.71999999997,8,1743362.622404
53,2017-12-24 01:00:00.000,1151,4.8366,4.8797,4.08,4.08,432632.41,76236.56,10,1898889.1425710001
54,2017-12-24 11:00:00.000,1161,3.8501,4.499,3.8501,4.4201,367931.99999999994,111017.04000000001,10,1573355.5659199997
55,2017-12-24 18:00:00.000,1168,4.634,5.04,4.634,4.7222,319926.88,177361.82,7,1554187.2593690003
56,2017-12-25 04:00:00.000,1178,4.6833,5.2548,4.6833,5.2548,303133.43,217274.38,10,1550723.4426830001
57,2017-12-25 08:00:00.000,1182,5.2835,6.2889,5.2835,6.2889,286852.05,286852.05,4,1693816.0601889999
58,2017-12-25 12:00:00.000,1186,5.6888,6.1161,5.6888,6.1161,266571.36,159903.77000000002,4,1548222.321784
59,2017-12-25 15:00:00.000,1189,5.8989,6.5,5.8989,6.5,292166.08999999997,191741.82,3,1798865.978551
60,2017-12-25 17:00:00.000,1191,6.79,6.79,6.6899,6.6899,251198.39,182819.44,2,1698792.3352050001
61,2017-12-26 01:00:00.000,1199,6.75,6.75,6.1801,6.4433,256067.43,104255.12,8,1652813.096963
62,2017-12-26 03:00:00.000,1201,6.98,7.25,6.98,7.25,253598.75,253598.75,2,1809233.0437000003
63,2017-12-26 05:00:00.000,1203,7.6022,7.6022,7.0841,7.0841,304338.57,166400.93,2,2242177.18557
64,2017-12-26 09:00:00.000,1207,7.0,7.5101,7.0,7.5101,276482.61,204785.41,4,2002171.8447389998
65,2017-12-26 14:00:00.000,1212,7.5597,7.6549,7.3686,7.6549,335445.99,250069.19,5,2531409.1718470003
66,2017-12-26 16:00:00.000,1214,7.9539,8.2301,7.9539,8.2301,339653.95999999996,339653.95999999996,2,2760102.724238
67,2017-12-26 17:00:00.000,1215,8.7469,8.7469,8.7469,8.7469,174954.75,174954.75,1,1530311.7027750001
68,2017-12-26 18:00:00.000,1216,10.39,10.39,10.39,10.39,441342.51,441342.51,1,4585548.678900001
69,2017-12-26 19:00:00.000,1217,9.22,9.22,9.22,9.22,351044.97,0.0,1,3236634.6234
70,2017-12-26 20:00:00.000,1218,9.5088,9.5088,9.5088,9.5088,235456.18,235456.18,1,2238905.724384
