,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
0,2017-11-08 18:00:00.000,126,1.7,1.9893,1.5389,1.98,437517.5700000002,250862.43000000002,126,767150.446287
1,2017-11-09 15:00:00.000,168,1.895,2.14,1.875,2.1101,380397.83,201567.82999999993,42,759551.8138159999
2,2017-11-10 14:30:00.000,215,2.0711,2.1297,1.7,1.7301,412239.18000000005,161094.04,47,776907.8727609998
3,2017-11-12 02:00:00.000,286,1.7697,1.9233,1.5698,1.5698,445847.3599999998,192858.07,71,772112.8266950002
4,2017-11-13 09:30:00.000,349,1.53,1.6995,1.37,1.6995,493156.30999999994,241276.30000000002,63,754233.5703139999
5,2017-11-15 15:30:00.000,457,1.653,1.7198,1.5004,1.5004,481078.35000000003,163965.92,108,768821.9545229998
6,2017-11-17 08:30:00.000,539,1.5161,1.6508,1.4925,1.516,490717.05000000005,172567.05999999997,82,761509.2531340003
7,2017-11-19 11:30:00.000,641,1.516,1.6895,1.4914,1.6601,483703.21,272692.69,102,759914.0870719999
8,2017-11-21 05:00:00.000,724,1.6445,1.6555,1.5572,1.5728,473893.3199999999,226544.12000000002,83,753633.6400449999
9,2017-11-23 11:00:00.000,832,1.5909,1.6211,1.544,1.544,478283.32000000007,248222.4,108,760543.7491290001
10,2017-11-24 11:30:00.000,881,1.5658,1.801,1.547,1.6869,478264.0900000001,319496.08,49,794306.8353810001
11,2017-11-25 06:30:00.000,919,1.6663,1.9011,1.6435,1.9011,447282.75999999995,281159.93,38,778153.527309
12,2017-11-26 17:30:00.000,989,1.91,1.94,1.7501,1.898,412129.94999999995,194064.77999999988,70,755380.3242860005
13,2017-11-27 17:30:00.000,1037,1.8771,1.905,1.7619,1.8518,417708.27,188454.90999999995,48,755774.4584160004
14,2017-11-28 16:00:00.000,1082,1.889,1.9532,1.85,1.9019,404308.81,188435.83000000002,45,766951.9522599999
15,2017-11-29 09:00:00.000,1116,1.8847,2.02,1.8101,2.02,412623.62,229146.25,34,788346.728531
16,2017-11-29 21:00:00.000,1140,2.008,2.0198,1.6923,1.7371,416412.86,159099.91,24,761103.2052030001
17,2017-11-30 04:30:00.000,1155,1.8254,2.0213,1.7565,2.0213,408886.71,225721.87,15,770805.3006750001
18,2017-11-30 16:30:00.000,1179,2.0,2.0,1.7943,1.8072,403330.32999999996,141591.51,24,756567.665297
19,2017-12-01 17:00:00.000,1228,1.7945,2.1383,1.7945,1.9912,384034.19999999995,228747.32000000004,49,760673.9261979999
20,2017-12-03 08:00:00.000,1306,2.0343,2.1111,2.0,2.1109,369675.86000000004,206795.86000000004,78,764339.1348489997
21,2017-12-04 03:00:00.000,1344,2.0921,2.5189,2.0921,2.5189,355899.13,259140.70000000004,38,821934.8505910002
22,2017-12-05 00:00:00.000,1386,2.46,2.5749,2.3285,2.53,304880.3799999998,124298.17,42,752328.956003
23,2017-12-05 10:30:00.000,1407,2.5299,2.74,2.5299,2.5842,285634.83,151210.76,21,758918.4663480002
24,2017-12-06 08:30:00.000,1451,2.55,2.8,2.5326,2.5796,292597.07,172403.74000000002,44,768805.9364649999
25,2017-12-07 03:30:00.000,1489,2.5555,2.6203,2.3655,2.4852,308790.47000000003,122612.41999999998,38,771443.382656
26,2017-12-07 12:30:00.000,1507,2.5,2.81,2.5,2.81,284099.1,164988.66999999998,18,765305.36447
27,2017-12-08 04:00:00.000,1538,2.7997,2.7997,2.4912,2.6546,295616.57000000007,108909.02999999998,31,766912.4050240001
28,2017-12-08 14:00:00.000,1558,2.5522,2.5708,2.3,2.5708,322162.33,135803.51,20,775195.012
29,2017-12-09 04:00:00.000,1586,2.5707,2.8054,2.5707,2.68,283071.32999999996,184635.97999999998,28,776958.9947670001
30,2017-12-09 18:00:00.000,1614,2.63,2.63,2.311,2.369,311246.61000000004,86040.72,28,762688.5140419998
31,2017-12-10 08:00:00.000,1642,2.364,2.65,2.1509,2.3275,323493.87000000005,149257.56,28,757510.9158460002
32,2017-12-10 22:30:00.000,1671,2.3499,2.53,2.3,2.3683,305867.89,114395.5,29,753062.979038
33,2017-12-11 14:00:00.000,1702,2.45,2.7561,2.45,2.7203,287940.02999999997,224308.74,31,757123.648067
34,2017-12-12 10:30:00.000,1743,2.745,2.745,2.6,2.7188,292198.13999999996,146674.41999999998,41,785004.1390199999
35,2017-12-12 19:30:00.000,1761,2.724,2.724,2.4968,2.506,299015.38000000006,95557.22,18,779104.5830499999
36,2017-12-13 05:30:00.000,1781,2.5136,2.645,2.401,2.645,314348.05,152986.93000000002,20,787280.596605
37,2017-12-13 15:30:00.000,1801,2.53,2.709,2.53,2.6345,299926.7700000001,126943.00000000001,20,788433.9888520001
38,2017-12-14 02:30:00.000,1823,2.6288,2.869,2.53,2.869,304824.51,249270.14999999997,22,828230.6386889999
39,2017-12-14 08:30:00.000,1835,2.886,2.978,2.86,2.978,262076.39000000004,183972.73000000004,12,766402.052281
40,2017-12-14 12:00:00.000,1842,2.896,2.96,2.7999,2.7999,312423.25,144381.72999999998,7,898421.9297559999
41,2017-12-14 23:30:00.000,1865,2.7902,3.1519,2.7902,3.1519,263634.50999999995,204164.90999999997,23,784067.959885
42,2017-12-15 08:00:00.000,1882,3.183,3.288,3.0345,3.2361,246679.37999999998,113493.2,17,781261.1203939999
43,2017-12-15 14:00:00.000,1894,3.268,3.6169,3.268,3.6169,223785.12999999998,183299.26,12,764548.1273030001
44,2017-12-15 19:00:00.000,1904,3.6,4.0,3.55,4.0,246342.97,159581.48,10,927489.5753700002
45,2017-12-15 22:30:00.000,1911,4.39,4.39,3.83,3.9269,180239.61000000002,96553.41,7,751745.6875709998
46,2017-12-16 03:30:00.000,1921,3.9699,4.1963,3.8765,4.0,186082.56,95284.77,10,752282.282218
47,2017-12-16 09:30:00.000,1933,4.23,4.3382,4.0643,4.3382,191765.18,157798.87,12,812524.895157
48,2017-12-16 14:00:00.000,1942,4.2889,4.52,4.2889,4.3752,171329.24,99648.81,9,757397.719672
49,2017-12-16 21:00:00.000,1956,4.38,4.5358,4.2199,4.5358,178027.11000000002,83608.59,14,769871.681312
50,2017-12-17 02:00:00.000,1966,4.4999,4.81,4.485,4.81,166661.96000000002,104846.67,10,786489.519917
51,2017-12-17 04:00:00.000,1970,5.06,5.4896,5.06,5.3256,157683.44999999998,125541.25999999998,4,833503.8809679999
52,2017-12-17 07:00:00.000,1976,5.32,5.49,5.32,5.49,149145.24999999997,69201.51,6,810269.523703
53,2017-12-17 08:30:00.000,1979,5.6,5.825,5.6,5.825,152988.88,152988.88,3,883341.9002
54,2017-12-17 10:30:00.000,1983,6.0101,6.2257,5.9998,6.2257,171267.81,109789.28,4,1043737.593994
55,2017-12-17 12:00:00.000,1986,6.4,6.5,6.4,6.45,142719.65,80001.05,3,921434.425
56,2017-12-17 13:00:00.000,1988,6.1998,6.1998,5.7001,5.7001,199728.47999999998,0.0,2,1191108.4881799999
57,2017-12-17 14:30:00.000,1991,5.7919,5.9996,5.7919,5.81,148100.61,124769.65,3,869514.446166
58,2017-12-17 16:30:00.000,1995,5.5129,5.8199,5.5129,5.8199,138840.12,89292.76999999999,4,787303.7192309999
59,2017-12-17 20:30:00.000,2003,5.93,5.93,5.5101,5.786,132352.09,40008.62,8,762038.954139
60,2017-12-18 00:30:00.000,2011,5.7749,5.999,5.3644,5.3644,172470.31,48616.57,8,974236.2354860001
61,2017-12-18 01:30:00.000,2013,4.9599,5.31,4.9599,5.31,206416.74,96311.29,2,1057524.971355
62,2017-12-18 03:30:00.000,2017,5.56,5.56,5.3565,5.3601,145340.15,70755.15,4,789272.8870079999
63,2017-12-18 06:00:00.000,2022,5.4034,5.52,5.383,5.52,158948.16999999998,108402.24,5,865188.99359
64,2017-12-18 08:30:00.000,2027,5.51,6.0,5.51,6.0,168880.69,152389.19,5,990553.0031000001
65,2017-12-18 11:30:00.000,2033,5.81,5.8798,5.7209,5.7209,145110.08000000002,58107.380000000005,6,841117.7917030001
66,2017-12-18 14:30:00.000,2037,5.6,5.6,5.2338,5.4,181934.92,43449.98,4,985390.928084
