timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2018-08-14,10.29300000,10.32850000,8.53180000,9.39990000,1778627.02000000,1534291199999,16293912.25213100,42939,923714.82000000,8459151.90386800,0
2018-08-15,9.39990000,10.65000000,9.33280000,9.50490000,2056703.08000000,1534377599999,20575226.45721400,52106,1078757.99000000,10792393.78367500,0
2018-08-16,9.50480000,10.00000000,9.35490000,9.78880000,1015018.47000000,1534463999999,9841969.12205500,29383,556772.91000000,5398388.90723200,0
2018-08-17,9.77790000,10.88000000,9.70080000,10.88000000,1343630.43000000,1534550399999,13760725.79322800,35482,716559.50000000,7348922.36744500,0
2018-08-18,10.87660000,10.98000000,9.45180000,9.88070000,1129707.13000000,1534636799999,11487200.21168600,33124,538188.84000000,5468750.47222900,0
2018-08-19,9.88070000,10.29990000,9.65010000,10.13880000,900659.79000000,1534723199999,9034520.16136700,17767,482156.25000000,4834350.87778800,0
2018-08-20,10.13040000,10.20810000,9.55050000,9.63770000,675185.06000000,1534809599999,6634719.51837700,20423,314654.17000000,3093760.55283500,0
2018-08-21,9.63770000,9.84990000,9.35260000,9.73990000,467018.57000000,1534895999999,4485427.98794100,15065,212633.63000000,2044190.97302800,0
2018-08-22,9.73960000,10.25000000,9.18030000,9.58880000,933905.05000000,1534982399999,9165730.01963400,29002,467442.02000000,4598484.92574600,0
2018-08-23,9.51050000,9.78810000,9.32010000,9.75870000,652574.85000000,1535068799999,6249555.55177000,14394,376322.39000000,3607992.14920200,0
2018-08-24,9.74750000,10.23130000,9.55000000,10.20380000,782216.94000000,1535155199999,7724105.84319800,19385,447747.71000000,4428247.62804300,0
2018-08-25,10.20370000,10.30000000,9.91150000,10.10580000,679508.10000000,1535241599999,6865462.07883900,16821,337562.59000000,3414770.48161400,0
2018-08-26,10.09970000,10.25780000,9.72980000,10.21580000,743828.68000000,1535327999999,7498417.68559400,17497,394546.24000000,3985668.75986200,0
2018-08-27,10.20820000,11.31350000,10.10230000,11.18880000,1520413.76000000,1535414399999,16342711.98436700,35229,783125.19000000,8408323.48906400,0
2018-08-28,11.16900000,11.54890000,10.76000000,11.51880000,1547932.24000000,1535500799999,17325480.93057700,34520,811206.68000000,9086751.49922900,0
2018-08-29,11.51880000,11.51880000,10.70000000,11.18880000,1152277.38000000,1535587199999,12816786.61457600,31353,617299.25000000,6866521.00625100,0
2018-08-30,11.15470000,11.19990000,10.35010000,10.78990000,754752.58000000,1535673599999,8050603.70855800,24219,359548.55000000,3835331.77434800,0
2018-08-31,10.78990000,10.99350000,10.55480000,10.98990000,823324.38000000,1535759999999,8904059.69222600,17495,478306.55000000,5171619.79328200,0
