,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,avg,upper,lower,side,mom1,mom2,mom3,mom4,mom5,log_ret,volatility,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,log_t1,log_t2,log_t3,log_t4,log_t5,fast_mavg,slow_mavg,sma
8775,2018-07-30 16:55:00,77573,8093.36,8122.01,8093.36,8122.01,961.77549,820.15544,8,7794641.52905946,8152.32841669673,8213.343081990119,8091.313751403341,1.0,0.0043602188765574645,-0.0023779781535540057,-0.007330734943455042,-0.0004922465022809686,0.0027160460295727606,0.00435074066363228,0.004511647477260172,-0.1868410764397385,-0.22436354239487746,-0.029287052799079994,-0.022041927021647353,-0.04434704450262197,-0.0067315506975607065,-0.004976926790284608,0.006865369128849608,0.0032047319370143157,-0.004813083907750482,8128.17571428576,8148.372666666688,-1.0
8777,2018-07-30 17:35:00,77581,7995.0,7995.0,7995.0,7995.0,1612.914728,0.0,1,12895253.25036,8131.699517931181,8224.065695320463,8039.333340541898,1.0,-0.01000274896047193,-0.0156377546937273,-0.011345719850372471,-0.017978546608248935,-0.02285385340241186,-0.01005311258510666,0.004717001511579271,-0.1360122275174205,-0.23850472337123912,0.06792472149922252,-0.015608558683598645,-0.12605242609669268,-0.00570820161616048,0.00435074066363228,-0.0067315506975607065,-0.004976926790284608,0.006865369128849608,8104.130000000046,8128.021333333354,-1.0
8778,2018-07-30 17:45:00,77583,7980.0,7980.0,7943.66,7943.66,1416.747219,0.0,2,11276622.65814978,8114.605016301074,8235.6821126496,7993.5279199525485,1.0,-0.006421513445903693,-0.01636002961942995,-0.021958850087601567,-0.017694376603703654,-0.024284610575370014,-0.0064422200561544685,0.0047617471999996325,-0.07379286245897566,-0.2041108835237381,0.04486171075476574,0.02736795592922781,-0.10100415085242474,-0.01005311258510666,-0.00570820161616048,0.00435074066363228,-0.0067315506975607065,-0.004976926790284608,8078.0800000000445,8115.262666666688,-1.0
8779,2018-07-30 17:55:00,77585,7924.42,7924.42,7910.56,7910.56,1344.101771,0.0,2,10638968.75990984,8096.055469364613,8242.534106247243,7949.576832481981,1.0,-0.004166845005954323,-0.01056160100062531,-0.020458704917667325,-0.02603419596873191,-0.02178749188487339,-0.0041755504959741785,0.004779332351214793,-0.05466845165546841,-0.1682574235212118,0.05753317246466049,0.01499430485419449,-0.0740713567985888,-0.0064422200561544685,-0.01005311258510666,-0.00570820161616048,0.00435074066363228,-0.0067315506975607065,8039.30428571433,8097.018000000022,-1.0
8780,2018-07-30 18:05:00,77587,7890.59,7890.59,7867.01,7867.01,1144.948983,0.0,2,9015410.31823191,8075.23315396783,8247.710717023338,7902.755590912322,1.0,-0.00550529924556542,-0.009649204522852117,-0.016008755472170066,-0.025851372870484335,-0.03139616917487176,-0.005520509254910877,0.004824906213486955,-0.03969078932074696,-0.14014830982829268,0.09502926682176271,0.03839947352878527,-0.09888451513653089,-0.0041755504959741785,-0.0064422200561544685,-0.01005311258510666,-0.00570820161616048,0.00435074066363228,8000.110000000044,8078.143333333354,-1.0
8781,2018-07-30 18:15:00,77589,7928.0,7928.0,7902.01,7902.01,933.741016,632.135299,2,7394860.042263172,8059.485594516208,8240.87677472414,7878.094414308276,1.0,0.004448958371731981,-0.0010808337210007624,-0.005243175060362537,-0.01163101938711697,-0.021517426180505117,0.004439091011924745,0.004879941038922479,-0.06243667539187553,-0.15136745029379092,0.06798875196869338,-0.022763400759732568,-0.11905384150186452,-0.005520509254910877,-0.0041755504959741785,-0.0064422200561544685,-0.01005311258510666,-0.00570820161616048,7973.718571428616,8059.74600000002,-1.0
8804,2018-07-31 09:35:00,77773,8000.0,8035.01,8000.0,8035.01,906.636217,693.0327110000002,4,7264775.2042252915,8091.329651392987,8200.079941134642,7982.579361651332,1.0,0.006889698409655143,0.00023278568529860877,-0.007900975429065316,-0.011291078743461469,-0.011095166125959288,0.006866072890625574,0.005151345006076855,0.08204050196995882,0.1543685014249596,0.16719442224193357,-0.05813231799203511,-0.22818032131513527,-0.006633314295710235,-0.008165112117994866,-0.0034229533777665466,0.00019813031501669798,-0.0027481661376818067,8078.090000000047,8112.448666666689,-1.0
8811,2018-07-31 12:30:00,77808,7814.58,7814.58,7814.58,7814.58,2175.402035,0.0,1,16999853.2346703,8013.039726013071,8177.790433351916,7848.289018674226,1.0,-0.007776958111081589,-0.016939984199747404,-0.025630475278486498,-0.019009516684011185,-0.017651791326209976,-0.007807356356297035,0.005496876072978319,0.09366974418729496,0.032255219070917,0.16951472768031212,0.09244157788858151,-0.2445958083713373,-0.009277750628994497,-0.008879551472931624,0.006772137991324811,0.0013830783040891248,-0.006566701185258594,7941.172857142904,8017.123333333356,-1.0
8812,2018-07-31 12:40:00,77810,7821.8,7821.8,7814.99,7814.99,1085.5772029999998,607.803814,2,8487914.129646309,7995.035205466429,8174.850705094457,7815.219705838401,1.0,5.246603144382078e-05,-0.007724900105766652,-0.016888406942047296,-0.02557935397636457,-0.0189580480064675,5.2464655150075146e-05,0.005497555724699701,0.08574093512517296,0.031077028497065135,0.15700405492644154,0.10051883914934656,-0.24522851458319042,-0.007807356356297035,-0.009277750628994497,-0.008879551472931624,0.006772137991324811,0.0013830783040891248,7913.684285714333,7996.655333333357,-1.0
8813,2018-07-31 12:55:00,77813,7840.4,7840.4,7787.04,7800.01,1085.129786,799.182772,3,8474801.33487851,7977.305641333117,8169.192109285845,7785.419173380389,1.0,-0.0019168290682393119,-0.001864463605209754,-0.009626921860933946,-0.018772863820943786,-0.027447151795355174,-0.001918668536085022,0.005457400307685757,0.11013064521117771,0.02478182595608414,0.17679908569954286,0.09551694088106065,-0.2419209944842486,5.2464655150075146e-05,-0.007807356356297035,-0.009277750628994497,-0.008879551472931624,0.006772137991324811,7891.542857142905,7973.488000000023,-1.0
8844,2018-08-01 02:20:00,77974,7530.0,7537.5,7530.0,7536.33,951.613232,839.446226,3,7167703.66366548,7677.579937805188,7852.412215365475,7502.7476602449005,1.0,0.003505992010652381,-0.004489902672542234,-0.009437273022411596,-0.013699759586756288,-0.02125584415584414,0.0034998603481906088,0.005250035882139493,-0.12171881243657369,-0.2117153399384949,-0.02056545899121063,0.0449395682139831,-0.06308972987772554,-0.00799987290668902,-0.004982073690921851,-0.0043123810201421975,-0.0076905354658425296,-0.0020757661838430863,7611.684285714334,7662.886000000024,-1.0
8899,2018-08-02 13:50:00,78400,7485.02,7515.01,7485.02,7502.59,1021.5578449999999,348.438092,5,7658814.59858553,7586.4795321908005,7674.450816219713,7498.508248161888,1.0,-0.0005435166325414853,-0.005931875516736906,-0.007618856139858798,-0.010688784424386588,-0.00878704205255576,-0.0005436643912481998,0.004555319376922939,-0.25511770128527417,0.266297935001571,-0.2725747542825137,0.17851141377113167,-0.015055977042746034,-0.005405874585330039,-0.0016984889124191938,-0.003098291947992493,0.001920444074087868,-0.00011625541327298095,7548.505714285761,7601.532000000023,-1.0
8917,2018-08-03 00:35:00,78529,7397.52,7397.52,7397.52,7397.52,997.72322,0.0,1,7380677.4744144,7521.148699885126,7618.476154881223,7423.821244889029,1.0,-0.0028616680707665987,-0.01365216382596579,-0.019546719681908464,-0.020783556356252397,-0.017328708801974457,-0.002865770471181861,0.004527933414758604,-0.19055401537713318,0.19988920149399309,-0.31158150391584066,0.24595550584606998,0.017677862043102045,-0.010880441094423432,-0.0059940717495479134,-0.0012622911130897307,0.0035219661799743562,-0.004358200580735883,7500.64714285719,7516.677333333357,-1.0
8918,2018-08-03 01:05:00,78535,7362.45,7387.0,7355.05,7355.05,998.5521650000001,258.746894,6,7358865.65774936,7506.048818077387,7624.362540525317,7387.735095629458,1.0,-0.005741113237950013,-0.008586352148272969,-0.01931489844544798,-0.025175612988734275,-0.026405348843673848,-0.005757656777831244,0.004588305356820948,-0.17390269163326713,0.2504851975074486,-0.29980546639047545,0.2546406022809463,-0.011471735926997073,-0.002865770471181861,-0.010880441094423432,-0.0059940717495479134,-0.0012622911130897307,0.0035219661799743562,7471.247142857191,7505.338000000023,-1.0
8919,2018-08-03 01:20:00,78538,7322.09,7374.5,7322.09,7374.5,1131.411012,545.434733,3,8300402.89627835,7494.089834615807,7620.992799065426,7367.186870166189,1.0,0.002644441574156442,-0.0031118537023219206,-0.005964616680707691,-0.016721533991741255,-0.022597746852220046,0.0026409511905924887,0.004609130451998818,-0.19178731168929528,0.258716623601265,-0.3162831354142586,0.23059060647406268,-0.018778661104022362,-0.005757656777831244,-0.002865770471181861,-0.010880441094423432,-0.0059940717495479134,-0.0012622911130897307,7449.322857142905,7495.345333333357,-1.0
8921,2018-08-03 03:20:00,78562,7326.01,7352.05,7319.84,7343.01,1064.415981,511.82476399999996,12,7813117.78610025,7466.628871583312,7614.331640607725,7318.9261025588985,1.0,0.0020483078602619997,-0.004270120008136091,-0.0016369705168557402,-0.007368685721701351,-0.01020926705981462,0.002046212937926839,0.004410499950152318,-0.16303497482608684,0.25628040361934395,-0.17060139526149257,0.20295976332187798,0.13507428910339633,-0.006325475945590853,0.0026409511905924887,-0.005757656777831244,-0.002865770471181861,-0.010880441094423432,7388.105714285763,7465.734000000024,-1.0
8973,2018-08-04 12:45:00,78963,7310.0,7310.0,7237.67,7237.67,1227.5060640000002,0.0,2,8900283.42201312,7403.205792998345,7509.831637224673,7296.579948772017,1.0,-0.012057057057057063,-0.018221649484536084,-0.021292391073584938,-0.021936486486486495,-0.02627613689260555,-0.012130332959618073,0.0045302322419683285,0.06978405765700302,0.03003520634509492,-0.0922324580502084,0.10547566510251151,-0.06016347614499699,-0.006259375450953897,-0.0031326356462404448,-0.0006583247563067829,-0.004446854825793878,-0.0032866776886333327,7374.461428571476,7415.738666666689,-1.0
8974,2018-08-04 13:05:00,78967,7265.0,7267.22,7242.01,7242.01,1085.992299,695.218878,4,7883719.127245082,7388.551629998496,7512.684048937056,7264.419211059935,1.0,0.0005996404920367571,-0.0114646464646464,-0.017632935431361907,-0.020705518361408104,-0.02134999999999998,0.0005994607795152262,0.00437106161958219,0.08911388281373746,-0.0038520894815832853,-0.061574806201933556,0.06842496230319306,-0.15119328362724946,-0.012130332959618073,-0.006259375450953897,-0.0031326356462404448,-0.0006583247563067829,-0.004446854825793878,7343.684285714334,7402.286000000022,-1.0
8975,2018-08-04 13:45:00,78975,7262.08,7282.01,7244.34,7262.05,1031.7149140000001,507.48805,8,7489918.50061192,7377.051481816815,7507.942806889293,7246.160156744337,1.0,0.0027671875625689957,0.0033684873723174302,-0.008729183729183743,-0.014914541508410206,-0.0179956268517254,0.002763365947526353,0.00435889298158651,0.10446155213578229,-0.05970081775596947,-0.06315300088598554,0.10036006498927452,-0.18037293166446863,0.0005994607795152262,-0.012130332959618073,-0.006259375450953897,-0.0031326356462404448,-0.0006583247563067829,7319.265714285762,7388.832666666688,-1.0
8977,2018-08-04 14:30:00,78984,7095.0,7095.0,7030.0,7030.0,1551.0176230000004,0.0,2,10967603.644325,7323.347505633731,7540.703348745046,7105.991662522416,1.0,-0.011111283037393505,-0.03195378715376518,-0.029275021713585092,-0.028692935709973,-0.04040404040404044,-0.011173474456178667,0.005446582875166464,0.20166576266558187,-0.07509767782434616,0.13523637212833198,0.30142888497596254,0.019283219730445587,-0.021301977845293862,0.002763365947526353,0.0005994607795152262,-0.012130332959618073,-0.006259375450953897,7225.531428571477,7336.203333333356,-1.0
8978,2018-08-04 14:45:00,78987,7082.49,7082.49,7070.0,7080.03,1211.904755,863.140668,3,8578093.24830754,7301.227732394301,7534.697294460046,7067.758170328556,1.0,0.007116642958748143,-0.004073715112836052,-0.02506454788937018,-0.02236671863198203,-0.021780490130110963,0.00709143916221322,0.005520301236901776,0.10949896086249118,-0.1723298564364091,0.1660524757348854,0.29033449931374833,-0.06410086319510161,-0.011173474456178667,-0.021301977845293862,0.002763365947526353,0.0005994607795152262,-0.012130332959618073,7183.821428571477,7312.55466666669,-1.0
8981,2018-08-04 15:35:00,78997,6984.96,7028.28,6984.96,7028.28,1315.901242,1315.901242,2,9217970.224517401,7229.272436058829,7509.134897074326,6949.409975043332,1.0,0.00773984485898227,-0.0007265344307653132,-0.007309291062326029,-0.00024466571834991235,-0.01135323020569734,0.00771004592043667,0.005646926838944949,0.07959719840552062,-0.16790005847675193,0.28142566888595755,0.2690383034212326,-0.18731088219605577,-0.008436844405245836,-0.0066093363312944575,0.00709143916221322,-0.011173474456178667,-0.021301977845293862,7073.862857142905,7225.3520000000235,-1.0
9021,2018-08-06 02:00:00,79410,7125.96,7142.61,7122.18,7142.61,1096.3048039999999,331.47789900000004,4,7814661.78341081,7043.373105754797,7153.029320624303,6933.71689088529,-1.0,-0.0005652998257924535,0.010265868744545603,0.018183762054440056,0.015826308820664048,0.015131876284439905,-0.0005654596679818269,0.006575915709776242,-0.012435358995393199,-0.1444364807854327,0.11391680932705286,0.13792860577706356,-0.06838085220894502,0.010778992261270659,0.007806882068177146,-0.002318036004972157,-0.0006838472287409303,-0.005234890449006713,7073.554285714336,7032.9353333333565,1.0
9037,2018-08-06 14:15:00,79557,6894.0,6942.87,6894.0,6942.87,1037.9322949999998,581.861889,8,7184777.74703127,7007.830131010729,7116.325564878143,6899.334697143315,1.0,0.00665071770334924,-0.003467761729172958,-0.004620722283551593,-0.0043209522443711235,-0.003748032354760178,0.006628699252118508,0.005430324841441093,-0.055900079883653385,-0.10431491515667467,-0.20806006137479396,-0.0020844712413072355,-0.05219973143334933,-0.01010248760362309,-0.001157642469442166,0.000301116283345948,0.0005752407096224488,-0.0035494452409157162,6959.680000000049,7018.981333333358,-1.0
9057,2018-08-07 07:30:00,79764,7055.87,7055.87,7036.99,7036.99,1018.825062,387.963225,4,7182453.29665001,6964.86609233754,7049.236692141667,6880.495492533413,-1.0,-0.0014813910886664061,0.014665593890945905,0.012225258918296955,0.01338120151438571,0.011571927796920622,-0.0014824894332985394,0.005350405776853333,-0.12099690272869729,-0.04117878175218598,-0.18090295933981637,0.04639015391961223,0.1865810606684092,0.016041583494962097,-0.002407960101463047,0.0011413300106895008,-0.0017869788418671817,0.0035843700103139753,6971.980000000049,6945.65133333336,1.0
9079,2018-08-07 20:25:00,79919,6897.69,6902.02,6889.0,6889.0,1312.3453949999998,914.052325,3,9049940.79490567,7028.90099502397,7169.71527063519,6888.0867194127495,1.0,0.004740027710931294,-0.011616979700056151,-0.01958133319291433,-0.029380643688719843,-0.03149435823321178,0.004728829153288316,0.005004501999987377,0.022773867844755335,0.07981217218798527,-0.09919738985805039,0.12146565726801342,0.0006569865585334602,-0.016413813144710687,-0.008090603527106666,-0.010045312066903733,-0.0021800713040605046,-0.00047647728182198534,7009.860000000051,7059.340666666693,-1.0
9082,2018-08-07 21:05:00,79927,6745.24,6745.24,6745.24,6745.24,1073.871616,1073.871616,1,7243521.779107839,6965.067644646108,7182.260554646386,6747.874734645831,1.0,0.006301655974936482,-0.019729690451969262,-0.020868050515314263,-0.01622693794209873,-0.03224260649615429,0.0062818835634050885,0.006263214615691564,-0.0662374784845013,-0.026105052211249796,0.23258629391511765,0.13038140751538774,0.18866044246257482,-0.026208802844521983,-0.0011619463907166505,0.004728829153288316,-0.016413813144710687,-0.008090603527106666,6867.32857142862,6994.5540000000265,-1.0
9083,2018-08-07 21:20:00,79930,6694.71,6719.2,6689.24,6719.2,1264.825656,298.659317,3,8473429.47148254,6942.716040587371,7176.569072388428,6708.863008786314,1.0,-0.003860500145287604,0.0024168282858421097,-0.023514024124400512,-0.024647989548555738,-0.02002479399110335,-0.003867971109945856,0.006276942921413069,-0.07743303246962592,0.02171824891531936,0.24481479385900248,0.11501189803197252,0.20036836334255176,0.0062818835634050885,-0.026208802844521983,-0.0011619463907166505,0.004728829153288316,-0.016413813144710687,6823.415714285763,6970.964000000025,-1.0
9120,2018-08-08 16:45:00,80163,6255.39,6255.39,6255.39,6255.39,1610.408283,1610.408283,1,10073731.86939537,6453.830923863039,6667.285930151504,6240.3759175745745,1.0,0.00335714721082514,-0.014756468653726151,-0.030098410576927526,-0.03329851055346578,-0.031866701541023446,0.0033515245726292164,0.007051085018018605,-0.05588368977900747,-0.14972156989309407,0.09910780611444274,-0.02985653011350639,-0.09790957951254824,-0.018217952995980724,-0.015694238411201766,-0.0033048619245814592,0.0014800325927133429,-0.0017983321956709375,6384.787142857193,6440.650666666692,-1.0
9157,2018-08-09 14:25:00,80423,6464.8,6464.8,6438.12,6451.01,1307.430965,998.7843939999999,3,8438947.245232001,6344.427912449851,6466.479588508422,6222.376236391279,-1.0,-0.0020589946042274265,0.005423762626223239,0.007540533491182666,0.03780727155727148,0.031334881958621885,-0.0020611172477931206,0.007032285233140376,0.04161789870601097,-0.036511997562774116,-0.12083835087966535,-0.022822973248083283,0.02337407743172573,0.007470224242066337,0.002103138788186243,0.029597848848361252,-0.006256129573273483,-0.005611713843922672,6356.498571428623,6338.759333333359,1.0
9159,2018-08-09 15:10:00,80432,6528.92,6528.92,6489.38,6489.38,1089.1047950000002,494.775778,3,7093702.9916615,6370.847696239546,6512.931065171171,6228.764327307921,-1.0,-0.0023490851174388094,0.005947905831799938,0.003876664521558437,0.011403928487378145,0.013533289706109786,-0.002351848546419788,0.007106085324622539,0.02369709201573586,0.0036122091397283737,-0.12103200016691858,0.09021348629439102,-0.03550472559959024,0.008282135415761616,-0.0020611172477931206,0.007470224242066337,0.002103138788186243,0.029597848848361252,6420.615714285765,6359.240000000025,1.0
9173,2018-08-09 22:10:00,80516,6563.0,6582.0,6558.56,6579.98,1171.469533,402.137849,7,7696588.15290281,6475.319937766711,6616.494238104265,6334.1456374291565,-1.0,-0.004390981994250365,0.0019765494137353734,0.010749615975422344,0.014003461183428767,0.018670522557892477,-0.004400650669387218,0.006394922489832908,-0.10203331816076738,0.0006423038648910523,-0.2530796075474018,0.037813697235962986,-0.03106068571918883,0.006375249279480855,0.008717650988357306,0.0032140689606006134,0.004592049303482781,-0.005791802104290866,6530.195714285766,6494.9666666666935,1.0
9213,2018-08-10 20:55:00,80789,6200.09,6200.09,6190.02,6190.02,1192.6025949999998,776.185423,2,7390050.1023115115,6370.0139565224745,6523.922493531362,6216.105419513587,1.0,0.005007160044031789,-0.023495967792824035,-0.032027434662062815,-0.030734541127100168,-0.03189875476620185,0.00499466590758324,0.0071787369094798645,-0.10093872964949935,0.020929035576093255,-0.006851488922280819,-0.13599384184410218,0.04095996904149387,-0.028771065337091173,-0.008775134270722518,0.0013347804562577892,-0.0012018517472931478,-7.194008332511714e-05,6322.530000000052,6380.376666666691,-1.0
9214,2018-08-10 21:05:00,80791,6122.22,6122.22,6057.01,6057.01,2102.093775,0.0,2,12772391.60988452,6341.559051384068,6543.210052849504,6139.908049918632,1.0,-0.021487814255850557,-0.016588247136794187,-0.04447890505698093,-0.05282704935080362,-0.05156193727197278,-0.021722038729274473,0.007723688245237703,-0.14025956939956866,0.23389400348851452,0.05857097676059417,-0.13241818926605164,0.035148716028339355,0.00499466590758324,-0.028771065337091173,-0.008775134270722518,0.0013347804562577892,-0.0012018517472931478,6274.3257142857665,6352.2286666666905,-1.0
9215,2018-08-10 21:15:00,80793,6093.83,6093.83,6059.03,6059.03,1648.097561,1018.306909,2,10021309.64545903,6315.874592167335,6545.116143663498,6086.633040671172,1.0,0.0003334978809677036,-0.02116148251540395,-0.0162602814010957,-0.04416024079659764,-0.052511169178852346,0.0003334422829102124,0.007725473209877717,-0.14105913459091324,0.2357379904190712,0.03093139314078474,-0.1378892516337474,0.03633951164377474,-0.021722038729274473,0.00499466590758324,-0.028771065337091173,-0.008775134270722518,0.0013347804562577892,6226.475714285766,6327.497333333357,-1.0
9216,2018-08-10 21:35:00,80797,6073.38,6122.99,6073.38,6121.99,1267.290769,999.243731,4,7738156.624749851,6298.248720152123,6533.012162040542,6063.485278263704,1.0,0.01039110220612871,0.01072806549766292,-0.010990271436925991,-0.006038141440906197,-0.03422801216603355,0.010337485806074298,0.00789731415585861,-0.12975565124933586,0.13079748119153656,0.05909177713423066,-0.23112988593066658,-0.0005968070137513047,0.0003334422829102124,-0.021722038729274473,0.00499466590758324,-0.028771065337091173,-0.008775134270722518,6188.717142857195,6307.378000000024,-1.0
9251,2018-08-11 17:25:00,81035,6387.29,6387.29,6370.0,6370.0,1190.521915,772.1189360000001,2,7596974.53495344,6162.152445652503,6331.657020044259,5992.647871260747,-1.0,-0.001952225317510825,0.03418492590235478,0.04488065888173165,0.046471894754826604,0.04013415607890658,-0.0019541333930899185,0.009068660496278507,-0.07032794914226972,0.09449701893707785,0.042718186792996736,-0.09604373177846492,0.0866689423648549,0.03556773865512319,0.010289071606141675,0.0015217292535307791,-0.006074705058006558,-0.0007165703520808364,6192.6028571429115,6146.519333333357,1.0
9252,2018-08-11 17:35:00,81037,6462.13,6462.13,6418.96,6418.96,1702.147366,1003.0407960000001,2,10969317.12762268,6185.498586956821,6382.973758859147,5988.023415054495,-1.0,0.0076860282574569005,0.005718798080990739,0.04213370046627629,0.05291164115156666,0.054515107308546584,0.007656641225921135,0.009126109769547258,-0.07455368159220062,0.15062447540667542,0.0751496711443237,-0.09361741346403678,0.07702084041551902,-0.0019541333930899185,0.03556773865512319,0.010289071606141675,0.0015217292535307791,-0.006074705058006558,6234.082857142911,6166.992000000025,1.0
9253,2018-08-11 17:55:00,81041,6407.37,6439.0,6405.0,6439.0,1341.960896,642.814873,4,8611164.59287184,6208.544169960746,6427.629823773907,5989.458516147585,-1.0,0.003122001071824698,0.010832025117739397,0.008858653246553772,0.04538724299611663,0.056198832423778544,0.003117137746054155,0.009134788627769352,-0.06636442613521999,0.1523561156110581,0.08717937665424039,-0.07915014245508606,0.07968565140795589,0.007656641225921135,-0.0019541333930899185,0.03556773865512319,0.010289071606141675,0.0015217292535307791,6279.052857142911,6189.396666666691,1.0
9254,2018-08-11 18:20:00,81046,6425.02,6425.02,6380.11,6380.11,1250.8496109999999,0.0,5,8016238.57120892,6224.1410636006785,6446.361926891111,6001.920200310246,-1.0,-0.009145830097841312,-0.006052382317384808,0.00158712715855569,-0.0003681965887761818,0.03582630888522331,-0.00918790996866825,0.009207860604343943,-0.07920008246916667,0.13594689678139496,0.08819875170923566,-0.14699097488347118,0.044192765847336966,0.003117137746054155,0.007656641225921135,-0.0019541333930899185,0.03556773865512319,0.010289071606141675,6320.908571428626,6206.546000000025,1.0
9284,2018-08-12 19:40:00,81350,6297.56,6297.56,6297.56,6297.56,1423.1477949999999,0.0,1,8962358.627880199,6310.194104156921,6398.120755227724,6222.267453086118,-1.0,-0.01785850747106621,0.0002668411723223407,-0.0035490562485066546,-0.002741149065618065,-0.005132660879455853,-0.01801989492872913,0.008209650129576833,0.0024810018185582373,-0.03654489881190091,-0.08287899620434419,-0.048908834895735116,-0.07721136836554603,0.0182867005052767,-0.0038221746660269673,0.0008104561950439404,-0.0024009653350542948,0.0029141716980376486,6326.007142857197,6311.200666666691,1.0
9300,2018-08-13 06:55:00,81485,6409.32,6425.0,6393.19,6411.08,1258.758977,707.660963,7,8070174.496116458,6342.046918610985,6407.011321549152,6277.082515672818,-1.0,0.002575606643720363,0.008484947633684348,0.012329069951050098,0.011848150492186571,0.00962048759131906,0.0025722954532607645,0.006467007764173568,-0.17815823491109653,-0.1450016381516748,-0.050679445471588536,0.06370175707424514,-0.0911364040948218,0.005876857347912434,0.0038045331442848607,-0.0004751752594138736,-0.0022040053065026655,-0.0005636215509312592,6362.200000000055,6343.875333333358,1.0
9301,2018-08-13 07:35:00,81493,6417.39,6422.42,6396.22,6422.42,1175.748629,734.836594,8,7534173.1131062815,6349.3535623736225,6420.7536478777765,6277.953476869468,-1.0,0.001768812742938719,0.004348975152511425,0.010268768660120609,0.014119690510026928,0.013637920394696357,0.001767250235928941,0.006464422009769909,-0.17074058417659072,-0.13579444800981327,-0.05685548125075509,0.06231215916600671,-0.09219183871617335,0.0025722954532607645,0.005876857347912434,0.0038045331442848607,-0.0004751752594138736,-0.0022040053065026655,6372.035714285769,6349.232666666691,1.0
9302,2018-08-13 08:05:00,81499,6427.39,6447.0,6422.63,6447.0,1301.552127,1089.5374359999996,6,8375778.55712405,6358.230511248748,6438.829366202577,6277.63165629492,-1.0,0.003827217777722325,0.0056028001522363535,0.008192837405252229,0.014135287251814344,0.018000947418285174,0.003819912612801346,0.006396076239725771,-0.18141925372398712,-0.09892058089185099,-0.040862739353668215,0.06788314912628936,-0.10274596774573778,0.001767250235928941,0.0025722954532607645,0.005876857347912434,0.0038045331442848607,-0.0004751752594138736,6385.894285714341,6356.087333333358,1.0
9303,2018-08-13 08:30:00,81504,6463.62,6487.46,6462.02,6487.46,2285.626816,2095.927488,5,14808830.78042516,6369.978646589771,6465.71947083601,6274.237822343533,-1.0,0.006275787187839388,0.010127023769856303,0.011913749321487144,0.01452004109711158,0.020499784494285134,0.006256176441240768,0.006441666978290046,-0.15708949057195298,-0.09051056475565954,-0.033247369281711577,0.08198809309805874,-0.07179549188434159,0.003819912612801346,0.001767250235928941,0.0025722954532607645,0.005876857347912434,0.0038045331442848607,6407.530000000055,6366.250666666692,1.0
9304,2018-08-13 08:50:00,81508,6459.0,6459.0,6448.0,6458.1,1171.889608,425.04005599999994,4,7562461.1078282,6377.989678717974,6477.232703428845,6278.746654007104,-1.0,-0.004525654108079258,0.0017217310376920203,0.005555538255050285,0.007334177704848566,0.009928674305391683,-0.004535925883349279,0.0063367852568678934,-0.17997313286327957,-0.09872276140317704,-0.02848665032979704,0.02369497402821383,-0.17466550805406547,0.006256176441240768,0.003819912612801346,0.001767250235928941,0.0025722954532607645,0.005876857347912434,6425.401428571483,6374.186000000026,1.0
9320,2018-08-13 17:15:00,81609,6211.01,6211.01,6183.18,6183.18,1270.512858,0.0,2,7881364.927961062,6344.768105710978,6478.148309907615,6211.38790151434,1.0,-0.006556887141528134,-0.017819473389925178,-0.018578686809846534,-0.023015276101149618,-0.022885587863463952,-0.006578477956798778,0.0059074889744890596,-0.2580029426530982,0.044416321037984034,0.06998563052392207,0.16513012426122262,-0.022057522700236847,-0.01140167391476865,-0.0007732865618326201,-0.0045308243509669666,0.00013273455321005656,-0.007247692139362272,6290.518571428625,6364.838000000024,-1.0
9321,2018-08-13 17:25:00,81611,6193.74,6205.0,6193.74,6205.0,1167.757218,1167.757218,2,7236634.513554119,6332.061914282707,6473.437913905207,6190.685914660207,1.0,0.0035289284801671705,-0.003051097447135942,-0.014353428556905357,-0.015115321186686792,-0.01956756688429473,0.003522716422374117,0.005873750241517128,-0.25628460208456655,0.0660747028929954,0.05910161419501281,0.12598386654853103,-0.024532453710415302,-0.006578477956798778,-0.01140167391476865,-0.0007732865618326201,-0.0045308243509669666,0.00013273455321005656,6266.371428571482,6347.9313333333575,-1.0
9338,2018-08-14 01:55:00,81713,6087.18,6087.18,6021.0,6021.0,1361.997528,522.071797,2,8235137.82761346,6218.852794576433,6371.390456248469,6066.315132904397,1.0,-0.010112601541140132,-0.028286372285261985,-0.03230628044635098,-0.025997660841417636,-0.03428520103420185,-0.010164081252709067,0.005312683452104074,0.09307061066484978,-0.059066168516685155,0.279032517283944,0.2800084233047049,0.00624802221125404,-0.018530058371142744,-0.0041455075682481635,0.006498073449801467,-0.008545153784822901,-0.004300448595285999,6171.412857142913,6210.733333333358,-1.0
9339,2018-08-14 02:00:00,81714,5945.72,5945.72,5945.72,5945.72,1478.054922,0.0,1,8788100.71083384,6194.02254052403,6383.015351554689,6005.029729493371,1.0,-0.012502906493937815,-0.02248907112359866,-0.04043561691146447,-0.04440526453670113,-0.0381755210127942,-0.012581725496191964,0.005552183497820665,0.1676134061344959,0.09433174708598507,0.29903406901305646,0.19610311292941907,0.07984163319261411,-0.010164081252709067,-0.018530058371142744,-0.0041455075682481635,0.006498073449801467,-0.008545153784822901,6126.282857142914,6192.877333333358,-1.0
