,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
0,2017-12-31 00:30:00.000,2,12478.0,12850.0,12478.0,12850.0,729.9796779999999,353.12854,2,9240050.238963999
1,2017-12-31 01:30:00.000,4,12940.0,12957.14,12940.0,12957.14,677.240114,677.240114,2,8769598.55664996
2,2017-12-31 02:30:00.000,6,12971.03,13347.56,12971.03,13347.56,657.491611,657.491611,2,8680753.49992193
3,2017-12-31 04:00:00.000,9,13399.95,13399.95,12893.25,12893.25,868.1733830000001,318.817063,3,11377015.42966239
4,2017-12-31 05:30:00.000,12,12924.54,13058.11,12650.0,12650.0,743.899511,473.480597,3,9566078.8275196
5,2017-12-31 07:30:00.000,16,12600.0,12797.46,12542.42,12797.46,844.011385,377.641478,4,10664764.81874306
6,2017-12-31 09:30:00.000,20,12709.87,12709.87,12519.64,12519.64,700.4866700000001,199.851019,4,8820214.967710309
7,2017-12-31 11:30:00.000,24,12649.0,12997.92,12649.0,12989.94,823.3497520000001,583.636432,4,10628022.17704812
8,2017-12-31 13:00:00.000,27,13249.99,13249.99,13052.0,13061.0,872.50558,574.2234020000001,3,11447544.8612887
9,2017-12-31 14:30:00.000,30,13157.94,13337.94,13157.94,13337.94,773.1671140000001,773.1671140000001,3,10240748.62207178
10,2017-12-31 16:00:00.000,33,13130.46,13660.0,13130.46,13660.0,1115.2827790000001,829.219665,3,14990708.25567492
11,2017-12-31 17:00:00.000,35,13836.0,13836.0,13786.99,13786.99,966.3408380000001,525.938039,2,13348707.69338901
12,2017-12-31 19:00:00.000,39,13762.99,13813.06,13737.1,13773.99,773.432875,373.040839,4,10652790.645815618
13,2017-12-31 21:30:00.000,44,13780.16,13971.95,13780.16,13940.99,690.8911009999999,544.8308569999999,5,9613777.69960824
14,2018-01-01 00:00:00.000,49,13898.98,13898.98,13521.12,13521.12,754.48977,0.0,5,10346732.92439842
15,2018-01-01 02:00:00.000,53,13529.01,13560.0,13203.06,13225.0,809.0292710000001,585.7315560000001,4,10815616.477454461
16,2018-01-01 03:30:00.000,56,13330.18,13562.37,13330.18,13410.03,645.423093,426.628883,3,8667814.90339104
17,2018-01-01 05:00:00.000,59,13430.0,13618.51,13430.0,13618.51,630.246133,630.246133,3,8548777.289566629
18,2018-01-01 07:30:00.000,64,13558.99,13780.41,13558.99,13570.35,671.968703,264.989684,5,9178806.04175437
19,2018-01-01 10:30:00.000,70,13632.89,13632.89,13499.99,13570.01,654.4215780000001,402.097629,6,8877550.45849142
20,2018-01-01 11:30:00.000,72,13079.98,13220.56,13079.98,13220.56,665.334353,262.580435,2,8739473.588105239
21,2018-01-01 13:30:00.000,76,13146.15,13172.42,12977.16,13017.0,712.3938340000001,286.225913,4,9298620.806979612
22,2018-01-01 14:30:00.000,78,12927.0,13211.39,12927.0,13211.39,692.4673620000001,298.221243,2,9036336.72787077
23,2018-01-01 16:30:00.000,82,13312.79,13312.79,13018.0,13018.0,794.465523,222.674185,4,10463888.83898247
24,2018-01-01 19:30:00.000,88,13140.0,13240.37,13022.0,13240.37,724.943668,522.931315,6,9539629.462006811
25,2018-01-01 21:30:00.000,92,13380.0,13516.78,13380.0,13481.01,738.950003,594.2832460000001,4,9930154.94884669
26,2018-01-01 23:30:00.000,96,13537.09,13537.09,13380.0,13380.0,648.5198800000001,161.384046,4,8719550.21691914
27,2018-01-02 01:00:00.000,99,13700.04,13750.01,13686.0,13686.0,716.222068,466.596114,3,9823398.59604937
28,2018-01-02 02:00:00.000,101,13600.0,13600.0,13437.17,13437.17,711.246285,0.0,2,9600748.97457138
29,2018-01-02 03:00:00.000,103,13522.0,13522.0,13400.0,13400.0,656.090751,271.124467,2,8824693.248374
30,2018-01-02 04:00:00.000,105,13353.78,13353.78,13047.0,13047.0,738.056309,0.0,2,9715924.59263616
31,2018-01-02 05:00:00.000,107,13127.31,13176.2,13127.31,13176.2,877.3412350000001,877.3412350000001,2,11533802.0920554
32,2018-01-02 06:30:00.000,110,13166.95,13255.98,13166.95,13255.98,981.307951,722.310035,3,12975243.68796806
33,2018-01-02 07:30:00.000,112,13235.0,13343.0,13235.0,13343.0,665.58438,317.513668,2,8843300.745444
34,2018-01-02 08:30:00.000,114,13350.0,13350.0,13326.09,13326.09,745.6436630000001,354.59003,2,9944992.808684971
35,2018-01-02 10:00:00.000,117,13451.06,13520.01,13451.06,13520.01,856.4410310000001,856.4410310000001,3,11544002.05360529
36,2018-01-02 11:00:00.000,119,13560.0,13560.0,13503.8,13503.8,680.640571,309.55633,2,9208631.2084158
