,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
0,2017-08-18 13:30:00.000,68,4261.45,4485.39,4214.97,4293.09,1577.5253019999998,759.4816050000002,68,6811519.390563618
1,2017-08-21 06:30:00.000,198,4256.79,4273.78,3953.41,3982.96,1660.1130859999998,812.80378,130,6824674.3816579
2,2017-08-23 11:30:00.000,304,4033.22,4237.99,3500.8,4237.99,1700.742965,917.9469770000001,106,6739204.2368546305
3,2017-08-25 07:30:00.000,392,4219.06,4366.0,4089.18,4329.0,1594.6473779999994,799.0262919999999,88,6699186.412974499
4,2017-08-29 01:30:00.000,572,4316.55,4449.44,4169.01,4349.54,1554.1507730000003,722.2248069999999,180,6700268.57308933
5,2017-08-31 03:30:00.000,672,4325.28,4631.99,4314.78,4593.66,1481.1548470000005,844.8282499999999,100,6693897.820524201
6,2017-09-02 10:00:00.000,781,4586.51,4932.38,4473.35,4575.78,1427.1228029999997,746.514255,109,6719964.42758212
7,2017-09-04 07:30:00.000,872,4625.56,4690.79,4080.0,4186.96,1558.4589929999995,735.0374879999998,91,6941318.944625817
8,2017-09-05 08:30:00.000,922,4260.0,4412.28,3620.0,4086.8,1628.3805180000002,707.0203670000001,50,6708653.8858353
9,2017-09-07 03:30:00.000,994,4084.0,4639.09,4084.0,4484.03,1532.496349,892.4380400000003,72,6740850.818655442
10,2017-09-08 23:00:00.000,1081,4491.0,4788.59,4091.45,4329.51,1535.5471019999995,660.709967,87,6719721.239925648
11,2017-09-11 04:00:00.000,1187,4282.8,4385.26,3810.05,4180.0,1636.1868550000008,874.8085040000002,106,6863573.36203459
12,2017-09-13 06:00:00.000,1287,4169.02,4366.0,3877.96,3939.98,1606.7046990000003,645.3352809999998,100,6695974.2905557975
13,2017-09-14 17:00:00.000,1357,3949.82,3982.98,3371.4,3371.4,1807.8951389999997,676.7200710000001,70,6704921.527587369
14,2017-09-15 15:30:00.000,1402,3325.27,3830.0,2820.0,3830.0,2040.5868779999998,1131.293853,45,6757857.194517091
15,2017-09-17 05:30:00.000,1478,3695.0,3860.0,3480.0,3557.75,1829.0701880000001,829.6717959999999,76,6723839.02295225
16,2017-09-19 04:30:00.000,1572,3580.0,4119.5,3499.03,3915.52,1760.06391,999.4146269999999,94,6787100.89519058
17,2017-09-21 09:00:00.000,1677,3850.0,4046.06,3820.95,3848.64,1713.26489,834.4080510000002,105,6719381.078292469
18,2017-09-23 10:00:00.000,1775,3860.0,3886.76,3514.07,3731.98,1837.5198309999998,904.5913740000001,98,6717146.668518799
19,2017-09-25 21:00:00.000,1893,3770.01,3945.24,3622.78,3945.07,1786.3017149999998,880.487898,118,6708297.81651139
20,2017-09-28 12:30:00.000,2020,3941.05,4267.89,3851.0,4189.02,1675.7857800000004,891.792351,127,6787935.2822067235
21,2017-09-29 14:30:00.000,2072,4179.92,4247.0,3999.27,4146.01,1642.235649,849.016223,52,6732374.7168674795
22,2017-10-01 16:00:00.000,2171,4169.01,4379.92,4120.01,4295.02,1580.8788140000004,845.8722889999999,99,6744535.197172268
23,2017-10-03 13:00:00.000,2261,4291.83,4475.96,4212.11,4218.0,1553.153466,791.182243,90,6758342.55053014
24,2017-10-05 08:30:00.000,2348,4208.0,4371.99,4115.0,4115.0,1588.8040190000004,820.3240470000001,87,6711848.159278952
25,2017-10-08 13:30:00.000,2502,4157.0,4538.0,4157.0,4538.0,1539.7600650000008,923.0732740000003,154,6718379.179850995
26,2017-10-10 15:30:00.000,2602,4573.99,4863.0,4561.89,4831.99,1424.8958040000005,669.022544,100,6733084.314134951
27,2017-10-12 08:00:00.000,2683,4825.0,5154.49,4739.89,5154.49,1478.0507150000008,772.8793019999996,81,7163545.351335038
28,2017-10-13 01:30:00.000,2718,5108.0,5516.51,5108.0,5516.51,1277.5152130000004,799.9314949999998,35,6773143.372516469
29,2017-10-13 15:30:00.000,2746,5642.0,5800.01,5551.0,5762.25,1194.5225279999997,637.3605489999999,28,6762142.058037151
30,2017-10-14 17:30:00.000,2798,5740.0,5779.7,5558.99,5769.71,1180.6551110000003,614.0892539999999,52,6693628.038905136
31,2017-10-15 14:30:00.000,2840,5729.99,5919.83,5400.01,5550.01,1182.7004659999998,552.605862,42,6697848.99236315
32,2017-10-16 14:00:00.000,2887,5559.99,5748.95,5499.0,5707.01,1190.9494889999999,610.4146170000001,47,6723624.556052911
33,2017-10-17 07:00:00.000,2921,5699.99,5776.83,5590.0,5655.96,1191.6741469999997,561.671447,34,6765241.55979691
34,2017-10-18 02:30:00.000,2960,5650.02,5669.69,5490.02,5497.98,1210.660647,511.10153,39,6770834.530515571
35,2017-10-18 14:00:00.000,2983,5484.92,5559.98,5099.99,5099.99,1320.342582,481.6658359999999,23,7041910.17644553
36,2017-10-19 07:00:00.000,3017,5168.0,5621.99,5159.98,5569.97,1227.381669,659.5911489999999,34,6710893.079238021
37,2017-10-19 21:00:00.000,3045,5577.98,5697.98,5577.98,5684.99,1184.9153979999999,580.131669,28,6705790.153713959
38,2017-10-20 14:30:00.000,3080,5687.99,5915.98,5610.01,5915.98,1214.1700529999998,643.8649300000001,35,6899317.126779739
39,2017-10-21 01:30:00.000,3102,5915.01,6065.0,5889.99,6065.0,1122.201293,592.3446349999999,22,6695059.48318183
40,2017-10-21 17:00:00.000,3133,6060.2,6169.15,5910.0,5910.0,1159.025602,669.8507280000001,31,7058373.93620489
