,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
0,2017-11-08 18:00:00.000,126,1.7,1.9893,1.5389,1.98,437517.5700000002,250862.43000000002,126,767150.446287
1,2017-11-09 15:00:00.000,168,1.895,2.14,1.875,2.1101,380397.83,201567.82999999993,42,759551.8138159999
2,2017-11-10 13:00:00.000,212,2.0711,2.1297,1.7,1.7352,380677.37000000005,157555.94,44,721895.6349809999
3,2017-11-11 16:00:00.000,266,1.798,1.9233,1.59,1.59,413689.6199999998,183852.85,54,724085.1778909999
4,2017-11-12 22:00:00.000,326,1.591,1.7,1.37,1.45,474373.5999999999,197114.1100000001,60,723423.5741090003
5,2017-11-15 10:30:00.000,447,1.55,1.7198,1.4505,1.555,446038.81,209248.34000000003,121,722815.6161710001
6,2017-11-17 02:00:00.000,526,1.581,1.6508,1.5002,1.53,465014.94999999995,153386.52000000002,79,724165.0705870001
7,2017-11-18 14:30:00.000,599,1.5306,1.5999,1.4914,1.5999,472017.8599999999,208846.48,73,722274.5459339998
8,2017-11-21 03:30:00.000,721,1.5996,1.6895,1.5623,1.5623,494425.86,209218.16999999995,122,798002.2981270001
9,2017-11-22 15:00:00.000,792,1.5624,1.6211,1.5572,1.5819,457162.7199999998,294163.2299999999,71,725337.6720990001
10,2017-11-24 09:30:00.000,877,1.5874,1.7181,1.544,1.7181,463183.63,293753.67000000004,85,740465.188955
11,2017-11-25 00:30:00.000,907,1.7669,1.801,1.6435,1.73,423279.2600000001,228365.7,30,724819.1124740003
12,2017-11-25 15:00:00.000,936,1.6998,1.94,1.6801,1.8076,399241.57,236137.85999999996,29,722749.1607900001
13,2017-11-27 08:30:00.000,1019,1.8004,1.91,1.7523,1.8398,424526.41999999987,226264.16000000003,83,782927.1790369999
14,2017-11-28 05:30:00.000,1061,1.787,1.9532,1.7619,1.8617,390152.59,151431.33000000002,42,719748.0910579999
15,2017-11-29 03:30:00.000,1105,1.8699,1.9249,1.8547,1.91,390522.9599999999,190706.13999999998,44,740003.0177079999
16,2017-11-29 16:00:00.000,1130,1.9023,2.02,1.8101,1.9398,377655.59,226850.95,25,732974.2451869999
17,2017-11-29 23:00:00.000,1144,1.9521,1.9521,1.6923,1.7566,417945.43,92632.38,14,738174.0005290001
18,2017-11-30 07:00:00.000,1160,1.7565,2.0213,1.7565,1.89,375540.69,242316.40999999997,16,726804.1897089999
19,2017-11-30 23:30:00.000,1193,1.8793,1.95,1.7943,1.95,408795.97000000003,175296.17,33,759189.7252789999
20,2017-12-02 02:00:00.000,1246,1.95,2.1383,1.9017,2.0914,355966.06999999995,223517.38000000003,53,723714.115344
21,2017-12-03 14:30:00.000,1319,2.0918,2.182,2.0,2.18,348776.76,192003.33,73,727242.7404030001
22,2017-12-04 04:00:00.000,1346,2.3685,2.5189,2.2195,2.4996,318365.98000000004,222487.78000000003,27,750344.200157
23,2017-12-05 01:00:00.000,1388,2.4889,2.5749,2.3285,2.55,292778.00999999983,118688.23,42,723272.723519
24,2017-12-05 10:30:00.000,1407,2.6598,2.74,2.55,2.5842,269858.18,142747.35,19,718835.0049720001
25,2017-12-06 07:30:00.000,1449,2.55,2.8,2.5326,2.56,273450.6,158349.90000000002,42,719599.037133
26,2017-12-07 02:00:00.000,1486,2.5436,2.6203,2.3655,2.4893,305756.07999999996,125016.79999999999,37,764976.609176
27,2017-12-07 11:30:00.000,1505,2.5252,2.788,2.4852,2.7741,271510.78,141868.95,19,723461.5747639999
28,2017-12-08 02:00:00.000,1534,2.7881,2.81,2.5084,2.5732,274253.62999999995,128446.91000000002,29,722105.0683080001
29,2017-12-08 11:00:00.000,1552,2.5319,2.6546,2.3,2.3747,311993.20999999996,106360.43,18,755602.136981
30,2017-12-09 00:00:00.000,1578,2.4467,2.8054,2.3223,2.8054,284676.51999999996,220966.34999999998,26,760288.244632
31,2017-12-09 16:30:00.000,1611,2.79,2.799,2.401,2.401,284713.33,56758.39999999999,33,727752.8418419999
32,2017-12-10 04:30:00.000,1635,2.3587,2.65,2.1509,2.3382,332111.99,140872.56,24,780110.739922
33,2017-12-10 15:00:00.000,1656,2.1892,2.4957,2.1892,2.4845,318730.54,114220.29000000001,21,770640.1033429999
34,2017-12-11 09:30:00.000,1693,2.4949,2.7501,2.3683,2.7501,293393.6599999999,221698.11000000002,37,755354.8714150001
35,2017-12-12 05:30:00.000,1733,2.7561,2.7561,2.6,2.63,268484.61999999994,139389.94999999998,40,724638.400383
36,2017-12-12 15:30:00.000,1753,2.6004,2.724,2.585,2.5895,271806.6,111087.29999999999,20,721732.3442539999
37,2017-12-13 03:00:00.000,1776,2.5501,2.5959,2.401,2.401,322697.17999999993,86670.38999999998,23,807804.5935099999
38,2017-12-13 12:00:00.000,1794,2.43,2.6589,2.43,2.658,281730.51999999996,213400.65000000002,18,728700.297662
39,2017-12-14 00:00:00.000,1818,2.6452,2.7388,2.53,2.72,276195.53,122745.61,24,728000.3226040002
40,2017-12-14 04:00:00.000,1826,2.75,2.9601,2.75,2.9601,277090.7,270332.36,8,793795.1897389999
41,2017-12-14 11:00:00.000,1840,2.888,2.978,2.8106,2.93,250357.53000000003,114142.14,14,726718.0339390001
42,2017-12-14 15:00:00.000,1848,2.96,2.96,2.7902,2.808,262531.68,107690.49,8,751989.7875770001
43,2017-12-15 00:30:00.000,1867,2.9,3.2491,2.9,3.2491,245265.41999999995,230707.21999999997,19,748999.291415
44,2017-12-15 08:30:00.000,1883,3.288,3.288,3.0345,3.268,231815.02999999997,98628.85,16,734257.510308
45,2017-12-15 14:30:00.000,1895,3.3,3.6169,3.295,3.6,213355.74999999997,154745.76,12,736482.121303
46,2017-12-15 19:00:00.000,1904,3.58,4.0,3.55,4.0,228218.85,159581.48,9,862242.74337
47,2017-12-15 22:30:00.000,1911,4.39,4.39,3.83,3.9269,180239.61000000002,96553.41,7,751745.6875709998
48,2017-12-16 03:00:00.000,1920,3.9699,4.1963,3.8765,3.9101,178532.69,87734.90000000001,9,722082.802218
49,2017-12-16 09:30:00.000,1933,4.0,4.3382,4.0,4.3382,199315.05,165348.74,13,842724.375157
50,2017-12-16 14:00:00.000,1942,4.2889,4.52,4.2889,4.3752,171329.24,99648.81,9,757397.719672
51,2017-12-16 21:00:00.000,1956,4.38,4.5358,4.2199,4.5358,178027.11000000002,83608.59,14,769871.681312
52,2017-12-17 02:00:00.000,1966,4.4999,4.81,4.485,4.81,166661.96000000002,104846.67,10,786489.519917
53,2017-12-17 04:00:00.000,1970,5.06,5.4896,5.06,5.3256,157683.44999999998,125541.25999999998,4,833503.8809679999
54,2017-12-17 07:00:00.000,1976,5.32,5.49,5.32,5.49,149145.24999999997,69201.51,6,810269.523703
55,2017-12-17 08:30:00.000,1979,5.6,5.825,5.6,5.825,152988.88,152988.88,3,883341.9002
56,2017-12-17 10:30:00.000,1983,6.0101,6.2257,5.9998,6.2257,171267.81,109789.28,4,1043737.593994
57,2017-12-17 12:00:00.000,1986,6.4,6.5,6.4,6.45,142719.65,80001.05,3,921434.425
58,2017-12-17 13:00:00.000,1988,6.1998,6.1998,5.7001,5.7001,199728.47999999998,0.0,2,1191108.4881799999
59,2017-12-17 14:00:00.000,1990,5.7919,5.9996,5.7919,5.9996,124769.65,124769.65,2,733961.568566
60,2017-12-17 16:00:00.000,1994,5.81,5.81,5.5129,5.8,141777.24,68898.93,4,804166.487415
61,2017-12-17 19:30:00.000,2001,5.8199,5.93,5.5101,5.77,132286.66999999998,52174.47,7,763261.7916829999
62,2017-12-18 00:30:00.000,2011,5.7116,5.999,5.3644,5.3644,192929.57,56844.56,10,1091703.5073580001
63,2017-12-18 01:30:00.000,2013,4.9599,5.31,4.9599,5.31,206416.74,96311.29,2,1057524.971355
64,2017-12-18 03:30:00.000,2017,5.56,5.56,5.3565,5.3601,145340.15,70755.15,4,789272.8870079999
65,2017-12-18 05:30:00.000,2021,5.4034,5.5,5.383,5.383,134177.87,83631.94,4,728456.93759
66,2017-12-18 08:00:00.000,2026,5.52,5.99,5.51,5.99,133506.40000000002,117014.9,5,766417.5191
