date_time,tick_num,open,high,low,close,lowest,highest
2018-05-04 08:15:00,2,0.92999,0.92999,0.9279999999999999,0.9279999999999999,-0.019385775862068914,0.008556034482758684
2018-05-04 08:20:00,3,0.91505,0.91505,0.91505,0.91505,-0.005507895743402048,0.022829353587235632
2018-05-04 08:30:00,5,0.91809,0.91809,0.91001,0.91001,0.0015274557422445933,0.02849419237151241
2018-05-04 08:40:00,7,0.919,0.935,0.919,0.935,-0.025240641711230014,0.0010053475935828244
2018-05-04 08:50:00,9,0.93594,0.93594,0.92296,0.92296,-0.022720377914535888,4.333882291749261e-05
2018-05-04 09:00:00,11,0.9229999999999999,0.9229999999999999,0.91612,0.91612,-0.015423743614373757,0.007509933196524348
2018-05-04 09:15:00,14,0.91212,0.9229999999999999,0.9114,0.9114,-0.022273425499231933,0.008942286592056167
2018-05-04 09:40:00,19,0.91955,0.91955,0.9123600000000001,0.9157799999999999,-0.026949704077398422,-0.0013977156085522155
2018-05-04 09:55:00,22,0.9145,0.9145,0.90199,0.90199,-0.012073304582090662,0.01997804853712351
2018-05-04 10:30:00,29,0.90379,0.90725,0.90238,0.90709,-0.017627798785126006,0.014243349612497154
2018-05-04 11:15:00,38,0.9053,0.9053,0.8911,0.8911,0.005162159129166254,0.032443047918303214
2018-05-04 11:50:00,45,0.89756,0.9137,0.89756,0.9117,-0.017549632554568283,0.009114840408029
2018-05-04 12:20:00,51,0.91596,0.92001,0.90815,0.90815,-0.017673291857072077,0.0050762539228101115
2018-05-04 13:05:00,60,0.91276,0.91276,0.9009799999999999,0.90801,-0.03291813966806518,-2.2026189138908164e-05
2018-05-04 13:50:00,69,0.904,0.90799,0.8957,0.8957,-0.019749916266607104,0.009244166573629387
2018-05-04 14:30:00,77,0.89722,0.9033200000000001,0.89651,0.899,-0.023348164627363686,0.00553948832035581
2018-05-04 15:20:00,87,0.899,0.9039799999999999,0.8921,0.8921,-0.015794193476067635,0.008429548256921961
2018-05-04 15:45:00,92,0.88899,0.8899100000000001,0.8781200000000001,0.8781200000000001,-0.00012526761718222393,0.029472053933403065
2018-05-04 16:20:00,99,0.882,0.8959799999999999,0.8780100000000001,0.8959799999999999,-0.014486930511841651,0.00955378468269395
2018-05-04 17:35:00,114,0.8900100000000001,0.8996200000000001,0.8900100000000001,0.89071,-0.008656015987246123,0.015526939183348125
2018-05-04 19:00:00,131,0.8905,0.8905,0.883,0.89,-0.004494382022472039,0.01735955056179771
2018-05-04 21:10:00,157,0.8885,0.904,0.8859999999999999,0.904,-0.015907079646017643,0.001603982300884902
2018-05-04 22:35:00,174,0.90159,0.90454,0.89445,0.8999799999999999,-0.011511366919264666,0.010933576301695797
2018-05-05 00:25:00,196,0.89615,0.9038799999999999,0.8896200000000001,0.9038799999999999,-0.012568040005310236,0.006571668805593849
2018-05-05 01:55:00,214,0.9008799999999999,0.90545,0.8925200000000001,0.90545,-0.008426749130266625,0.004826329449445134
2018-05-05 03:35:00,234,0.9026799999999999,0.9052,0.8978200000000001,0.9002,-0.0003776938458120495,0.010686514107976086
2018-05-05 05:25:00,256,0.9019299999999999,0.9098200000000001,0.89986,0.9010799999999999,0.00018866249389634052,0.007613086518400241
2018-05-05 06:50:00,273,0.90369,0.90638,0.90125,0.902,-0.0022727272727272687,0.006585365853658476
2018-05-05 08:35:00,294,0.90299,0.90605,0.9012899999999999,0.9058700000000001,-0.0065351540508020315,0.0032344596906840805
2018-05-05 10:25:00,316,0.9058,0.90781,0.9018200000000001,0.90405,-0.004535147392290241,0.017642829489519406
2018-05-05 11:05:00,324,0.9049299999999999,0.90794,0.9033200000000001,0.9033200000000001,-0.003730682371695628,0.021077801886374644
2018-05-05 11:30:00,329,0.9048299999999999,0.9048299999999999,0.89995,0.9007700000000001,0.0002553371004805238,0.02396838260599265
2018-05-05 13:05:00,348,0.9009999999999999,0.9088,0.9009999999999999,0.90689,-0.0020840454740927205,0.027787272987903715
2018-05-05 13:15:00,350,0.9169,0.92,0.9169,0.92,-0.01630434782608697,0.013141304347826014
2018-05-05 13:55:00,358,0.9223600000000001,0.9223600000000001,0.905,0.905,0.004265193370165718,0.029933701657458504
2018-05-05 15:00:00,371,0.912,0.9171100000000001,0.90886,0.9171100000000001,-0.0056808888791966584,0.016333918504868424
2018-05-05 15:55:00,382,0.9197299999999999,0.93209,0.91848,0.93209,-0.0364878928000516,-0.009301676876696408
2018-05-05 16:10:00,385,0.92342,0.92342,0.9153899999999999,0.9153899999999999,-0.020996515146549453,0.008193229115459054
2018-05-05 17:25:00,400,0.91899,0.92289,0.9171,0.92289,-0.028952529553901294,-8.668422022122786e-05
2018-05-05 18:30:00,413,0.9215,0.92281,0.9119,0.9159999999999999,-0.02164847161572042,-0.0009825327510915949
2018-05-05 20:25:00,436,0.9145,0.9151,0.8980799999999999,0.8980799999999999,-0.0021267593087473907,0.014519864600035815
2018-05-05 21:45:00,452,0.9035,0.90599,0.89617,0.9009999999999999,1.109877913449116e-05,0.016659267480577226
2018-05-05 23:55:00,478,0.9036799999999999,0.90994,0.9010100000000001,0.9028,-0.0020381036774480103,0.014632255206025634
2018-05-06 00:50:00,489,0.90235,0.9086200000000001,0.9010100000000001,0.90543,-0.014556619506753665,0.01168505571938199
2018-05-06 02:00:00,503,0.90805,0.91112,0.9044200000000001,0.9102899999999999,-0.0407342714958968,0.006283711784156762
2018-05-06 02:50:00,513,0.9134899999999999,0.91601,0.90666,0.90694,-0.049926125212252176,0.008004939687300202
2018-05-06 05:00:00,539,0.90796,0.9142,0.90096,0.90096,-0.04539602202095536,-0.0011765228201029456
2018-05-06 05:25:00,544,0.8999,0.8999,0.89225,0.89255,-0.036401322054786744,0.002162343846283107
2018-05-06 06:05:00,552,0.894,0.8944799999999999,0.87321,0.8749899999999999,-0.017063052149167292,0.005337203853758401
2018-05-06 06:25:00,556,0.871,0.8731700000000001,0.86166,0.8633200000000001,-0.003776120094518881,0.01892693323449
2018-05-06 06:50:00,561,0.86006,0.8769100000000001,0.86006,0.8760399999999999,-0.026813844116706887,0.004132231404958755
2018-05-06 08:15:00,578,0.87365,0.87966,0.87018,0.87054,-0.032669377627679394,0.006811863900567581
2018-05-06 09:05:00,588,0.86859,0.86859,0.86131,0.86455,-0.02596726620785389,0.01378751951882487
2018-05-06 10:15:00,602,0.86315,0.87066,0.8611700000000001,0.8699899999999999,-0.032057839745284394,0.0074483614754194336
2018-05-06 11:50:00,621,0.86998,0.8764700000000001,0.85255,0.85255,-0.012257345610228221,0.017066447715676444
2018-05-06 12:15:00,626,0.8555,0.8555,0.8421,0.8421,0.007315045719035809,0.034390214938843484
2018-05-06 13:00:00,635,0.84826,0.8585,0.84826,0.855,-0.002304093567251494,0.01878362573099424
2018-05-06 14:25:00,652,0.8552,0.8671,0.8552,0.8655799999999999,-0.016035490653665628,0.0063310150419373734
2018-05-06 16:10:00,673,0.8596600000000001,0.867,0.855,0.8645299999999999,-0.039050119718228166,0.0075532370189584485
2018-05-06 18:05:00,696,0.8675,0.8710600000000001,0.86611,0.8689899999999999,-0.05636428497451054,-0.0006789491248460621
2018-05-06 20:35:00,726,0.86723,0.8684,0.85303,0.8566799999999999,-0.049598449829574544,0.013470607461362723
2018-05-07 00:05:00,768,0.85514,0.8682200000000001,0.8517,0.86613,-0.07160587902508858,0.0005195524921200633
2018-05-07 01:15:00,782,0.8665799999999999,0.8665799999999999,0.8307700000000001,0.8307700000000001,-0.03284904365829308,0.0007703696570649672
2018-05-07 01:45:00,788,0.8243,0.83141,0.82001,0.82221,-0.02278006835236743,0.0033932936840952543
2018-05-07 02:40:00,799,0.8240000000000001,0.825,0.81419,0.81419,-0.013154177771773171,0.011434677409449933
2018-05-07 03:25:00,808,0.8169,0.8205,0.80411,0.80411,-0.0007834748977130236,0.024113616296277895
2018-05-07 03:35:00,810,0.80348,0.80971,0.80348,0.80971,-0.004581887342381966,0.02255128379296298
2018-05-07 04:25:00,820,0.8122,0.82345,0.8122,0.82081,-0.018043152495705584,0.008723090605621344
2018-05-07 06:30:00,845,0.82083,0.8235,0.81115,0.8229,-0.02053712480252768,0.006161137440758452
2018-05-07 08:10:00,865,0.821,0.8231700000000001,0.8059999999999999,0.80905,0.002410234225325871,0.0233854520734195
2018-05-07 09:05:00,876,0.81302,0.8279700000000001,0.81302,0.82509,-0.026869796022252146,0.000569634827715863
2018-05-07 10:45:00,896,0.8223,0.8223,0.8109999999999999,0.81809,-0.018543192069332245,0.009131024703883543
2018-05-07 12:15:00,914,0.81289,0.8239299999999999,0.81289,0.8239299999999999,-0.025499739055502256,0.0019783234012599755
2018-05-07 13:55:00,934,0.8255600000000001,0.8255600000000001,0.81305,0.81305,-0.01245925834819517,0.024365045200172183
2018-05-07 14:20:00,939,0.80301,0.8059999999999999,0.80292,0.80423,0.0059311391019982495,0.04061027318055769
2018-05-07 15:30:00,953,0.809,0.8198,0.809,0.81277,0.0026329711972637162,0.03445009043148741
2018-05-07 16:50:00,969,0.8156,0.8238,0.81491,0.81999,-0.0006585446163977426,0.02534177246063979
2018-05-07 19:25:00,1000,0.81945,0.83286,0.81945,0.83286,-0.015440770357563208,0.014504238407415253
2018-05-07 20:40:00,1015,0.8325,0.8368899999999999,0.8290299999999999,0.835,-0.017964071856287442,0.014227544910179643
2018-05-07 22:45:00,1040,0.83895,0.84077,0.8219299999999999,0.8219299999999999,-0.0023481318360444167,0.030355383061817953
2018-05-08 00:55:00,1066,0.821,0.83325,0.82,0.83324,-0.007320819931832359,0.016369833421343172
2018-05-08 02:40:00,1087,0.8335,0.8449399999999999,0.8308200000000001,0.8438700000000001,-0.0396388069252374,0.003566900114946432
2018-05-08 05:00:00,1115,0.84688,0.84688,0.83588,0.83588,-0.031152797052208397,-0.0012322342920036075
2018-05-08 06:05:00,1128,0.8330700000000001,0.83485,0.8275,0.8296,-0.04523866923818715,0.00420684667309546
2018-05-08 08:55:00,1162,0.83309,0.83309,0.82714,0.83086,-0.046686565727078085,-0.0026598945670751333
2018-05-08 09:55:00,1174,0.82865,0.82865,0.81042,0.8172,-0.03075134605971622,0.003426333822809488
2018-05-08 11:10:00,1189,0.816,0.82,0.80984,0.80984,-0.021942605946853776,0.0025437123382395913
2018-05-08 12:00:00,1199,0.8089,0.8089,0.7920699999999999,0.7920699999999999,0.005592940017927765,0.02503566603961773
2018-05-08 12:30:00,1205,0.7965,0.80266,0.7965,0.79911,-0.004367358686538766,0.019521717911176257
2018-05-08 13:45:00,1220,0.7971,0.80819,0.7971,0.79998,-0.0054501362534063735,0.018412960324008125
2018-05-08 15:30:00,1241,0.7983,0.8119,0.7983,0.8062600000000001,-0.013196735544365457,0.010480490164463023
2018-05-08 17:45:00,1268,0.804,0.80797,0.79998,0.8006800000000001,-0.017210371184493197,0.017522605785082662
2018-05-08 20:05:00,1296,0.80066,0.81471,0.79562,0.8123,-0.0443186015019082,0.0005909146866921531
2018-05-08 23:20:00,1335,0.8127800000000001,0.8127800000000001,0.80476,0.8096399999999999,-0.04624277456647389,0.0005434514105035658
2018-05-09 00:10:00,1345,0.80843,0.81008,0.8029999999999999,0.8029999999999999,-0.05346201743462007,-0.00021170610211692712
2018-05-09 02:35:00,1374,0.79709,0.80283,0.7869,0.7869,-0.03409581903672642,0.00227474901512258
2018-05-09 03:05:00,1380,0.78869,0.78869,0.7763,0.7763,-0.020906865902357293,0.006054360427669621
2018-05-09 03:55:00,1390,0.77557,0.7809999999999999,0.7722,0.774,-0.01799741602067183,0.006459948320413442
2018-05-09 04:45:00,1400,0.76968,0.77265,0.76007,0.76679,-0.003547255441515858,0.037441802840412645
2018-05-09 06:25:00,1420,0.76758,0.77444,0.76407,0.77058,-0.008045887513301648,0.03790651197799055
2018-05-09 08:00:00,1439,0.7742100000000001,0.77598,0.7643800000000001,0.7664,0.00024791231732779683,0.04968684759916493
2018-05-09 09:20:00,1455,0.7682899999999999,0.779,0.76659,0.779,-0.008331193838254166,0.03270860077021816
2018-05-09 10:55:00,1474,0.77251,0.7955,0.77251,0.7955,-0.006913890634820804,0.020113136392206177
2018-05-09 11:55:00,1486,0.7909999999999999,0.79979,0.7909999999999999,0.79683,-0.00857146442779514,0.02299110224263645
2018-05-09 12:55:00,1498,0.8029999999999999,0.80448,0.8,0.8011,-0.01385594807140182,0.01753838472100862
2018-05-09 14:45:00,1520,0.7929999999999999,0.8018,0.79,0.79599,-0.004949810927272885,0.02407065415394674
2018-05-09 16:55:00,1546,0.7961,0.8115,0.7961,0.8104899999999999,-0.024047181334748126,0.005749608261669001
2018-05-09 18:40:00,1567,0.81157,0.81515,0.80007,0.80007,-0.01133650805554517,0.0053995275413401215
2018-05-09 21:40:00,1603,0.80008,0.8043899999999999,0.79235,0.79575,-0.010480678605089416,0.007904492617027983
2018-05-10 00:35:00,1638,0.79547,0.80204,0.79205,0.80198,-0.018167535350008694,-0.0005611112496571753
2018-05-10 03:30:00,1673,0.8003100000000001,0.80153,0.7909999999999999,0.79396,-0.00824978588341975,0.01040354677817514
2018-05-10 06:30:00,1709,0.7943600000000001,0.80148,0.792,0.792,-0.011111111111111148,0.013232323232323148
2018-05-10 09:00:00,1739,0.78741,0.80094,0.78741,0.79785,-0.0258068559252991,0.005803095820016323
2018-05-10 11:00:00,1763,0.79795,0.79898,0.7922100000000001,0.797,-0.0328732747804266,0.006875784190715093
2018-05-10 14:45:00,1808,0.7959999999999999,0.8022199999999999,0.7925,0.7989,-0.0372261860057579,0.00448116159719604
2018-05-10 17:15:00,1838,0.7995,0.80248,0.7832,0.7832,-0.03273748723186925,-0.0012895812053116272
2018-05-10 17:40:00,1843,0.78215,0.7821899999999999,0.7772600000000001,0.7772600000000001,-0.06430280729742946,0.0060983454699842605
2018-05-10 18:35:00,1854,0.777,0.782,0.7708,0.77785,-0.06501253455036318,0.00014141543999478495
2018-05-10 20:25:00,1876,0.77796,0.77796,0.7691600000000001,0.7692,-0.054498179927197035,0.0070202808112323975
2018-05-10 23:35:00,1914,0.7709999999999999,0.7746,0.75756,0.75756,-0.03997043138497277,-0.008659380115106554
2018-05-11 00:05:00,1920,0.7509999999999999,0.7509999999999999,0.72728,0.72728,0.0023787262127378853,0.033357166428335645
2018-05-11 00:55:00,1930,0.7316699999999999,0.73721,0.72901,0.73721,-0.007731853881526347,0.025515117809036765
2018-05-11 02:15:00,1946,0.73151,0.746,0.73151,0.7409,-0.04220542583344584,0.02040761236334191
2018-05-11 04:30:00,1973,0.73952,0.7495,0.7390000000000001,0.7460100000000001,-0.08577633007600448,0.013418050696371312
2018-05-11 05:25:00,1984,0.74849,0.75154,0.747,0.75154,-0.12930782127365134,0.005961093221917715
2018-05-11 06:20:00,1995,0.752,0.75602,0.74458,0.74458,-0.12116898117059277,-0.0007789626366541055
2018-05-11 07:05:00,2004,0.7440000000000001,0.7440000000000001,0.70963,0.71758,-0.08810167507455607,-0.003623289389336291
2018-05-11 07:25:00,2008,0.7149800000000001,0.7149800000000001,0.68202,0.68202,-0.04055599542535396,0.031230755696313874
2018-05-11 07:45:00,2012,0.67816,0.68102,0.65436,0.65436,0.013203741059966792,0.07482119933981278
2018-05-11 08:00:00,2015,0.6653899999999999,0.68,0.66352,0.68,-0.025000000000000185,0.03429411764705867
2018-05-11 08:15:00,2018,0.6809999999999999,0.70102,0.6809999999999999,0.70102,-0.05423525719665638,0.003280933496904466
2018-05-11 08:45:00,2024,0.70106,0.70332,0.6845,0.6845,-0.03444850255661073,0.006734842951059172
2018-05-11 09:35:00,2034,0.685,0.6890000000000001,0.6629999999999999,0.6629999999999999,-0.017948717948717816,0.03938159879336362
2018-05-11 10:00:00,2039,0.67002,0.6823,0.67002,0.6823,-0.04733987981826175,0.009980946797596339
2018-05-11 10:55:00,2050,0.68253,0.68911,0.6709999999999999,0.6709999999999999,-0.0312965722801787,0.013412816691505396
2018-05-11 11:50:00,2061,0.68,0.68,0.66092,0.66092,-0.01652242328874891,0.020637898686679323
2018-05-11 12:10:00,2065,0.66197,0.66197,0.6511,0.6511,-0.0016894486254031484,0.053371217938872596
2018-05-11 12:25:00,2068,0.65,0.65693,0.65,0.65693,-0.0007002268125980179,0.06556254090999032
2018-05-11 12:50:00,2073,0.66299,0.665,0.65647,0.65647,0.009947141529696597,0.06632443219035146
2018-05-11 13:25:00,2080,0.66566,0.67456,0.6629999999999999,0.6734,-0.014553014553014599,0.03951588951588955
2018-05-11 14:15:00,2090,0.6728,0.68585,0.6636,0.68585,-0.010031347962382442,0.02450973244878633
